race_id,date,pred,label
202609020503,20260411,0.3651703055545219,1
202609020504,20260411,0.3544740881868428,1
202609020505,20260411,0.5521837897911263,0
202609020506,20260411,0.4117389443552094,1
202609020507,20260411,0.430693305041374,1
202609020508,20260411,0.3864236980066854,1
202609020509,20260411,0.4261203602505899,1
202609020510,20260411,0.6138787995545426,1
202609020511,20260411,0.6664234387864665,0
202609020512,20260411,0.4488848015201659,0
202606030601,20260412,0.5180218844024981,1
202606030602,20260412,0.6735180128647732,0
202606030603,20260412,0.4126094347454428,1
202606030605,20260412,0.4792891749108418,0
202606030606,20260412,0.6809626497224367,0
202606030607,20260412,0.690563250544991,1
202606030608,20260412,0.6888788502384531,0
202606030609,20260412,0.555399916322044,1
202606030610,20260412,0.8030504298171899,1
202606030611,20260412,0.8201017116708118,0
202606030612,20260412,0.6283871537572896,1
202603010201,20260412,0.537079090937062,1
202603010202,20260412,0.5465382119055918,1
202603010203,20260412,0.6250995297724438,0
202603010204,20260412,0.259047796236281,1
202603010205,20260412,0.413011951652352,0
202603010206,20260412,0.6630674339149202,1
202603010207,20260412,0.5944897024588044,1
202603010208,20260412,0.5334598393088581,1
202603010209,20260412,0.5279301320766484,0
202603010210,20260412,0.5998702868215288,0
202603010211,20260412,0.7282096371431221,1
202603010212,20260412,0.7085318674060022,1
202609020601,20260412,0.6381582255431787,0
202609020602,20260412,0.5248475226062138,1
202609020603,20260412,0.2712695058150677,1
202609020604,20260412,0.4980094935652283,1
202609020605,20260412,0.7595120320549424,0
202609020607,20260412,0.6903343408789695,1
202609020608,20260412,0.7499283811340581,0
202609020609,20260412,0.5019560308727532,0
202609020610,20260412,0.8035757393163964,0
202609020611,20260412,0.6330561140205164,0
202609020612,20260412,0.7722121029581827,0
202606030701,20260418,0.4973101958840026,1
202606030702,20260418,0.5977567682163236,1
202606030703,20260418,0.4696260051573344,0
202606030704,20260418,0.781816929682812,0
202606030705,20260418,0.6106772664558969,0
202606030706,20260418,0.6747021189860968,1
202606030707,20260418,0.5934865725830707,1
202606030708,20260418,0.5036272918872737,1
202606030709,20260418,0.7225162563033785,1
202606030710,20260418,0.7967227311552754,0
202606030712,20260418,0.5996623451230102,1
202603010301,20260418,0.4498242350750778,1
202603010302,20260418,0.5208259630705658,0
202603010303,20260418,0.4358552903973123,1
202603010304,20260418,0.7160021252186075,1
202603010305,20260418,0.4267567088575872,1
202603010306,20260418,0.5936716931877835,1
202603010307,20260418,0.5992027855252269,1
202603010308,20260418,0.6071005715576306,1
202603010309,20260418,0.5147537338830114,1
202603010310,20260418,0.7495368250761584,0
202603010311,20260418,0.6010392858435264,1
202603010312,20260418,0.6455189139997815,1
202609020701,20260418,0.6247445391614082,1
202609020702,20260418,0.5890049863590241,1
202609020703,20260418,0.5807871986832572,0
202609020704,20260418,0.5536293383785479,1
202609020705,20260418,0.5192682898267157,0
202609020706,20260418,0.7023894940045907,1
202609020707,20260418,0.7135042109227636,1
202609020708,20260418,0.7212041918254392,1
202609020709,20260418,0.6204573305547588,1
202609020710,20260418,0.6330811092012399,0
202609020711,20260418,0.7826959397620298,1
202609020712,20260418,0.6196651595319527,0
202606030801,20260419,0.3295753177777827,0
202606030802,20260419,0.4253017899279113,1
202606030803,20260419,0.5073873340910993,1
202606030804,20260419,0.608243202147487,1
202606030805,20260419,0.5651841422294273,0
202606030806,20260419,0.8055850863298227,0
202606030807,20260419,0.4834778167499586,0
202606030808,20260419,0.7812481505171394,1
202606030809,20260419,0.7298785867126574,1
202606030810,20260419,0.7307509397132105,1
202606030811,20260419,0.7247085947911045,0
202606030812,20260419,0.5329249619234214,0
202603010401,20260419,0.4253791546373667,1
202603010402,20260419,0.660743038191618,1
202603010403,20260419,0.4996808171720057,0
202603010404,20260419,0.6430177435833018,0
202603010405,20260419,0.3645392814950296,1
202603010406,20260419,0.6026280962160426,1
202603010407,20260419,0.5421408163422525,0
202603010408,20260419,0.6176429886523938,1
202603010409,20260419,0.6764412540250851,0
202603010410,20260419,0.4766176072909497,1
202603010411,20260419,0.728977618281814,0
202603010412,20260419,0.4358796471241513,1
202609020801,20260419,0.5689590575792368,0
202609020802,20260419,0.3785352267926152,1
202609020803,20260419,0.3133625876907794,0
202609020805,20260419,0.2856542444152412,0
202609020806,20260419,0.6449485575653958,0
202609020807,20260419,0.4979942908201096,1
202609020808,20260419,0.684767203541633,1
202609020809,20260419,0.7037831264236217,0
202609020810,20260419,0.6962098362595253,1
202609020811,20260419,0.7103743926306763,0
202609020812,20260419,0.5401288427798068,1
202608030101,20260425,0.5848732975587169,0
202608030102,20260425,0.4839637667616974,1
202608030103,20260425,0.5074289357225972,1
202608030105,20260425,0.5403223099404606,1
202608030106,20260425,0.2988153481987826,0
202608030107,20260425,0.7559620299071254,0
202608030108,20260425,0.6133804554295171,1
202608030109,20260425,0.5208194262502038,0
202608030110,20260425,0.7515820821647914,0
202608030111,20260425,0.7307285156011032,0
202608030112,20260425,0.6019937529183768,1
202605020101,20260425,0.3730906930722132,1
202605020102,20260425,0.495576671561644,0
202605020103,20260425,0.4849807073206076,1
202605020104,20260425,0.6454442622265818,1
202605020105,20260425,0.4404045564933893,0
202605020106,20260425,0.8056889162434943,1
202605020107,20260425,0.5874850889078954,1
202605020108,20260425,0.5216369811193203,0
202605020109,20260425,0.6518789582729212,0
202605020110,20260425,0.7598163873418724,0
202605020111,20260425,0.5970023535063406,1
202605020112,20260425,0.6206681816777808,0
202603010501,20260425,0.3377579816721168,0
202603010502,20260425,0.5476920206110462,0
202603010503,20260425,0.3617814914518688,0
202603010504,20260425,0.3679276579379493,0
202603010505,20260425,0.418408978870164,1
202603010506,20260425,0.6541486955203303,1
202603010507,20260425,0.5182731025172389,1
202603010508,20260425,0.6021404991089436,0
202603010509,20260425,0.5936067969054172,1
202603010510,20260425,0.6214966299630955,1
202603010511,20260425,0.5983491113086643,0
202603010512,20260425,0.5164781510309127,0
202608030601,20260510,0.5325632154765954,1
202608030602,20260510,0.6972300978219819,0
202608030603,20260510,0.4567339890992968,0
202608030604,20260510,0.4818474072731097,0
202608030605,20260510,0.2723188759497648,1
202608030606,20260510,0.6273349305389314,1
202608030607,20260510,0.6708772516707991,1
202608030608,20260510,0.6243208203556337,1
202608030609,20260510,0.7161777186767524,1
202608030610,20260510,0.697236971403044,1
202608030611,20260510,0.8087918912536891,1
202608030612,20260510,0.7338588457526529,1
202604010401,20260510,0.2723191902493316,1
202604010402,20260510,0.2891195696324819,0
202604010403,20260510,0.4403238219975709,0
202604010405,20260510,0.3783619355085346,1
202604010407,20260510,0.5370471776183485,1
202604010408,20260510,0.4913252151907271,1
202604010409,20260510,0.6304338684938227,1
202604010410,20260510,0.6228286769096646,1
202604010411,20260510,0.5324139115554613,0
202604010412,20260510,0.5158411823039477,1
202605020601,20260510,0.2361418586221462,0
202605020602,20260510,0.3040536193589868,0
202605020603,20260510,0.5665559491470952,1
202605020604,20260510,0.4269495941143499,1
202605020605,20260510,0.7286035919283769,1
202605020606,20260510,0.5900624530489096,0
202605020607,20260510,0.586538769795741,0
202605020608,20260510,0.7231442287530053,1
202605020609,20260510,0.6264381709301663,1
202605020610,20260510,0.6319201072677951,0
202605020611,20260510,0.7034347260386643,0
202605020612,20260510,0.645802236525915,0
