race_id,course,race_num,race_name,condition,num_horses,distance,surface,track_condition,top1_num,top1_name,top1_score,top2_num,top3_num,top1_finish,top2_finish,top3_finish,trio_bets,trio_result,bet_type,trio_hit,trio_payout,umaren_payout,actual_payout,investment,profit,status,date,umaren_hit,trio_bets_str,top2_name,top2_score,top3_name,top3_score,date_str,num_horses_dp,track_condition_dp,top1_num_dp,top2_num_dp,top3_num_dp,nh_jrdb,odds_final,umaban,tansho_kyi,top1_odds,kaisai_key_str,kaisai_key,turf_baba_code,dirt_baba_code,weather_code,track_condition_filled
202605020209,東京,9,湘南S,D,16.0,1400.0,芝,良,1.0,,,,,3,8,2,,1-7-13,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,1-5-8; 1-5-13; 1-8-11; 1-8-13; 1-8-15; 1-11-13; 1-13-15,,,,,20260426,16.0,良,1.0,8.0,13.0,,,,,,2026050202,2026050202,2.0,1.0,2.0,良
202605020210,東京,10,オアシスS,C,15.0,1600.0,ダ,稍,3.0,,,,,1,2,4,,3-14-16,trio,1.0,2110,0,2110.0,700,1410,settled,20260426.0,0.0,3-4-12; 3-4-16; 3-7-12; 3-7-16; 3-12-14; 3-12-16; 3-14-16,,,,,20260426,15.0,稍,3.0,16.0,12.0,,,,,,2026050202,2026050202,2.0,1.0,2.0,稍
202605020211,東京,11,フローラS,A,13.0,2000.0,芝,良,3.0,,,,,-,1,10,,5-7-13,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,1-3-5; 1-3-11; 3-5-6; 3-5-7; 3-5-11; 3-6-11; 3-7-11,,,,,20260426,13.0,良,3.0,5.0,11.0,13.0,,3.0,17.9,17.9,2026050202,2026050202,2.0,1.0,2.0,良
202605020212,東京,12,4歳以上2勝クラス,D,16.0,1400.0,ダ,稍,15.0,,,,,1,2,7,,10-14-15,trio,1.0,2920,0,2920.0,700,2220,settled,20260426.0,0.0,9-10-15; 9-11-15; 9-12-15; 9-14-15; 10-14-15; 11-14-15; 12-14-15,,,,,20260426,16.0,稍,15.0,14.0,9.0,,,,,,2026050202,2026050202,2.0,1.0,2.0,稍
202608030201,京都,1,3歳未勝利,D,16.0,1200.0,ダ,良,7.0,,,,,2,8,7,,2-7-16,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,2-4-7; 2-6-7; 4-6-7; 4-7-13; 4-7-16; 6-7-13; 6-7-16,,,,,20260426,16.0,良,7.0,4.0,6.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030202,京都,2,3歳未勝利,C,15.0,1800.0,ダ,良,14.0,,,,,1,2,3,,6-12-14,trio,1.0,330,0,330.0,700,-370,settled,20260426.0,0.0,1-6-14; 1-12-14; 4-6-14; 4-12-14; 6-12-14; 6-14-15; 12-14-15,,,,,20260426,15.0,良,14.0,12.0,6.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030203,京都,3,3歳未勝利,D,18.0,1200.0,芝,良,1.0,,,,,12,1,2,,4-7-13,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,1-4-6; 1-4-7; 1-4-11; 1-4-16; 1-6-7; 1-7-11; 1-7-16,,,,,20260426,18.0,良,1.0,7.0,4.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030205,京都,5,3歳未勝利,A,12.0,2000.0,芝,良,8.0,,,,,1,7,2,,8-9-11,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,2-7-8; 2-8-9; 6-7-8; 6-8-9; 7-8-9; 7-8-12; 8-9-12,,,,,20260426,12.0,良,8.0,7.0,9.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030206,京都,6,3歳1勝クラス,D,11.0,1400.0,ダ,良,7.0,,,,,3,1,4,,5-7-8,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,1-5-7; 1-7-9; 5-6-7; 5-7-9; 5-7-10; 6-7-9; 7-9-10,,,,,20260426,11.0,良,7.0,5.0,9.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030207,京都,7,4歳以上1勝クラス,A,14.0,1800.0,芝,良,12.0,,,,,1,4,11,,8-11-12,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,3-5-12; 3-7-12; 3-11-12; 3-12-14; 5-12-14; 7-12-14; 11-12-14,,,,,20260426,14.0,良,12.0,3.0,11.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030208,京都,8,4歳以上1勝クラス,C,15.0,1800.0,ダ,良,3.0,,,,,5,15,8,,2-9-15,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,3-6-10; 3-6-11; 3-10-11; 3-10-13; 3-10-15; 3-11-13; 3-11-15,,,,,20260426,15.0,良,3.0,11.0,10.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030209,京都,9,比良山特別,A,11.0,2200.0,芝,良,2.0,,,,,4,5,10,,1-6-8,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,1-2-4; 1-2-11; 2-4-5; 2-4-8; 2-4-11; 2-5-11; 2-8-11,,,,,20260426,11.0,良,2.0,4.0,8.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030210,京都,10,センテニアルパークS,C,18.0,1800.0,芝,良,17.0,,,,,2,5,6,,2-5-17,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,1-3-17; 1-4-17; 3-4-17; 3-10-17; 3-14-17; 4-10-17; 4-14-17,,,,,20260426,18.0,良,17.0,4.0,3.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202608030211,京都,11,マイラーズC,C,18.0,1600.0,芝,良,18.0,,,,,11,3,1,,1-7-9,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,6-7-18; 6-9-18; 7-9-18; 7-10-18; 7-17-18; 9-10-18; 9-17-18,,,,,20260426,18.0,良,18.0,7.0,9.0,18.0,,18.0,23.7,23.7,2026080302,2026080302,1.0,1.0,2.0,良
202608030212,京都,12,4歳以上2勝クラス,A,14.0,1800.0,ダ,良,10.0,,,,,9,4,12,,3-6-12,trio,0.0,0,0,0.0,700,-700,settled,20260426.0,0.0,3-9-10; 3-10-14; 9-10-11; 9-10-12; 9-10-14; 10-11-14; 10-12-14,,,,,20260426,14.0,良,10.0,9.0,14.0,,,,,,2026080302,2026080302,1.0,1.0,2.0,良
202604010102,新潟,2,3歳未勝利,X,15.0,1800.0,ダ,,,,,,,6,12,3,,4-5-6,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,3-5-10; 3-6-10; 3-7-10; 3-10-11; 5-6-10; 6-7-10; 6-10-11,,,,,20260502,,,,,,15.0,,,,,2026040101,2026040101,2.0,3.0,1.0,重
202604010103,新潟,3,3歳未勝利,D,15.0,1200.0,ダ,,,,,,,4,2,3,,3-4-8,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,2-3-6; 2-4-6; 3-4-6; 3-6-8; 3-6-9; 4-6-8; 4-6-9,,,,,20260502,,,,,,15.0,,,,,2026040101,2026040101,2.0,3.0,1.0,重
202604010105,新潟,5,3歳未勝利,D,16.0,1400.0,芝,,,,,,,4,13,5,,10-13-16,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-4-9; 1-9-14; 4-9-10; 4-9-14; 4-9-15; 9-10-14; 9-14-15,,,,,20260502,,,,,,16.0,,,,,2026040101,2026040101,2.0,3.0,1.0,稍
202604010106,新潟,6,3歳未勝利,B,14.0,2200.0,芝,,,,,,,1,9,3,,5-6-8,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,3-4-5; 3-5-6; 3-5-7; 3-5-10; 4-5-6; 5-6-7; 5-6-10,,,,,20260502,,,,,,14.0,,,,,2026040101,2026040101,2.0,3.0,1.0,稍
202604010107,新潟,7,4歳以上1勝クラス,X,15.0,1800.0,ダ,,,,,,,1,13,10,,1-2-14,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-3-10; 1-3-11; 1-7-10; 1-7-11; 1-10-11; 1-10-12; 1-11-12,,,,,20260502,,,,,,15.0,,,,,2026040101,2026040101,2.0,3.0,1.0,重
202604010108,新潟,8,4歳以上1勝クラス,B,13.0,1600.0,芝,,,,,,,1,9,6,,1-10-12,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-3-5; 1-3-8; 1-3-10; 1-3-12; 1-5-8; 1-8-10; 1-8-12,,,,,20260502,,,,,,13.0,,,,,2026040101,2026040101,2.0,3.0,1.0,稍
202604010109,新潟,9,わらび賞,X,15.0,1800.0,ダ,,,,,,,10,6,7,,6-11-12,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-5-8; 1-5-11; 1-5-12; 1-5-13; 1-8-13; 1-11-13; 1-12-13,,,,,20260502,,,,,,15.0,,,,,2026040101,2026040101,2.0,3.0,1.0,重
202604010110,新潟,10,胎内川特別,X,15.0,1800.0,芝,,,,,,,5,2,11,,4-8-15,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,3-11-12; 3-12-15; 6-11-12; 6-12-15; 11-12-14; 11-12-15; 12-14-15,,,,,20260502,,,,,,15.0,,,,,2026040101,2026040101,2.0,3.0,1.0,稍
202604010111,新潟,11,三条S,X,15.0,1800.0,ダ,,,,,,,6,2,14,,5-12-13,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-6-9; 1-6-12; 1-9-10; 1-9-11; 1-9-12; 1-10-12; 1-11-12,,,,,20260502,,,,,,15.0,,,,,2026040101,2026040101,2.0,3.0,1.0,重
202605020301,東京,1,3歳未勝利,D,16.0,1400.0,ダ,,,,,,,1,2,16,,1-10-14,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-2-14; 1-12-14; 1-14-15; 1-14-16; 2-12-14; 2-14-15; 2-14-16,,,,,20260502,,,,,,16.0,,,,,2026050203,2026050203,2.0,3.0,1.0,重
202605020302,東京,2,3歳未勝利,B,14.0,1600.0,ダ,,,,,,,2,1,11,,3-5-14,trio,1.0,350,0,350.0,700,-350,settled,20260502.0,0.0,1-2-5; 1-3-5; 1-5-13; 1-5-14; 2-3-5; 3-5-13; 3-5-14,,,,,20260502,,,,,,14.0,,,,,2026050203,2026050203,2.0,3.0,1.0,重
202605020303,東京,3,3歳未勝利,B,9.0,2100.0,ダ,,,,,,,4,7,5,,3-8-9,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-5-6; 1-5-7; 1-6-7; 1-6-8; 1-6-9; 1-7-8; 1-7-9,,,,,20260502,,,,,,9.0,,,,,2026050203,2026050203,2.0,3.0,1.0,重
202605020304,東京,4,3歳未勝利,A,10.0,2000.0,芝,,,,,,,1,4,2,,5-6-10,trio,1.0,1150,0,1150.0,700,450,settled,20260502.0,0.0,1-2-6; 1-6-10; 2-3-6; 2-5-6; 2-6-10; 3-6-10; 5-6-10,,,,,20260502,,,,,,10.0,,,,,2026050203,2026050203,2.0,3.0,1.0,稍
202605020305,東京,5,3歳1勝クラス,D,18.0,1400.0,芝,,,,,,,8,6,14,,3-8-9,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,3-10-12; 3-10-15; 6-10-12; 6-10-15; 10-12-15; 10-12-16; 10-15-16,,,,,20260502,,,,,,18.0,,,,,2026050203,2026050203,2.0,3.0,1.0,稍
202605020306,東京,6,4歳以上1勝クラス,E,7.0,2000.0,芝,,,,,,,2,1,4,,3-6-7,umaren,0.0,0,120,120.0,700,-580,settled,20260502.0,1.0,6-7; 4-7,,,,,20260502,,,,,,7.0,,,,,2026050203,2026050203,2.0,3.0,1.0,稍
202605020307,東京,7,4歳以上1勝クラス,D,16.0,1400.0,ダ,,,,,,,4,7,2,,9-12-13,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,2-3-15; 2-13-15; 3-11-15; 3-12-15; 3-13-15; 11-13-15; 12-13-15,,,,,20260502,,,,,,16.0,,,,,2026050203,2026050203,2.0,3.0,1.0,重
202605020308,東京,8,4歳以上2勝クラス,A,10.0,2400.0,芝,,,,,,,5,1,3,,3-5-6,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-2-3; 1-2-5; 1-3-5; 1-3-6; 1-3-8; 1-5-6; 1-5-8,,,,,20260502,,,,,,10.0,,,,,2026050203,2026050203,2.0,3.0,1.0,稍
202605020309,東京,9,是政S,X,16.0,2100.0,ダ,,,,,,,6,3,15,,2-12-14,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-2-8; 1-2-14; 1-8-10; 1-8-12; 1-8-14; 1-10-14; 1-12-14,,,,,20260502,,,,,,16.0,,,,,2026050203,2026050203,2.0,3.0,1.0,重
202605020310,東京,10,スイートピーS,A,11.0,1800.0,芝,,,,,,,2,4,1,,2-6-11,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,3-6-9; 3-6-11; 4-6-9; 4-6-11; 6-8-9; 6-8-11; 6-9-11,,,,,20260502,,,,,,11.0,,,,,2026050203,2026050203,2.0,3.0,1.0,稍
202605020311,東京,11,京王杯SC,D,18.0,1400.0,芝,,,,,,,11,3,9,,6-14-16,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-2-10; 1-2-12; 1-2-14; 1-2-16; 1-10-14; 1-12-14; 1-14-16,,,,,20260502,,,,,,18.0,,,,,2026050203,2026050203,2.0,3.0,1.0,稍
202605020312,東京,12,4歳以上2勝クラス,B,14.0,1600.0,ダ,,,,,,,1,2,9,,2-5-7,trio,1.0,1810,0,1810.0,700,1110,settled,20260502.0,0.0,2-5-6; 2-5-7; 2-5-9; 2-5-14; 5-6-14; 5-7-14; 5-9-14,,,,,20260502,,,,,,14.0,,,,,2026050203,2026050203,2.0,3.0,1.0,重
202608030301,京都,1,3歳未勝利,D,16.0,1200.0,ダ,,,,,,,1,2,16,,3-5-11,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-5-11; 1-5-16; 5-7-11; 5-7-16; 5-9-11; 5-9-16; 5-11-16,,,,,20260502,,,,,,16.0,,,,,2026080303,2026080303,2.0,3.0,1.0,重
202608030302,京都,2,3歳未勝利,X,15.0,1800.0,ダ,,,,,,,13,3,2,,4-8-10,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,2-4-12; 2-10-12; 4-9-12; 4-10-12; 4-11-12; 9-10-12; 10-11-12,,,,,20260502,,,,,,15.0,,,,,2026080303,2026080303,2.0,3.0,1.0,重
202608030303,京都,3,3歳未勝利,C,18.0,1600.0,芝,,,,,,,4,2,11,,1-6-16,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-4-6; 1-4-9; 1-4-13; 1-4-18; 4-6-9; 4-9-13; 4-9-18,,,,,20260502,,,,,,18.0,,,,,2026080303,2026080303,2.0,3.0,1.0,稍
202608030304,京都,4,3歳未勝利,D,18.0,1400.0,芝,,,,,,,11,5,4,,5-6-11,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,3-5-13; 3-5-17; 3-6-13; 3-6-17; 3-13-15; 3-13-17; 3-15-17,,,,,20260502,,,,,,18.0,,,,,2026080303,2026080303,2.0,3.0,1.0,稍
202608030305,京都,5,3歳未勝利,A,13.0,2000.0,芝,,,,,,,1,3,2,,1-6-10,trio,1.0,730,0,730.0,700,30,settled,20260502.0,0.0,1-3-6; 1-6-7; 1-6-10; 1-6-11; 3-6-10; 6-7-10; 6-10-11,,,,,20260502,,,,,,13.0,,,,,2026080303,2026080303,2.0,3.0,1.0,稍
202608030306,京都,6,4歳以上1勝クラス,B,11.0,1800.0,ダ,,,,,,,11,2,9,,1-7-11,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-8-10; 1-8-11; 4-8-10; 4-8-11; 7-8-10; 7-8-11; 8-10-11,,,,,20260502,,,,,,11.0,,,,,2026080303,2026080303,2.0,3.0,1.0,重
202608030307,京都,7,3歳1勝クラス,D,12.0,1400.0,芝,,,,,,,6,1,9,,4-5-12,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-2-7; 1-5-7; 1-7-8; 1-7-12; 2-5-7; 5-7-8; 5-7-12,,,,,20260502,,,,,,12.0,,,,,2026080303,2026080303,2.0,3.0,1.0,稍
202608030308,京都,8,4歳以上1勝クラス,D,13.0,1400.0,ダ,,,,,,,8,7,13,,4-11-12,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,4-5-7; 4-7-8; 5-7-8; 5-7-11; 5-7-13; 7-8-11; 7-8-13,,,,,20260502,,,,,,13.0,,,,,2026080303,2026080303,2.0,3.0,1.0,重
202608030309,京都,9,矢車賞,A,9.0,2200.0,芝,,,,,,,7,3,2,,5-7-9,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-2-5; 1-2-9; 1-3-5; 1-3-9; 1-5-7; 1-5-9; 1-7-9,,,,,20260502,,,,,,9.0,,,,,2026080303,2026080303,2.0,3.0,1.0,稍
202608030310,京都,10,京極特別,D,12.0,1200.0,ダ,,,,,,,6,4,5,,5-8-10,trio,0.0,0,0,0.0,700,-700,settled,20260502.0,0.0,1-2-5; 1-2-7; 1-2-8; 1-2-11; 1-5-7; 1-7-8; 1-7-11,,,,,20260502,,,,,,12.0,,,,,2026080303,2026080303,2.0,3.0,1.0,重
202608030311,京都,11,ユニコーンS,B,12.0,1900.0,ダ,,,,,,,2,3,1,,2-4-11,trio,1.0,860,0,860.0,700,160,settled,20260502.0,0.0,2-4-11; 2-5-11; 2-6-11; 2-9-11; 4-5-11; 4-6-11; 4-9-11,,,,,20260502,,,,,,12.0,,,,,2026080303,2026080303,2.0,3.0,1.0,重
202608030312,京都,12,4歳以上1勝クラス,A,10.0,1600.0,芝,,,,,,,3,5,2,,1-4-5,trio,1.0,2390,0,2390.0,700,1690,settled,20260502.0,0.0,1-4-5; 1-4-7; 1-5-6; 1-5-7; 1-5-9; 1-6-7; 1-7-9,,,,,20260502,,,,,,10.0,,,,,2026080303,2026080303,2.0,3.0,1.0,稍
202604010201,新潟,1,3歳未勝利,C,16.0,2000.0,芝,,,,,,,2,7,4,,1-10-16,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-6-12; 1-6-14; 1-10-12; 1-10-14; 1-12-14; 1-12-16; 1-14-16,,,,,20260503,,,,,,16.0,,,,,2026040102,2026040102,1.0,2.0,2.0,良
202604010202,新潟,2,3歳未勝利,D,15.0,1200.0,ダ,,,,,,,7,2,1,,10-12-13,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,3-7-10; 3-7-13; 6-7-10; 6-7-13; 7-10-12; 7-10-13; 7-12-13,,,,,20260503,,,,,,15.0,,,,,2026040102,2026040102,1.0,2.0,2.0,稍
202604010203,新潟,3,3歳未勝利,A,14.0,1800.0,ダ,,,,,,,2,4,3,,3-6-14,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,2-3-6; 2-6-11; 3-5-6; 3-6-11; 3-6-12; 5-6-11; 6-11-12,,,,,20260503,,,,,,14.0,,,,,2026040102,2026040102,1.0,2.0,2.0,稍
202604010205,新潟,5,3歳未勝利,A,14.0,1800.0,芝,,,,,,,11,5,4,,5-9-11,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-2-3; 1-2-4; 1-2-9; 1-2-13; 1-3-4; 1-3-9; 1-3-13,,,,,20260503,,,,,,14.0,,,,,2026040102,2026040102,1.0,2.0,2.0,良
202604010206,新潟,6,4歳以上1勝クラス,A,13.0,1800.0,ダ,,,,,,,1,4,3,,3-8-10,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-4-10; 1-8-10; 4-6-10; 4-8-10; 4-10-11; 6-8-10; 8-10-11,,,,,20260503,,,,,,13.0,,,,,2026040102,2026040102,1.0,2.0,2.0,稍
202604010207,新潟,7,4歳以上1勝クラス,D,16.0,1400.0,芝,,,,,,,1,7,8,,1-9-11,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-4-5; 1-4-13; 1-5-7; 1-5-13; 1-5-15; 1-7-13; 1-13-15,,,,,20260503,,,,,,16.0,,,,,2026040102,2026040102,1.0,2.0,2.0,良
202604010208,新潟,8,4歳以上1勝クラス,A,12.0,1800.0,芝,,,,,,,8,2,1,,4-5-6,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-4-7; 1-6-7; 3-4-7; 3-6-7; 4-6-7; 4-7-9; 6-7-9,,,,,20260503,,,,,,12.0,,,,,2026040102,2026040102,1.0,2.0,2.0,良
202604010209,新潟,9,咲花特別,A,12.0,1800.0,ダ,,,,,,,1,3,11,,3-4-8,trio,1.0,670,0,670.0,700,-30,settled,20260503.0,0.0,1-3-4; 1-4-8; 1-4-9; 1-4-12; 3-4-8; 4-8-9; 4-8-12,,,,,20260503,,,,,,12.0,,,,,2026040102,2026040102,1.0,2.0,2.0,稍
202604010211,新潟,11,越後S,D,15.0,1200.0,ダ,,,,,,,2,8,10,,3-4-10,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-2-10; 1-3-10; 1-4-10; 1-10-15; 2-10-15; 3-10-15; 4-10-15,,,,,20260503,,,,,,15.0,,,,,2026040102,2026040102,1.0,2.0,2.0,稍
202604010212,新潟,12,4歳以上1勝クラス,D,15.0,1200.0,ダ,,,,,,,1,6,2,,3-4-10,trio,1.0,3680,0,3680.0,700,2980,settled,20260503.0,0.0,3-4-5; 3-4-10; 3-5-7; 3-5-9; 3-5-10; 3-7-10; 3-9-10,,,,,20260503,,,,,,15.0,,,,,2026040102,2026040102,1.0,2.0,2.0,稍
202605020401,東京,1,3歳未勝利,C,15.0,1600.0,ダ,,,,,,,5,1,6,,3-4-13,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-2-15; 1-13-15; 2-9-15; 2-12-15; 2-13-15; 9-13-15; 12-13-15,,,,,20260503,,,,,,15.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020402,東京,2,3歳未勝利,D,16.0,1400.0,ダ,,,,,,,1,3,7,,5-7-13,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,5-7-10; 5-7-11; 5-7-12; 5-7-14; 5-10-11; 5-10-12; 5-10-14,,,,,20260503,,,,,,16.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020403,東京,3,3歳未勝利,A,12.0,1600.0,ダ,,,,,,,2,1,3,,6-8-12,trio,1.0,560,0,560.0,700,-140,settled,20260503.0,0.0,2-6-8; 2-6-12; 6-8-10; 6-8-11; 6-8-12; 6-10-12; 6-11-12,,,,,20260503,,,,,,12.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020404,東京,4,3歳未勝利,C,18.0,1600.0,芝,,,,,,,5,4,2,,1-2-17,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,2-3-6; 2-6-17; 3-6-8; 3-6-17; 3-6-18; 6-8-17; 6-17-18,,,,,20260503,,,,,,18.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020405,東京,5,3歳未勝利,C,15.0,1800.0,芝,,,,,,,1,2,4,,1-4-6,trio,1.0,2540,0,2540.0,700,1840,settled,20260503.0,0.0,1-2-4; 1-2-6; 1-2-10; 1-2-11; 1-4-6; 1-4-10; 1-4-11,,,,,20260503,,,,,,15.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020406,東京,6,3歳1勝クラス,D,16.0,1400.0,ダ,,,,,,,16,4,11,,7-11-15,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,2-8-14; 2-10-14; 7-8-14; 7-10-14; 8-10-14; 8-12-14; 10-12-14,,,,,20260503,,,,,,16.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020407,東京,7,4歳以上1勝クラス,C,15.0,1600.0,ダ,,,,,,,4,14,5,,7-10-12,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,3-9-14; 3-10-14; 3-11-14; 3-12-14; 9-10-14; 9-11-14; 9-12-14,,,,,20260503,,,,,,15.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020408,東京,8,4歳以上2勝クラス,A,9.0,1600.0,芝,,,,,,,8,2,4,,1-4-7,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-2-8; 1-7-8; 2-3-8; 2-4-8; 2-7-8; 3-7-8; 4-7-8,,,,,20260503,,,,,,9.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020409,東京,9,府中S,C,18.0,2000.0,芝,,,,,,,17,8,1,,5-7-17,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-5-8; 1-5-10; 1-5-11; 1-5-17; 1-8-11; 1-10-11; 1-11-17,,,,,20260503,,,,,,18.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020410,東京,10,ブリリアントS,C,16.0,2100.0,ダ,,,,,,,9,2,16,,7-14-15,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,5-7-8; 5-7-9; 5-7-11; 5-7-16; 5-8-11; 5-9-11; 5-11-16,,,,,20260503,,,,,,16.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020411,東京,11,プリンシパルS,C,15.0,2000.0,芝,,,,,,,13,11,9,,10-12-13,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-4-5; 1-4-7; 1-4-8; 1-4-11; 4-5-11; 4-7-11; 4-8-11,,,,,20260503,,,,,,15.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202605020412,東京,12,4歳以上2勝クラス,D,13.0,1300.0,ダ,,,,,,,1,13,4,,5-10-13,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,4-5-9; 4-5-12; 5-6-9; 5-6-12; 5-9-12; 5-9-13; 5-12-13,,,,,20260503,,,,,,13.0,,,,,2026050204,2026050204,1.0,1.0,2.0,良
202608030401,京都,1,3歳未勝利,D,16.0,1400.0,ダ,,,,,,,4,2,7,,5-9-10,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,5-6-10; 5-6-13; 6-9-10; 6-9-13; 6-10-13; 6-10-15; 6-13-15,,,,,20260503,,,,,,16.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030402,京都,2,3歳未勝利,A,12.0,1900.0,ダ,,,,,,,8,9,3,,4-9-12,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,2-5-9; 2-5-11; 2-7-9; 2-7-11; 2-9-11; 2-9-12; 2-11-12,,,,,20260503,,,,,,12.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030403,京都,3,3歳未勝利,C,15.0,1800.0,ダ,,,,,,,2,6,7,,5-10-14,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,5-6-7; 5-6-11; 5-6-12; 5-6-15; 5-7-11; 5-11-12; 5-11-15,,,,,20260503,,,,,,15.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030404,京都,4,3歳未勝利,A,11.0,2400.0,芝,,,,,,,1,3,4,,3-7-11,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,1-7-11; 1-8-11; 6-7-11; 6-8-11; 7-8-11; 7-10-11; 8-10-11,,,,,20260503,,,,,,11.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
202608030405,京都,5,3歳未勝利,A,11.0,1800.0,芝,,,,,,,4,8,7,,5-8-9,trio,0.0,0,0,0.0,700,-700,settled,20260503.0,0.0,3-7-10; 3-7-11; 7-8-10; 7-8-11; 7-9-10; 7-9-11; 7-10-11,,,,,20260503,,,,,,11.0,,,,,2026080304,2026080304,1.0,1.0,2.0,良
