trainer_code,del_flag,del_date,trainer_name,trainer_kana,trainer_short,area_code,area_name,birthday,first_year,trainer_comment,comment_date,year_leading,year_flat_1,year_flat_2,year_flat_3,year_flat_out,year_obs_1,year_obs_2,year_obs_3,year_obs_out,year_special_win,year_graded_win,last_leading,last_flat_1,last_flat_2,last_flat_3,last_flat_out,total_flat_1,total_flat_2,total_flat_3,total_flat_out,data_date
10434,0,00000000,小野次郎,オノ　ジロウ,小野次,1,美浦,19700801,2011.0,,,64.0,2.0,2.0,3.0,46.0,0.0,0.0,0.0,3.0,1.0,0.0,62.0,9.0,9.0,14.0,174.0,153,166,194,3018,20260329
10435,0,00000000,木村哲也,キムラ　テツヤ,木村哲,1,美浦,19721116,2011.0,,,48.0,3.0,4.0,4.0,30.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,43.0,33.0,11.0,101.0,448,328,302,1958,20260329
10436,0,00000000,栗田徹,クリタ　トオル,栗田徹,1,美浦,19780316,2011.0,,,9.0,9.0,9.0,11.0,58.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,26.0,29.0,31.0,226.0,312,301,324,2983,20260329
10437,0,00000000,今野貞一,コンノ　テイイチ,今野貞,2,栗東,19770424,2011.0,,,66.0,3.0,6.0,7.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,18.0,15.0,18.0,191.0,248,240,215,2486,20260329
10438,0,00000000,高橋義忠,タカハシ　ヨシタダ,高橋忠,2,栗東,19690503,2011.0,,,36.0,5.0,4.0,3.0,43.0,1.0,1.0,0.0,5.0,0.0,0.0,52.0,17.0,20.0,17.0,194.0,285,245,265,2721,20260329
10439,0,00000000,吉村圭司,ヨシムラ　ケイジ,吉村圭,2,栗東,19720531,2011.0,,,50.0,5.0,2.0,4.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,16.0,19.0,11.0,222.0,306,278,268,2610,20260329
10440,0,00000000,蛯名利弘,エビナ　トシヒロ,蛯名利,1,美浦,19610310,2012.0,,,35.0,3.0,3.0,0.0,44.0,1.0,0.0,1.0,5.0,1.0,0.0,84.0,4.0,6.0,7.0,209.0,96,112,132,3020,20260329
10441,0,00000000,金成貴史,カナリ　タカシ,金成貴,1,美浦,19691005,2012.0,,,80.0,1.0,1.0,3.0,63.0,0.0,0.0,0.0,4.0,0.0,0.0,54.0,13.0,12.0,20.0,201.0,230,216,268,2750,20260329
10442,0,00000000,黒岩陽一,クロイワ　ヨウイチ,黒岩陽,1,美浦,19801222,2012.0,,,18.0,6.0,6.0,4.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,30.0,12.0,18.0,159.0,211,179,220,2521,20260329
10443,0,00000000,高橋文雅,タカハシ　フミマサ,高橋文,1,美浦,19720428,2012.0,,,78.0,1.0,1.0,3.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,8.0,10.0,10.0,212.0,156,188,199,2437,20260329
10444,0,00000000,高橋康之,タカハシ　ヤスユキ,高橋康,2,栗東,19721210,2012.0,,,87.0,2.0,0.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,10.0,7.0,20.0,255.0,129,140,157,2458,20260329
10445,0,00000000,高橋亮,タカハシ　リョウ,高橋亮,2,栗東,19780106,2012.0,,,55.0,4.0,5.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,22.0,25.0,182.0,236,214,260,2256,20260329
10446,0,00000000,中内田充正,ナカウチダ　ミツマサ,中内田,2,栗東,19781218,2012.0,,,25.0,7.0,5.0,7.0,34.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,49.0,34.0,25.0,129.0,474,333,276,1625,20260329
10447,0,00000000,浜田多実雄,ハマダ　タミオ,浜田多,2,栗東,19720821,2012.0,,,46.0,5.0,7.0,4.0,59.0,0.0,0.0,0.0,0.0,2.0,0.0,49.0,20.0,20.0,12.0,209.0,210,207,220,2488,20260329
10448,0,00000000,飯田祐史,イイダ　ユウジ,飯田祐,2,栗東,19741118,2013.0,,,62.0,4.0,2.0,3.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,12.0,17.0,13.0,184.0,153,176,167,2181,20260329
10449,0,00000000,石橋守,イシバシ　マモル,石橋守,2,栗東,19661023,2013.0,,,63.0,3.0,7.0,10.0,44.0,0.0,0.0,0.0,0.0,2.0,0.0,65.0,16.0,19.0,24.0,194.0,181,181,211,2301,20260329
10450,0,00000000,尾形和幸,オガタ　カズユキ,尾形和,1,美浦,19760504,2013.0,,,49.0,3.0,3.0,3.0,57.0,0.0,1.0,0.0,2.0,0.0,0.0,39.0,14.0,14.0,18.0,215.0,159,156,178,2576,20260329
10451,0,00000000,森田直行,モリタ　ナオユキ,森田直,2,栗東,19611201,2013.0,,,82.0,2.0,3.0,2.0,59.0,0.0,0.0,0.0,2.0,1.0,0.0,85.0,7.0,14.0,11.0,205.0,146,202,189,2613,20260329
10452,0,00000000,和田雄二,ワダ　ユウジ,和田雄,1,美浦,19690814,2013.0,,,85.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,90.0,3.0,7.0,7.0,220.0,114,122,141,2814,20260329
10453,0,00000000,池添学,イケゾエ　マナブ,池添学,2,栗東,19800902,2014.0,,,37.0,6.0,4.0,6.0,51.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,21.0,23.0,26.0,210.0,311,257,247,1985,20260329
10454,0,00000000,奥村武,オクムラ　タケシ,奥村武,1,美浦,19760710,2014.0,,,58.0,2.0,3.0,6.0,44.0,0.0,1.0,0.0,2.0,1.0,1.0,34.0,18.0,15.0,17.0,173.0,225,192,196,2115,20260329
10455,0,00000000,奥村豊,オクムラ　ユタカ,奥村豊,2,栗東,19770826,2014.0,,,14.0,8.0,7.0,8.0,58.0,0.0,1.0,0.0,1.0,3.0,0.0,26.0,26.0,20.0,31.0,216.0,241,230,240,2303,20260329
10456,0,00000000,武井亮,タケイ　リョウ,武井亮,1,美浦,19801225,2014.0,,,37.0,4.0,1.0,9.0,55.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,24.0,25.0,19.0,207.0,249,251,239,2282,20260329
10457,0,00000000,西村真幸,ニシムラ　マサユキ,西村真,2,栗東,19760111,2014.0,,,72.0,3.0,4.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,17.0,14.0,28.0,253.0,272,289,236,2474,20260329
10458,0,00000000,松下武士,マツシタ　タケシ,松下武,2,栗東,19801214,2014.0,,,15.0,8.0,7.0,7.0,52.0,0.0,0.0,0.0,0.0,2.0,1.0,55.0,18.0,15.0,27.0,210.0,223,204,224,2432,20260329
10459,0,00000000,池上昌和,イケガミ　マサカズ,池上和,1,美浦,19741006,2015.0,,,29.0,4.0,8.0,0.0,40.0,0.0,0.0,1.0,3.0,2.0,0.0,48.0,14.0,10.0,17.0,188.0,161,187,176,1957,20260329
10460,0,00000000,斉藤崇史,サイトウ　タカシ,斉藤崇,2,栗東,19820829,2015.0,,,42.0,5.0,7.0,13.0,56.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,50.0,34.0,20.0,214.0,303,235,224,1834,20260329
10461,0,00000000,竹内正洋,タケウチ　マサヒロ,竹内正,1,美浦,19790111,2015.0,,,40.0,3.0,6.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,15.0,17.0,12.0,197.0,151,181,165,2123,20260329
10462,0,00000000,中舘英二,ナカダテ　エイジ,中舘英,1,美浦,19650722,2015.0,,,10.0,9.0,7.0,5.0,52.0,0.0,0.0,0.0,1.0,2.0,0.0,28.0,19.0,24.0,21.0,195.0,234,236,171,2129,20260329
10463,0,00000000,橋口慎介,ハシグチ　シンスケ,橋口慎,2,栗東,19750331,2015.0,,,24.0,7.0,6.0,8.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,20.0,22.0,24.0,183.0,227,218,210,1785,20260329
10464,0,00000000,渡辺薫彦,ワタナベ　クニヒコ,渡辺薫,2,栗東,19750405,2015.0,,,35.0,6.0,7.0,5.0,57.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,20.0,14.0,15.0,223.0,164,210,196,2052,20260329
10465,0,00000000,青木孝文,アオキ　タカフミ,青木孝,1,美浦,19810923,2016.0,,,86.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,20.0,19.0,239.0,93,133,138,2028,20260329
10466,0,00000000,杉山晴紀,スギヤマ　ハルキ,杉山晴,2,栗東,19811224,2016.0,,,2.0,16.0,15.0,6.0,59.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,61.0,37.0,39.0,270.0,372,325,261,2224,20260329
10467,0,00000000,寺島良,テラシマ　リョウ,寺島良,2,栗東,19810627,2016.0,,,6.0,11.0,12.0,10.0,57.0,1.0,0.0,0.0,1.0,3.0,0.0,28.0,23.0,23.0,22.0,227.0,252,246,244,2274,20260329
10468,0,00000000,高柳大輔,タカヤナギ　ダイスケ,高柳大,2,栗東,19770607,2017.0,,,22.0,7.0,8.0,5.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,26.0,28.0,17.0,168.0,180,180,175,1430,20260329
10469,0,00000000,武幸四郎,タケ　コウシロウ,武幸四,2,栗東,19781103,2017.0,,,7.0,11.0,8.0,6.0,43.0,0.0,0.0,0.0,1.0,6.0,2.0,31.0,23.0,31.0,19.0,171.0,210,203,198,1392,20260329
10470,0,00000000,武英智,タケ　ヒデノリ,武英智,2,栗東,19801231,2017.0,,,13.0,7.0,9.0,9.0,57.0,1.0,1.0,0.0,1.0,4.0,1.0,17.0,27.0,35.0,29.0,237.0,193,219,200,1819,20260329
10471,0,00000000,田中博康,タナカ　ヒロヤス,田中博,1,美浦,19851205,2017.0,,,7.0,10.0,7.0,12.0,27.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,35.0,34.0,19.0,120.0,232,178,162,1080,20260329
10472,0,00000000,林徹,ハヤシ　トオル,林　徹,1,美浦,19790404,2017.0,,,21.0,5.0,9.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,15.0,19.0,153.0,163,138,124,1356,20260329
10473,0,00000000,安田翔伍,ヤスダ　ショウゴ,安田翔,2,栗東,19820708,2017.0,,,20.0,8.0,3.0,8.0,52.0,0.0,0.0,0.0,0.0,2.0,1.0,30.0,24.0,14.0,22.0,179.0,181,154,202,1303,20260329
10474,0,00000000,和田勇介,ワダ　ユウスケ,和田勇,1,美浦,19800304,2017.0,,,66.0,2.0,1.0,1.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,20.0,20.0,9.0,185.0,113,124,116,1516,20260329
10475,0,00000000,石坂公一,イシザカ　コウイチ,石坂公,2,栗東,19821213,2018.0,,,76.0,2.0,3.0,5.0,54.0,0.0,2.0,0.0,0.0,1.0,0.0,16.0,31.0,25.0,19.0,176.0,148,154,128,1253,20260329
10476,0,00000000,稲垣幸雄,イナガキ　ユキオ,稲垣幸,1,美浦,19771225,2018.0,,,69.0,1.0,6.0,3.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,16.0,21.0,15.0,163.0,97,98,88,1014,20260329
10477,0,00000000,上村洋行,ウエムラ　ヒロユキ,上村洋,2,栗東,19731023,2018.0,,,11.0,9.0,7.0,6.0,37.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,43.0,32.0,20.0,126.0,219,163,136,998,20260329
10478,0,00000000,加藤士津八,カトウ　シヅヤ,加藤士,1,美浦,19850202,2018.0,,,5.0,11.0,4.0,11.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,19.0,26.0,27.0,188.0,127,136,145,1368,20260329
10479,0,00000000,坂口智康,サカグチ　トモヤス,坂口智,2,栗東,19810206,2018.0,,,75.0,2.0,6.0,2.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,54.0,18.0,22.0,17.0,163.0,81,89,86,1236,20260329
10480,0,00000000,小手川準,コテガワ　ヒトシ,小手川,1,美浦,19711116,2019.0,,,25.0,5.0,3.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,9.0,13.0,22.0,218.0,55,83,99,1308,20260329
10481,0,00000000,新谷功一,シンタニ　コウイチ,新谷功,2,栗東,19770308,2019.0,,,28.0,7.0,3.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,17.0,14.0,17.0,185.0,118,111,112,1200,20260329
10482,0,00000000,長谷川浩大,ハセガワ　コウダイ,長谷川,2,栗東,19831119,2019.0,,,41.0,5.0,9.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,24.0,21.0,171.0,133,125,149,1250,20260329
10483,0,00000000,深山雅史,フカヤマ　マサシ,深山雅,1,美浦,19770208,2019.0,,,57.0,2.0,3.0,3.0,54.0,0.0,2.0,0.0,4.0,0.0,0.0,80.0,4.0,13.0,18.0,181.0,66,76,103,1396,20260329
10484,0,00000000,宮田敬介,ミヤタ　ケイスケ,宮田敬,1,美浦,19801008,2019.0,,,3.0,11.0,10.0,8.0,35.0,0.0,0.0,0.0,2.0,3.0,1.0,7.0,28.0,32.0,26.0,144.0,154,115,116,802,20260329
10485,0,00000000,吉岡辰弥,ヨシオカ　タツヤ,吉岡辰,2,栗東,19760302,2019.0,,,40.0,5.0,9.0,7.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,29.0,24.0,29.0,166.0,164,132,126,971,20260329
10486,0,00000000,伊坂重信,イサカ　シゲノブ,伊坂重,1,美浦,19770101,2020.0,,,27.0,5.0,2.0,4.0,49.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,21.0,15.0,20.0,212.0,62,52,76,1015,20260329
10487,0,00000000,杉山佳明,スギヤマ　ヨシアキ,杉山佳,2,栗東,19831217,2020.0,,,31.0,7.0,2.0,5.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,21.0,30.0,30.0,238.0,103,106,127,1209,20260329
10488,0,00000000,鈴木慎太郎,スズキ　シンタロウ,鈴木慎,1,美浦,19781219,2020.0,,,42.0,3.0,5.0,8.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,17.0,18.0,24.0,180.0,68,66,91,916,20260329
10489,0,00000000,田中克典,タナカ　カツノリ,田中克,2,栗東,19870812,2020.0,,,16.0,8.0,7.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,23.0,20.0,171.0,131,107,89,807,20260329
10490,0,00000000,茶木太樹,チャキ　タイキ,茶木太,2,栗東,19831001,2020.0,,,12.0,9.0,5.0,6.0,42.0,0.0,0.0,0.0,0.0,3.0,0.0,63.0,16.0,23.0,13.0,188.0,88,91,82,940,20260329
10491,0,00000000,辻哲英,ツジ　テツヒデ,辻哲英,1,美浦,19800306,2020.0,,,13.0,8.0,2.0,2.0,32.0,0.0,0.0,1.0,3.0,3.0,0.0,32.0,18.0,11.0,21.0,147.0,72,58,84,728,20260329
10492,0,00000000,辻野泰之,ツジノ　ヤスユキ,辻野泰,2,栗東,19810829,2020.0,,,30.0,6.0,1.0,7.0,42.0,1.0,1.0,0.0,0.0,3.0,1.0,27.0,22.0,16.0,24.0,154.0,114,95,99,749,20260329
10493,0,00000000,四位洋文,シイ　ヒロフミ,四位洋,2,栗東,19721130,2020.0,,,17.0,8.0,7.0,4.0,42.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,35.0,25.0,18.0,157.0,116,115,95,789,20260329
10494,0,00000000,小林真也,コバヤシ　シンヤ,小林真,2,栗東,19810217,2021.0,,,65.0,3.0,7.0,4.0,53.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,31.0,19.0,23.0,183.0,89,76,83,878,20260329
10495,0,00000000,中村直也,ナカムラ　ナオヤ,中村直,2,栗東,19780820,2021.0,,,32.0,6.0,11.0,6.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,25.0,28.0,26.0,202.0,80,83,86,786,20260329
10496,0,00000000,西田雄一郎,ニシダ　ユウイチロウ,西田雄,1,美浦,19741014,2021.0,,,50.0,2.0,3.0,3.0,57.0,1.0,0.0,1.0,1.0,2.0,0.0,31.0,18.0,15.0,10.0,201.0,44,67,53,758,20260329
10497,0,00000000,畑端省吾,ハタバタ　ショウゴ,畑端省,2,栗東,19820330,2021.0,,,88.0,1.0,5.0,3.0,59.0,0.0,0.0,0.0,2.0,1.0,0.0,89.0,6.0,16.0,14.0,198.0,38,71,56,851,20260329
10498,0,00000000,堀内岳志,ホリウチ　タケシ,堀内岳,1,美浦,19731005,2021.0,,,61.0,2.0,4.0,3.0,54.0,0.0,0.0,0.0,4.0,0.0,0.0,77.0,6.0,13.0,21.0,218.0,25,40,58,818,20260329
10499,0,00000000,村田一誠,ムラタ　イッセイ,村田一,1,美浦,19781220,2021.0,,,14.0,6.0,5.0,4.0,38.0,1.0,1.0,0.0,0.0,3.0,1.0,55.0,12.0,12.0,19.0,176.0,36,47,52,740,20260329
10500,0,00000000,蛯名正義,エビナ　マサヨシ,蛯名正,1,美浦,19690319,2021.0,,,28.0,3.0,10.0,4.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,18.0,28.0,20.0,149.0,67,81,59,533,20260329
10501,0,00000000,上原佑紀,ウエハラ　ユウキ,上原佑,1,美浦,19900129,2022.0,,,8.0,10.0,5.0,8.0,39.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,27.0,36.0,21.0,166.0,79,79,61,478,20260329
10502,0,00000000,緒方努,オガタ　ツトム,緒方努,2,栗東,19781222,2022.0,,,57.0,4.0,4.0,6.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,11.0,15.0,19.0,203.0,26,39,42,616,20260329
10503,0,00000000,小栗実,オグリ　ミノル,小栗実,2,栗東,19870204,2022.0,,,44.0,5.0,7.0,10.0,54.0,0.0,0.0,0.0,3.0,2.0,0.0,29.0,23.0,20.0,22.0,203.0,65,55,61,574,20260329
10504,0,00000000,嘉藤貴行,カトウ　タカユキ,嘉藤貴,1,美浦,19811105,2022.0,,,30.0,4.0,3.0,6.0,51.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,16.0,23.0,23.0,185.0,71,68,69,613,20260329
10505,0,00000000,西園翔太,ニシゾノ　ショウタ,西園翔,2,栗東,19900308,2022.0,,,34.0,6.0,7.0,5.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,32.0,25.0,22.0,192.0,65,75,56,555,20260329
10506,0,00000000,小椋研介,オグラ　ケンスケ,小椋研,2,栗東,19820130,2023.0,,,85.0,2.0,2.0,4.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,14.0,19.0,12.0,212.0,19,26,22,424,20260329
10507,0,00000000,河嶋宏樹,カワシマ　ヒロキ,河嶋宏,2,栗東,19841024,2023.0,,,43.0,5.0,8.0,10.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,15.0,26.0,19.0,241.0,28,50,47,464,20260329
10508,0,00000000,千葉直人,チバ　ナオト,千葉直,1,美浦,19860730,2023.0,,,60.0,2.0,4.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,19.0,30.0,180.0,27,31,44,357,20260329
10509,0,00000000,藤野健太,フジノ　ケンタ,藤野健,2,栗東,19780321,2023.0,,,81.0,2.0,3.0,3.0,65.0,0.0,0.0,0.0,6.0,2.0,0.0,79.0,10.0,14.0,12.0,201.0,18,26,20,416,20260329
10510,0,00000000,森一誠,モリ　カズトモ,森一誠,1,美浦,19770928,2023.0,,,52.0,3.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,26.0,10.0,15.0,120.0,44,31,24,250,20260329
10511,0,00000000,矢嶋大樹,ヤジマ　ダイキ,矢嶋大,1,美浦,19790802,2023.0,,,31.0,4.0,3.0,3.0,51.0,0.0,1.0,0.0,1.0,1.0,0.0,67.0,9.0,19.0,12.0,181.0,19,24,24,395,20260329
10512,0,00000000,福永祐一,フクナガ　ユウイチ,福永祐,2,栗東,19761209,2023.0,,,5.0,15.0,11.0,6.0,34.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,29.0,21.0,31.0,150.0,61,51,55,282,20260329
10513,0,00000000,浅利英明,アサリ　ヒデアキ,浅利英,1,美浦,19851021,2024.0,,,87.0,0.0,3.0,1.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,88.0,5.0,5.0,8.0,90.0,5,8,9,121,20260329
10514,0,00000000,佐藤悠太,サトウ　ユウタ,佐藤悠,2,栗東,19880503,2024.0,,,51.0,4.0,10.0,7.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,20.0,19.0,15.0,153.0,24,29,22,210,20260329
10515,0,00000000,高橋一哉,タカハシ　カズヤ,高橋一,2,栗東,19860304,2024.0,,,27.0,7.0,5.0,3.0,50.0,0.0,0.0,0.0,1.0,2.0,0.0,64.0,15.0,20.0,16.0,207.0,28,29,26,404,20260329
10516,0,00000000,田中勝春,タナカ　カツハル,田中勝,1,美浦,19710225,2024.0,,,38.0,3.0,1.0,1.0,30.0,1.0,0.0,0.0,4.0,1.0,0.0,81.0,5.0,9.0,10.0,104.0,8,10,11,134,20260329
10517,0,00000000,柄崎将寿,ツカザキ　マサトシ,柄崎将,1,美浦,19821227,2024.0,,,81.0,1.0,0.0,1.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,79.0,6.0,4.0,2.0,90.0,7,4,3,122,20260329
10518,0,00000000,東田明士,ヒガシダ　アキシ,東田明,2,栗東,19880927,2024.0,,,67.0,3.0,5.0,9.0,60.0,0.0,0.0,0.0,3.0,1.0,1.0,68.0,15.0,10.0,14.0,178.0,18,15,23,238,20260329
10519,0,00000000,前川恭子,マエカワ　キョウコ,前川恭,2,栗東,19770409,2024.0,,,59.0,2.0,2.0,2.0,67.0,2.0,1.0,0.0,1.0,1.0,0.0,87.0,7.0,17.0,6.0,194.0,9,19,8,261,20260329
10520,0,00000000,宮地貴稔,ミヤジ　タカトシ,宮地貴,2,栗東,19801015,2024.0,,,77.0,2.0,5.0,5.0,58.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,17.0,15.0,16.0,167.0,20,24,25,254,20260329
10521,0,00000000,秋山真一郎,アキヤマ　シンイチロウ,秋山真,2,栗東,19790209,2024.0,,,73.0,3.0,1.0,3.0,70.0,0.0,0.0,1.0,3.0,1.0,0.0,84.0,9.0,8.0,7.0,170.0,12,9,10,240,20260329
10522,0,00000000,秋本大介,アキモト　ダイスケ,秋本大,1,美浦,19810901,2025.0,,,96.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,0,10,20260329
10523,0,00000000,井上智史,イノウエ　サトシ,井上智,2,栗東,19811024,2025.0,,,71.0,3.0,3.0,2.0,35.0,0.0,1.0,1.0,2.0,2.0,0.0,80.0,11.0,12.0,18.0,110.0,14,15,20,145,20260329
10524,0,00000000,加藤公太,カトウ　コウタ,加藤公,2,栗東,19721226,2025.0,,,68.0,3.0,5.0,2.0,42.0,0.0,0.0,0.0,2.0,1.0,0.0,86.0,8.0,6.0,13.0,130.0,11,11,15,172,20260329
10525,0,00000000,柴田卓,シバタ　スグル,柴田卓,2,栗東,19800518,2025.0,,,91.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,0,1,15,20260329
10526,0,00000000,手塚貴徳,テヅカ　タカノリ,手塚徳,1,美浦,19920625,2025.0,,,76.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,2,0,7,20260329
10527,0,00000000,橋田宜長,ハシダ　ヨシタケ,橋田宜,2,栗東,19881004,2025.0,,,90.0,1.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,1,3,1,8,20260329
10528,0,00000000,平岩大典,ヒライワ　ダイスケ,平岩大,1,美浦,19830331,2025.0,,,95.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,8,20260329
10529,0,00000000,松尾卓哉,マツオ　タクヤ,松尾卓,1,美浦,19811007,2025.0,,,94.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,0,7,20260329
10530,0,00000000,室井潔,ムロイ　キヨシ,室井潔,1,美浦,19750723,2025.0,,,97.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,13,20260329
30571,0,00000000,吉田直弘,ヨシダ　ナオヒロ,吉田直,2,栗東,19710614,2007.0,,,74.0,3.0,0.0,6.0,53.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,11.0,18.0,16.0,180.0,314,332,345,3626,20260329
