race_id,year,month,course,course_enc,distance,surface,condition,num_horses,class_code,class_label,cond_key,actual_top3,ai_top3,trio_hit,trio_invest,trio_return,umaren_hit,umaren_invest,umaren_return,wide_hit,wide_invest,wide_return,combo_hit,combo_invest,combo_return
01202812,2020,9,札幌,0,1700,ダ,良,13,43,1win,A,"{1: 13, 2: 4, 3: 9}","[7, 9, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06205809,2020,12,中山,5,1800,ダ,良,16,43,1win,C,"{1: 16, 2: 6, 3: 14}","[16, 15, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
10201602,2020,2,小倉,9,1000,ダ,重,14,23,maiden,D,"{1: 6, 2: 11, 3: 13}","[11, 8, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
10201B08,2020,2,小倉,9,1000,ダ,不,14,23,maiden,D,"{1: 12, 2: 9, 3: 7}","[1, 7, 12]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07201507,2020,3,中京,6,1200,ダ,稍,14,23,maiden,D,"{1: 8, 2: 12, 3: 3}","[12, 8, 11]",True,700,2012,True,700,5180.0,True,700,1554.0,True,1000,4810.0
05202711,2020,5,東京,4,1400,芝,稍,13,179,G2G3,D,"{1: 13, 2: 12, 3: 2}","[10, 13, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04203610,2020,8,新潟,3,1400,芝,良,18,115,3win,D,"{1: 13, 2: 17, 3: 18}","[13, 11, 18]",True,700,20717,False,700,0.0,True,700,4214.0,True,1000,3010.0
05205411,2020,11,東京,4,1400,芝,良,17,115,3win,D,"{1: 12, 2: 13, 3: 3}","[10, 2, 12]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09203510,2020,6,阪神,8,1200,ダ,稍,16,67,2win,D,"{1: 11, 2: 8, 3: 9}","[10, 2, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05204210,2020,10,東京,4,1400,ダ,重,16,115,3win,D,"{1: 13, 2: 5, 3: 6}","[13, 1, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06201512,2020,1,中山,5,2200,芝,良,16,23,maiden,C,"{1: 10, 2: 7, 3: 6}","[6, 4, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
10201806,2020,2,小倉,9,2600,芝,良,11,23,maiden,A,"{1: 6, 2: 1, 3: 8}","[6, 1, 8]",True,700,1755,True,700,1991.5,True,700,1361.5,True,1000,2395.0
06202408,2020,3,中山,5,2200,芝,重,11,23,maiden,B,"{1: 7, 2: 1, 3: 3}","[7, 2, 1]",True,700,1183,True,700,1137.5,True,700,350.0,True,1000,1062.5
04201112,2020,5,新潟,3,2000,芝,良,11,23,maiden,A,"{1: 8, 2: 9, 3: 1}","[2, 9, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04201512,2020,5,新潟,3,2400,芝,良,11,23,maiden,A,"{1: 8, 2: 3, 3: 2}","[3, 11, 5]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
02201510,2020,6,函館,1,1800,芝,稍,10,23,maiden,A,"{1: 7, 2: 5, 3: 4}","[7, 3, 10]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
02202310,2020,7,函館,1,1800,芝,良,8,23,maiden,A,"{1: 8, 2: 4, 3: 6}","[3, 8, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
02202608,2020,7,函館,1,1800,芝,良,12,23,maiden,A,"{1: 9, 2: 2, 3: 11}","[9, 10, 5]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
01201509,2020,8,札幌,0,1800,芝,良,9,23,maiden,A,"{1: 3, 2: 9, 3: 2}","[3, 9, 6]",True,700,10843,True,700,3780.0,True,700,1130.5,True,1000,3507.5
01202507,2020,8,札幌,0,1800,芝,良,14,23,maiden,A,"{1: 4, 2: 9, 3: 10}","[9, 12, 10]",False,700,0,False,700,0.0,True,700,1207.5,True,1000,862.5
05204207,2020,10,東京,4,1800,芝,稍,14,23,maiden,A,"{1: 3, 2: 8, 3: 6}","[9, 6, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04204507,2020,10,新潟,3,2000,芝,稍,9,23,maiden,A,"{1: 3, 2: 9, 3: 2}","[3, 2, 1]",True,700,3762,False,700,0.0,True,700,1316.0,True,1000,940.0
09206407,2020,12,阪神,8,1800,芝,良,17,23,maiden,C,"{1: 13, 2: 11, 3: 2}","[13, 2, 11]",True,700,878,True,700,2019.5,True,700,955.5,True,1000,2125.0
09206111,2020,12,阪神,8,2000,芝,良,11,163,G2G3,A,"{1: 7, 2: 11, 3: 1}","[7, 11, 1]",True,700,654,True,700,868.0,True,700,903.0,True,1000,1265.0
05205611,2020,11,東京,4,1400,ダ,良,16,131,OP,D,"{1: 14, 2: 11, 3: 3}","[11, 15, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
10201411,2020,1,小倉,9,1700,ダ,不,16,67,2win,X,"{1: 4, 2: 2, 3: 9}","[2, 9, 1]",True,700,10199,False,700,0.0,True,700,1725.5,True,1000,1232.5
06202910,2020,3,中山,5,1800,ダ,良,16,67,2win,C,"{1: 16, 2: 2, 3: 10}","[16, 8, 10]",True,700,9952,False,700,0.0,True,700,4581.5,True,1000,3272.5
09203410,2020,6,阪神,8,2000,ダ,重,16,67,2win,X,"{1: 11, 2: 4, 3: 9}","[6, 4, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04202410,2020,8,新潟,3,1800,ダ,良,15,67,2win,C,"{1: 13, 2: 12, 3: 11}","[12, 13, 10]",True,700,7038,True,700,2313.5,True,700,693.0,True,1000,2147.5
07202511,2020,9,中京,6,1800,ダ,良,16,67,2win,C,"{1: 3, 2: 6, 3: 1}","[1, 3, 2]",True,700,20148,False,700,0.0,True,700,2754.5,True,1000,1967.5
07202910,2020,10,中京,6,1900,ダ,良,16,67,2win,C,"{1: 9, 2: 4, 3: 16}","[9, 5, 4]",True,700,11359,True,700,2156.0,True,700,644.0,True,1000,2000.0
05203610,2020,6,東京,4,1400,芝,稍,15,67,2win,D,"{1: 13, 2: 4, 3: 7}","[12, 6, 15]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04202311,2020,8,新潟,3,1400,芝,良,18,67,2win,D,"{1: 1, 2: 7, 3: 6}","[1, 2, 7]",False,700,0,True,700,4697.0,True,700,1407.0,True,1000,4360.0
05204710,2020,10,東京,4,1600,芝,良,18,67,2win,C,"{1: 16, 2: 8, 3: 12}","[12, 8, 1]",True,700,11249,False,700,0.0,True,700,1057.0,True,1000,755.0
09206204,2020,12,阪神,8,2970,ダ,良,7,7,newcomer,E,"{1: 1, 2: 2, 3: 4}","[6, 2, 5]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09206805,2020,12,阪神,8,2970,ダ,良,13,7,newcomer,A,"{1: 10, 2: 12, 3: 4}","[5, 1, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08201112,2020,1,京都,7,1400,芝,良,16,43,1win,D,"{1: 16, 2: 4, 3: 9}","[4, 13, 9]",True,700,3349,False,700,0.0,True,700,1141.0,True,1000,815.0
10201610,2020,2,小倉,9,1700,ダ,重,13,43,1win,B,"{1: 12, 2: 1, 3: 11}","[3, 12, 10]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09201810,2020,3,阪神,8,1200,芝,良,12,43,1win,D,"{1: 12, 2: 11, 3: 9}","[1, 3, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09202409,2020,4,阪神,8,1200,芝,良,13,43,1win,D,"{1: 4, 2: 8, 3: 7}","[10, 11, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09203209,2020,6,阪神,8,1200,芝,良,16,43,1win,D,"{1: 12, 2: 6, 3: 13}","[12, 6, 15]",True,700,3076,True,700,2586.5,True,700,773.5,True,1000,2400.0
01201412,2020,8,札幌,0,1500,芝,良,14,43,1win,X,"{1: 3, 2: 9, 3: 4}","[7, 12, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
01201610,2020,8,札幌,0,1200,芝,良,12,43,1win,D,"{1: 1, 2: 2, 3: 4}","[10, 11, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09206509,2020,12,阪神,8,1200,芝,良,14,43,1win,D,"{1: 2, 2: 10, 3: 7}","[11, 10, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08201811,2020,1,京都,7,1400,芝,稍,16,67,2win,D,"{1: 3, 2: 10, 3: 6}","[3, 1, 10]",False,700,0,True,700,1991.5,True,700,595.0,True,1000,1847.5
08202810,2020,2,京都,7,1600,芝,稍,13,67,2win,A,"{1: 8, 2: 4, 3: 9}","[10, 4, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09201510,2020,3,阪神,8,1400,芝,稍,11,67,2win,D,"{1: 3, 2: 7, 3: 10}","[10, 7, 3]",True,700,1792,False,700,0.0,True,700,1753.5,True,1000,1252.5
08203111,2020,4,京都,7,1400,芝,良,18,67,2win,D,"{1: 17, 2: 5, 3: 3}","[7, 5, 10]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09206812,2020,12,阪神,8,1400,芝,良,14,67,2win,D,"{1: 1, 2: 6, 3: 3}","[1, 6, 9]",True,700,2287,True,700,2859.5,True,700,857.5,True,1000,2655.0
06201710,2020,1,中山,5,1200,ダ,稍,16,131,OP,D,"{1: 13, 2: 1, 3: 4}","[8, 5, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06203810,2020,4,中山,5,1200,ダ,稍,16,115,3win,D,"{1: 15, 2: 3, 3: 2}","[3, 16, 2]",False,700,0,False,700,0.0,True,700,1333.5,True,1000,952.5
06205411,2020,12,中山,5,1200,ダ,良,16,163,G2G3,D,"{1: 13, 2: 12, 3: 9}","[12, 9, 5]",False,700,0,False,700,0.0,True,700,535.5,True,1000,382.5
08202309,2020,2,京都,7,2000,芝,良,12,43,1win,A,"{1: 10, 2: 9, 3: 4}","[9, 4, 10]",True,700,2481,True,700,4718.0,True,700,2159.5,True,1000,4912.5
09201909,2020,3,阪神,8,1800,芝,良,9,43,1win,A,"{1: 8, 2: 3, 3: 7}","[3, 1, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09202510,2020,4,阪神,8,2400,芝,良,10,43,1win,A,"{1: 9, 2: 1, 3: 5}","[5, 9, 1]",True,700,646,False,700,0.0,True,700,1431.5,True,1000,1022.5
08203209,2020,4,京都,7,2200,芝,良,13,43,1win,A,"{1: 6, 2: 1, 3: 10}","[12, 13, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08203809,2020,5,京都,7,2400,芝,稍,9,43,1win,A,"{1: 2, 2: 6, 3: 8}","[2, 6, 8]",True,700,768,True,700,1120.0,True,700,980.0,True,1000,1500.0
08204612,2020,10,京都,7,1400,ダ,稍,16,67,2win,D,"{1: 3, 2: 5, 3: 1}","[9, 1, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09205110,2020,11,阪神,8,1200,ダ,良,16,67,2win,D,"{1: 7, 2: 8, 3: 11}","[15, 8, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09206110,2020,12,阪神,8,1400,ダ,良,16,67,2win,D,"{1: 6, 2: 2, 3: 14}","[14, 6, 2]",True,700,1640,False,700,0.0,True,700,2740.5,True,1000,1957.5
10202411,2020,8,小倉,9,1200,芝,稍,18,163,G2G3,D,"{1: 4, 2: 10, 3: 11}","[11, 5, 4]",False,700,0,False,700,0.0,True,700,12124.0,True,1000,8660.0
06204911,2020,10,中山,5,1200,芝,良,16,195,G1,D,"{1: 10, 2: 3, 3: 16}","[10, 7, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07201612,2020,3,中京,6,1600,芝,良,11,43,1win,A,"{1: 4, 2: 2, 3: 10}","[4, 1, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06201904,2020,1,中山,5,2880,ダ,稍,14,7,newcomer,A,"{1: 12, 2: 10, 3: 13}","[10, 1, 5]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05203101,2020,6,東京,4,3100,ダ,良,13,131,OP,A,"{1: 10, 2: 3, 3: 2}","[10, 12, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05201711,2020,2,東京,4,3400,芝,良,16,163,G2G3,C,"{1: 16, 2: 14, 3: 1}","[14, 6, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06202612,2020,3,中山,5,1200,ダ,重,16,43,1win,D,"{1: 9, 2: 15, 3: 14}","[2, 12, 16]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06204912,2020,10,中山,5,1200,ダ,良,16,67,2win,D,"{1: 1, 2: 12, 3: 14}","[5, 1, 12]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06201610,2020,1,中山,5,1800,ダ,稍,16,43,1win,C,"{1: 8, 2: 11, 3: 5}","[5, 12, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05204208,2020,10,東京,4,2100,ダ,重,12,43,1win,B,"{1: 7, 2: 5, 3: 9}","[7, 12, 5]",False,700,0,True,700,1991.5,True,700,595.0,True,1000,1847.5
05204512,2020,10,東京,4,1600,ダ,稍,16,43,1win,C,"{1: 13, 2: 4, 3: 15}","[4, 13, 12]",False,700,0,True,700,2803.5,True,700,840.0,True,1000,2602.5
05205412,2020,11,東京,4,1600,ダ,良,16,43,1win,C,"{1: 1, 2: 16, 3: 6}","[1, 2, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06205409,2020,12,中山,5,1800,ダ,良,16,43,1win,C,"{1: 8, 2: 2, 3: 16}","[10, 8, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08203C10,2020,5,京都,7,1400,芝,良,17,115,3win,D,"{1: 4, 2: 3, 3: 6}","[17, 2, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08201804,2020,1,京都,7,2910,ダ,稍,14,7,newcomer,A,"{1: 2, 2: 14, 3: 13}","[2, 13, 14]",True,700,21450,True,700,7507.5,True,700,5663.0,True,1000,9407.5
08202404,2020,2,京都,7,2910,ダ,良,13,7,newcomer,A,"{1: 2, 2: 11, 3: 8}","[8, 6, 11]",False,700,0,False,700,0.0,True,700,2299.5,True,1000,1642.5
04203201,2020,8,新潟,3,2850,芝,稍,11,7,newcomer,A,"{1: 3, 2: 9, 3: 10}","[3, 10, 8]",False,700,0,False,700,0.0,True,700,392.0,True,1000,280.0
05201507,2020,2,東京,4,1600,芝,良,16,23,maiden,C,"{1: 5, 2: 13, 3: 12}","[3, 12, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06203608,2020,4,中山,5,1600,芝,稍,16,23,maiden,C,"{1: 12, 2: 10, 3: 1}","[3, 12, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05203712,2020,6,東京,4,1600,芝,良,16,23,maiden,C,"{1: 16, 2: 12, 3: 15}","[10, 6, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04202112,2020,7,新潟,3,1600,芝,良,18,23,maiden,C,"{1: 6, 2: 9, 3: 17}","[9, 6, 11]",False,700,0,True,700,1470.0,True,700,441.0,True,1000,1365.0
04203712,2020,9,新潟,3,1800,芝,良,16,23,maiden,C,"{1: 7, 2: 16, 3: 8}","[14, 10, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05204608,2020,10,東京,4,1600,芝,良,14,23,maiden,A,"{1: 5, 2: 8, 3: 13}","[5, 6, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07203607,2020,12,中京,6,1400,芝,良,18,23,maiden,D,"{1: 6, 2: 2, 3: 10}","[6, 1, 12]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08202212,2020,2,京都,7,1400,ダ,良,11,43,1win,D,"{1: 6, 2: 9, 3: 3}","[9, 8, 6]",False,700,0,True,700,2467.5,True,700,738.5,True,1000,2290.0
09202408,2020,4,阪神,8,1400,ダ,良,16,43,1win,D,"{1: 9, 2: 14, 3: 3}","[16, 9, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05202912,2020,5,東京,4,1600,ダ,稍,16,43,1win,C,"{1: 12, 2: 1, 3: 15}","[1, 12, 13]",True,700,3586,True,700,2593.5,True,700,777.0,True,1000,2407.5
05203112,2020,6,東京,4,1600,ダ,良,16,43,1win,C,"{1: 14, 2: 9, 3: 2}","[9, 14, 10]",False,700,0,True,700,2030.0,True,700,609.0,True,1000,1885.0
09204212,2020,7,阪神,8,1400,ダ,稍,15,43,1win,D,"{1: 14, 2: 15, 3: 13}","[14, 9, 13]",True,700,2064,False,700,0.0,True,700,563.5,True,1000,402.5
07202712,2020,9,中京,6,1400,ダ,稍,16,43,1win,D,"{1: 9, 2: 13, 3: 8}","[8, 13, 14]",True,700,4076,False,700,0.0,True,700,588.0,True,1000,420.0
05205509,2020,11,東京,4,1600,ダ,良,16,43,1win,C,"{1: 1, 2: 15, 3: 7}","[1, 6, 14]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09202509,2020,4,阪神,8,1600,芝,良,11,43,1win,A,"{1: 8, 2: 7, 3: 1}","[7, 1, 11]",True,700,5312,False,700,0.0,True,700,885.5,True,1000,632.5
08203110,2020,4,京都,7,1600,芝,良,11,43,1win,A,"{1: 3, 2: 2, 3: 6}","[11, 2, 5]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08203608,2020,5,京都,7,1600,芝,良,13,43,1win,A,"{1: 4, 2: 11, 3: 6}","[11, 9, 4]",True,700,195889,True,700,16124.5,True,700,4837.0,True,1000,14972.5
08204410,2020,10,京都,7,1800,芝,稍,13,67,2win,A,"{1: 5, 2: 13, 3: 8}","[13, 5, 8]",True,700,730,True,700,1029.0,True,700,1358.0,True,1000,1705.0
09205910,2020,11,阪神,8,1600,芝,良,11,67,2win,A,"{1: 3, 2: 5, 3: 2}","[3, 8, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08203412,2020,5,京都,7,1400,ダ,良,16,67,2win,D,"{1: 9, 2: 16, 3: 13}","[16, 13, 14]",True,700,7612,False,700,0.0,True,700,5124.0,True,1000,3660.0
09204111,2020,7,阪神,8,1400,ダ,不,16,67,2win,D,"{1: 13, 2: 16, 3: 1}","[13, 16, 1]",True,700,1543,True,700,2411.5,True,700,1484.0,True,1000,2782.5
06205810,2020,12,中山,5,1200,ダ,良,16,67,2win,D,"{1: 5, 2: 7, 3: 15}","[5, 3, 7]",False,700,0,True,700,6401.5,True,700,1918.0,True,1000,5942.5
03201410,2020,4,福島,2,1200,芝,重,16,23,maiden,D,"{1: 4, 2: 2, 3: 14}","[4, 8, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03201712,2020,5,福島,2,1200,芝,良,15,23,maiden,D,"{1: 8, 2: 13, 3: 2}","[3, 13, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03202112,2020,7,福島,2,1200,芝,重,16,23,maiden,D,"{1: 6, 2: 12, 3: 15}","[12, 15, 10]",False,700,0,False,700,0.0,True,700,854.0,True,1000,610.0
09201310,2020,3,阪神,8,2000,芝,良,11,67,2win,A,"{1: 3, 2: 5, 3: 7}","[3, 5, 8]",True,700,973,True,700,1638.0,True,700,490.0,True,1000,1520.0
05203810,2020,6,東京,4,1800,芝,不,16,67,2win,X,"{1: 13, 2: 9, 3: 7}","[13, 14, 7]",True,700,21402,False,700,0.0,True,700,4641.0,True,1000,3315.0
04203311,2020,8,新潟,3,2200,芝,良,16,67,2win,C,"{1: 1, 2: 16, 3: 9}","[5, 12, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
10201810,2020,2,小倉,9,1700,ダ,良,16,43,1win,C,"{1: 5, 2: 9, 3: 1}","[5, 1, 7]",False,700,0,False,700,0.0,True,700,1323.0,True,1000,945.0
09201710,2020,3,阪神,8,1400,ダ,良,16,43,1win,D,"{1: 6, 2: 9, 3: 11}","[9, 6, 2]",True,700,7349,True,700,3654.0,True,700,1095.5,True,1000,3392.5
09202412,2020,4,阪神,8,1400,ダ,良,16,67,2win,D,"{1: 8, 2: 13, 3: 10}","[8, 13, 12]",False,700,0,True,700,4522.0,True,700,1354.5,True,1000,4197.5
04201411,2020,5,新潟,3,1200,ダ,良,15,67,2win,D,"{1: 5, 2: 3, 3: 4}","[5, 10, 2]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
10202410,2020,8,小倉,9,1700,ダ,重,16,67,2win,X,"{1: 10, 2: 12, 3: 7}","[14, 1, 10]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05204110,2020,10,東京,4,1600,ダ,不,16,67,2win,X,"{1: 5, 2: 2, 3: 13}","[3, 2, 11]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
10201606,2020,2,小倉,9,1700,ダ,重,10,23,maiden,B,"{1: 3, 2: 1, 3: 9}","[6, 9, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07201312,2020,3,中京,6,1600,芝,良,16,23,maiden,C,"{1: 16, 2: 6, 3: 14}","[16, 13, 14]",True,700,9882,False,700,0.0,True,700,2124.5,True,1000,1517.5
06202909,2020,3,中山,5,1600,芝,良,11,43,1win,A,"{1: 3, 2: 7, 3: 6}","[6, 11, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06204707,2020,9,中山,5,1600,芝,稍,16,23,maiden,C,"{1: 15, 2: 13, 3: 5}","[15, 4, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04204210,2020,10,新潟,3,2000,芝,良,10,23,maiden,A,"{1: 1, 2: 10, 3: 5}","[1, 10, 2]",True,700,959,True,700,2268.0,True,700,679.0,True,1000,2105.0
03203209,2020,11,福島,2,2000,芝,良,16,23,maiden,C,"{1: 16, 2: 2, 3: 13}","[16, 8, 2]",True,700,3835,True,700,2380.0,True,700,714.0,True,1000,2210.0
03203506,2020,11,福島,2,2600,芝,良,16,23,maiden,C,"{1: 9, 2: 14, 3: 12}","[8, 5, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
09201412,2020,3,阪神,8,1800,ダ,重,15,43,1win,X,"{1: 9, 2: 6, 3: 7}","[7, 9, 10]",True,700,1762,False,700,0.0,True,700,794.5,True,1000,567.5
06201908,2020,1,中山,5,1800,ダ,稍,15,23,maiden,C,"{1: 3, 2: 8, 3: 1}","[15, 2, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07201109,2020,2,中京,6,1900,ダ,良,11,23,maiden,A,"{1: 3, 2: 8, 3: 4}","[5, 3, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
03201812,2020,5,福島,2,1700,ダ,良,15,43,1win,C,"{1: 12, 2: 13, 3: 5}","[12, 2, 5]",False,700,0,False,700,0.0,True,700,973.0,True,1000,695.0
05203409,2020,6,東京,4,2100,ダ,不,16,43,1win,X,"{1: 16, 2: 14, 3: 13}","[14, 2, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
01202610,2020,8,札幌,0,1700,ダ,不,13,43,1win,B,"{1: 13, 2: 6, 3: 7}","[7, 1, 13]",False,700,0,False,700,0.0,True,700,6923.0,True,1000,4945.0
08201707,2020,1,京都,7,1400,ダ,良,10,23,maiden,D,"{1: 9, 2: 7, 3: 3}","[8, 5, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08203407,2020,5,京都,7,1400,ダ,良,16,23,maiden,D,"{1: 7, 2: 9, 3: 5}","[9, 5, 7]",True,700,2509,True,700,5355.0,True,700,2334.5,True,1000,5492.5
05202B08,2020,5,東京,4,2100,ダ,良,14,23,maiden,A,"{1: 3, 2: 13, 3: 10}","[4, 3, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05203407,2020,6,東京,4,2100,ダ,不,16,23,maiden,X,"{1: 6, 2: 5, 3: 4}","[5, 6, 12]",False,700,0,True,700,1774.5,True,700,532.0,True,1000,1647.5
05203710,2020,6,東京,4,1800,芝,良,15,43,1win,C,"{1: 8, 2: 10, 3: 9}","[3, 9, 10]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
04202511,2020,8,新潟,3,1800,芝,重,18,67,2win,X,"{1: 1, 2: 6, 3: 3}","[1, 17, 9]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06204311,2020,9,中山,5,1800,芝,良,14,67,2win,A,"{1: 10, 2: 8, 3: 4}","[8, 2, 13]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06201208,2020,1,中山,5,1200,ダ,良,16,23,maiden,D,"{1: 15, 2: 16, 3: 10}","[15, 10, 13]",True,700,4346,False,700,0.0,True,700,570.5,True,1000,407.5
08201410,2020,1,京都,7,1800,ダ,稍,16,67,2win,C,"{1: 11, 2: 14, 3: 10}","[11, 10, 14]",True,700,2298,True,700,1764.0,True,700,1365.0,True,1000,2235.0
08202610,2020,2,京都,7,1800,ダ,重,14,67,2win,B,"{1: 5, 2: 1, 3: 6}","[13, 5, 6]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08201509,2020,1,京都,7,1200,芝,良,15,43,1win,D,"{1: 3, 2: 5, 3: 8}","[14, 5, 7]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05202808,2020,5,東京,4,1600,芝,良,10,43,1win,A,"{1: 4, 2: 10, 3: 7}","[1, 7, 8]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06201412,2020,1,中山,5,1600,芝,良,16,43,1win,C,"{1: 2, 2: 5, 3: 3}","[7, 13, 3]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
06202412,2020,3,中山,5,1600,芝,重,13,43,1win,B,"{1: 6, 2: 7, 3: 11}","[6, 13, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
05201111,2020,2,東京,4,2000,芝,良,14,115,3win,A,"{1: 8, 2: 12, 3: 9}","[9, 11, 4]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08202611,2020,2,京都,7,2200,芝,重,10,179,G2G3,B,"{1: 7, 2: 1, 3: 5}","[7, 1, 5]",True,700,650,True,700,1323.0,True,700,1004.5,True,1000,1662.5
10202211,2020,8,小倉,9,2000,芝,良,14,163,G2G3,A,"{1: 3, 2: 5, 3: 4}","[11, 3, 14]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07202311,2020,9,中京,6,2000,芝,良,16,131,OP,C,"{1: 13, 2: 16, 3: 2}","[13, 6, 2]",True,700,78842,False,700,0.0,True,700,5733.0,True,1000,4095.0
08204811,2020,11,京都,7,1800,芝,良,18,115,3win,C,"{1: 3, 2: 8, 3: 12}","[8, 3, 14]",False,700,0,True,700,2772.0,True,700,829.5,True,1000,2572.5
08201207,2020,1,京都,7,2000,芝,良,15,23,maiden,C,"{1: 14, 2: 6, 3: 8}","[2, 6, 14]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
08201812,2020,1,京都,7,1800,芝,稍,9,23,maiden,A,"{1: 5, 2: 1, 3: 9}","[2, 5, 1]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
07203312,2020,12,中京,6,1600,芝,良,16,23,maiden,C,"{1: 16, 2: 12, 3: 11}","[1, 15, 16]",False,700,0,False,700,0.0,False,700,0.0,False,1000,0.0
