race_id,umaban,horse_name,position_left_pct,position_top_pct,color_class
202501010101,3,ショウ,0.0,-4.0,Color03
202501010101,2,ハルヒ,36.17,-4.0,Color01
202501010101,5,モズプ,32.84,12.0,Color01
202501010101,6,ナムラ,55.38,-4.0,Color03
202501010101,11,ストー,51.26,12.0,Color04
202501010101,4,ファニ,56.74,30.0,Color04
202501010101,7,カンレ,69.51,-4.0,Color04
202501010101,12,ココソ,70.37,12.0,Color03
202501010101,1,セイウ,76.96,30.0,Color03
202501010101,8,トーセ,73.6,46.0,Color01
202501010101,10,サンタ,79.59,64.0,Color01
202501010101,9,オンマ,100.0,-4.0,Color03
202501010102,7,コッコ,5.77,-4.0,Color03
202501010102,9,エンジ,0.0,12.0,Color03
202501010102,5,レイア,13.93,12.0,Color03
202501010102,1,ユウグ,61.03,-4.0,Color03
202501010102,10,タイセ,59.99,12.0,Color01
202501010102,12,ラピル,54.8,30.0,Color03
202501010102,6,サラサ,64.44,46.0,Color03
202501010102,11,グラン,70.55,30.0,Color03
202501010102,2,タイセ,75.29,-4.0,Color01
202501010102,4,キャッ,73.53,12.0,Color04
202501010102,8,サツキ,74.76,64.0,Color05
202501010102,3,グロリ,100.0,-4.0,Color01
202501010103,9,キンセ,0.0,-4.0,Color01
202501010103,10,タイセ,11.73,12.0,Color01
202501010103,12,ディア,8.86,30.0,Color04
202501010103,13,ジョー,8.36,46.0,Color03
202501010103,11,ファジ,43.05,-4.0,Color03
202501010103,14,オロパ,39.61,12.0,Color05
202501010103,2,ジーテ,47.29,30.0,Color04
202501010103,5,オオタ,55.08,12.0,Color04
202501010103,1,ニッシ,62.32,-4.0,Color04
202501010103,4,ネトル,60.99,30.0,Color04
202501010103,6,サヨノ,77.53,-4.0,Color03
202501010103,8,カシマ,85.54,12.0,Color03
202501010103,3,ベイビ,100.0,-4.0,Color03
202501010103,7,カズナ,94.55,30.0,Color03
202501010104,8,シンヒ,0.0,-4.0,Color04
202501010104,14,ワタシ,44.12,-4.0,Color03
202501010104,4,エピフ,57.88,-4.0,Color03
202501010104,7,エミネ,60.46,12.0,Color03
202501010104,2,マザー,67.66,30.0,Color03
202501010104,13,オフザ,66.84,46.0,Color03
202501010104,1,ゴール,72.91,-4.0,Color04
202501010104,5,ブリス,78.03,12.0,Color04
202501010104,9,リリー,80.88,30.0,Color03
202501010104,3,バダジ,84.67,46.0,Color03
202501010104,11,ベルジ,90.53,-4.0,Color05
202501010104,12,レフレ,88.74,64.0,Color03
202501010104,6,テーオ,96.76,12.0,Color03
202501010104,10,ディア,100.0,30.0,Color03
202501010105,2,チカマ,0.0,-4.0,Color04
202501010105,1,メイシ,23.61,-4.0,Color01
202501010105,8,ロード,29.79,12.0,Color04
202501010105,10,チャー,33.86,30.0,Color03
202501010105,4,エクス,38.2,-4.0,Color03
202501010105,6,ニャン,48.11,12.0,Color03
202501010105,7,ハグレ,47.57,30.0,Color03
202501010105,13,テイエ,44.83,46.0,Color04
202501010105,5,ミヤエ,57.06,-4.0,Color01
202501010105,12,ニミッ,60.71,12.0,Color01
202501010105,3,ウォー,77.47,-4.0,Color05
202501010105,9,シホノ,76.99,12.0,Color03
202501010105,11,フォー,100.0,-4.0,Color01
202501010106,10,テンフ,0.0,-4.0,Color01
202501010106,3,コスモ,41.69,-4.0,Color03
202501010106,8,レディ,41.71,12.0,Color07
202501010106,9,ウイン,42.36,30.0,Color04
202501010106,4,ラース,56.35,-4.0,Color03
202501010106,5,ドゥラ,56.3,12.0,Color05
202501010106,6,ゴール,57.7,30.0,Color03
202501010106,11,デルマ,64.93,46.0,Color04
202501010106,2,ラウニ,73.45,-4.0,Color03
202501010106,7,セブン,71.58,12.0,Color04
202501010106,1,タイキ,78.23,30.0,Color01
202501010106,14,オース,80.2,46.0,Color03
202501010106,12,フィエ,100.0,-4.0,Color04
202501010107,4,テンペ,0.0,-4.0,Color03
202501010107,5,ハイフ,13.74,-4.0,Color01
202501010107,1,ラセー,25.01,12.0,Color05
202501010107,3,カルミ,36.8,-4.0,Color01
202501010107,6,シャイ,35.72,30.0,Color03
202501010107,8,イリュ,43.69,12.0,Color03
202501010107,7,ジャグ,78.02,-4.0,Color04
202501010107,2,メラヴ,100.0,-4.0,Color04
202501010108,2,ショウ,0.0,-4.0,Color05
202501010108,4,マイネ,21.66,-4.0,Color03
202501010108,3,デルマ,58.48,-4.0,Color04
202501010108,5,キング,66.13,12.0,Color04
202501010108,1,マイバ,100.0,-4.0,Color03
202501010109,4,ブレイ,0.0,-4.0,Color01
202501010109,1,スズノ,23.1,-4.0,Color03
202501010109,2,コムル,20.38,12.0,Color04
202501010109,10,リュミ,19.34,30.0,Color01
202501010109,8,サトノ,30.69,46.0,Color03
202501010109,9,コスモ,26.46,64.0,Color01
202501010109,11,ショウ,32.64,30.0,Color03
202501010109,5,ユウェ,39.64,-4.0,Color01
202501010109,12,レッド,52.94,-4.0,Color03
202501010109,13,ウォー,57.05,12.0,Color03
202501010109,6,クール,61.98,30.0,Color03
202501010109,3,オメガ,73.48,-4.0,Color03
202501010109,7,ロスト,100.0,-4.0,Color01
202501010110,4,ラスハ,0.0,-4.0,Color05
202501010110,12,ウイン,4.0,12.0,Color03
202501010110,6,スピー,19.06,-4.0,Color04
202501010110,5,グレン,33.36,-4.0,Color04
202501010110,13,キャリ,47.15,-4.0,Color01
202501010110,7,ハイラ,65.79,-4.0,Color04
202501010110,9,ライフ,69.51,12.0,Color04
202501010110,10,コルデ,72.36,30.0,Color05
202501010110,1,チョメ,86.8,-4.0,Color05
202501010110,2,バレン,100.0,-4.0,Color03
202501010110,3,デルマ,94.7,12.0,Color01
202501010110,8,ヴァイ,95.27,30.0,Color01
202501010110,11,ミヤビ,97.68,46.0,Color03
202501010111,5,ナムラ,0.0,-4.0,Color03
202501010111,3,カルプ,29.58,-4.0,Color03
202501010111,4,マキア,23.53,12.0,Color03
202501010111,7,トウカ,25.34,30.0,Color05
202501010111,1,ルーフ,40.7,12.0,Color03
202501010111,9,ロード,36.81,46.0,Color03
202501010111,11,ソノマ,53.25,-4.0,Color03
202501010111,12,モズナ,43.64,30.0,Color01
202501010111,2,ポエッ,69.11,-4.0,Color03
202501010111,10,エマヌ,72.51,12.0,Color03
202501010111,6,ゴール,94.2,-4.0,Color03
202501010111,8,シュヴ,100.0,12.0,Color01
202501010112,10,ワイド,0.0,-4.0,Color03
202501010112,1,アイウ,40.18,-4.0,Color03
202501010112,13,ムジェ,38.96,12.0,Color03
202501010112,4,ウイン,42.55,30.0,Color04
202501010112,6,アセレ,42.86,46.0,Color04
202501010112,11,ラオラ,48.83,64.0,Color03
202501010112,3,コスモ,58.78,-4.0,Color03
202501010112,5,バロン,61.31,12.0,Color03
202501010112,9,ヒルノ,60.0,30.0,Color03
202501010112,12,フラッ,61.82,46.0,Color01
202501010112,8,バニシ,74.92,-4.0,Color07
202501010112,2,ケイア,78.84,12.0,Color03
202501010112,7,トゥル,94.03,-4.0,Color01
202501010112,14,マイノ,100.0,12.0,Color03
202501010201,3,メイシ,0.0,-4.0,Color01
202501010201,2,ミサビ,23.82,-4.0,Color04
202501010201,9,オルミ,24.94,12.0,Color01
202501010201,4,ユージ,34.78,30.0,Color03
202501010201,6,スター,51.33,-4.0,Color05
202501010201,8,サンダ,56.91,12.0,Color03
202501010201,11,スマー,57.16,30.0,Color01
202501010201,13,ハロー,47.0,46.0,Color01
202501010201,1,フェア,71.21,-4.0,Color03
202501010201,10,タヤス,61.3,46.0,Color03
202501010201,14,アラマ,68.69,64.0,Color01
202501010201,12,セレー,87.95,-4.0,Color04
202501010201,5,モアサ,98.18,12.0,Color04
202501010201,7,ウイン,100.0,30.0,Color04
202501010202,8,ハーフ,0.0,-4.0,Color01
202501010202,11,キャナ,5.94,12.0,Color03
202501010202,12,ダーク,7.04,30.0,Color03
202501010202,13,スピリ,8.39,46.0,Color03
202501010202,14,ピース,9.42,64.0,Color03
202501010202,4,エクラ,14.63,-4.0,Color11
202501010202,5,ロード,27.42,-4.0,Color03
202501010202,7,ウィン,30.51,12.0,Color01
202501010202,1,コルネ,41.71,-4.0,Color01
202501010202,3,シーオ,36.49,30.0,Color05
202501010202,6,ベルシ,70.25,-4.0,Color04
202501010202,2,スイッ,99.94,-4.0,Color05
202501010202,9,ウイン,100.0,12.0,Color01
202501010202,10,ユキノ,81.43,30.0,Color03
202501010203,3,カフェ,0.0,-4.0,Color05
202501010203,5,ブラッ,14.24,-4.0,Color03
202501010203,6,マーク,10.4,12.0,Color05
202501010203,8,アルテ,18.45,30.0,Color04
202501010203,11,オンク,10.24,46.0,Color07
202501010203,12,ルグラ,23.85,12.0,Color03
202501010203,13,ジャス,13.41,64.0,Color03
202501010203,2,セイス,34.61,-4.0,Color04
202501010203,10,タイキ,48.74,-4.0,Color04
202501010203,1,ニコ,62.45,-4.0,Color04
202501010203,4,ロング,65.53,12.0,Color01
202501010203,7,サザン,79.9,-4.0,Color04
202501010203,14,ミユン,85.9,12.0,Color03
202501010203,9,ボール,100.0,-4.0,Color01
202501010204,8,ハード,0.0,-4.0,Color03
202501010204,1,ピティ,30.76,-4.0,Color03
202501010204,6,カリビ,25.6,12.0,Color03
202501010204,3,トルス,48.66,-4.0,Color01
202501010204,5,ヨヒー,39.49,12.0,Color04
202501010204,9,アルフ,42.52,30.0,Color03
202501010204,4,サイモ,58.93,12.0,Color04
202501010204,7,メテオ,66.98,-4.0,Color03
202501010204,2,ディア,100.0,-4.0,Color04
202501010205,6,サンセ,0.0,-4.0,Color04
202501010205,2,シンデ,51.37,-4.0,Color05
202501010205,4,レイサ,46.12,12.0,Color04
202501010205,1,マリノ,100.0,-4.0,Color03
202501010205,3,ユイノ,92.78,12.0,Color03
202501010205,5,マイネ,89.97,30.0,Color03
202501010206,2,ピクラ,2.4,-4.0,Color04
202501010206,6,エコロ,0.21,12.0,Color03
202501010206,9,ストラ,0.0,30.0,Color03
202501010206,1,ジャス,7.52,46.0,Color01
202501010206,4,ペレグ,19.36,-4.0,Color04
202501010206,8,アスク,13.31,12.0,Color01
202501010206,5,テイオ,28.74,12.0,Color03
202501010206,3,カップ,60.96,-4.0,Color03
202501010206,7,セイゲ,100.0,-4.0,Color01
202501010207,1,タマモ,0.0,-4.0,Color03
202501010207,3,ルージ,7.62,12.0,Color03
202501010207,10,ドレミ,18.65,-4.0,Color01
202501010207,2,セージ,35.8,-4.0,Color07
202501010207,5,コンテ,36.46,12.0,Color04
202501010207,8,サンキ,30.49,30.0,Color01
202501010207,13,スナー,45.97,30.0,Color03
202501010207,4,エルバ,55.38,-4.0,Color03
202501010207,6,オーロ,60.31,12.0,Color03
202501010207,9,ガール,52.36,46.0,Color03
202501010207,12,カポレ,57.94,64.0,Color03
202501010207,11,シンボ,82.92,-4.0,Color03
202501010207,7,パーソ,100.0,-4.0,Color01
202501010208,1,スモー,2.57,-4.0,Color03
202501010208,4,ネーブ,0.0,12.0,Color03
202501010208,7,イリス,13.08,12.0,Color01
202501010208,2,コンド,42.57,-4.0,Color04
202501010208,8,ドーギ,75.58,-4.0,Color01
202501010208,3,ダーク,94.36,-4.0,Color04
202501010208,5,ブラッ,82.39,12.0,Color03
202501010208,6,サトノ,100.0,12.0,Color03
202501010209,8,フォル,0.0,-4.0,Color03
202501010209,5,ルナル,37.33,-4.0,Color04
202501010209,7,メリデ,46.63,12.0,Color03
202501010209,1,レッド,52.7,-4.0,Color07
202501010209,4,ソアラ,49.18,30.0,Color03
202501010209,2,エフォ,68.82,-4.0,Color01
202501010209,3,ルクス,64.44,12.0,Color01
202501010209,6,セイウ,84.79,-4.0,Color03
202501010209,9,ヴァイ,100.0,-4.0,Color01
202501010210,8,マッシ,0.0,-4.0,Color03
202501010210,6,トップ,12.9,-4.0,Color03
202501010210,3,ドバイ,47.11,-4.0,Color05
202501010210,2,ラタフ,54.79,12.0,Color01
202501010210,7,グラウ,63.85,-4.0,Color03
202501010210,5,タンゴ,95.47,-4.0,Color04
202501010210,1,アスク,98.8,12.0,Color03
202501010210,4,セクシ,100.0,30.0,Color07
202501010211,10,ミステ,0.0,-4.0,Color04
202501010211,2,マイネ,23.25,-4.0,Color03
202501010211,5,シュバ,31.82,12.0,Color04
202501010211,6,フルー,27.92,30.0,Color04
202501010211,3,スティ,49.31,-4.0,Color03
202501010211,4,ヴェル,50.38,12.0,Color01
202501010211,7,パトリ,60.92,30.0,Color05
202501010211,1,アドマ,74.49,-4.0,Color04
202501010211,9,マキシ,77.38,12.0,Color03
202501010211,8,エゾダ,100.0,-4.0,Color04
202501010212,5,ビーナ,0.0,-4.0,Color03
202501010212,6,ヨウシ,59.32,-4.0,Color03
202501010212,2,エリー,68.5,12.0,Color03
202501010212,4,ルージ,80.36,-4.0,Color04
202501010212,3,マイネ,90.79,12.0,Color01
202501010212,7,オルフ,88.33,30.0,Color03
202501010212,1,ステラ,100.0,-4.0,Color03
202501010212,8,ヒロノ,97.33,46.0,Color03
202501010301,8,チェン,0.0,-4.0,Color04
202501010301,2,ラシッ,13.74,-4.0,Color01
202501010301,3,アイム,51.25,-4.0,Color04
202501010301,4,ジャス,51.17,12.0,Color03
202501010301,5,ヴィラ,43.7,30.0,Color03
202501010301,6,シャイ,48.15,46.0,Color03
202501010301,1,ソルプ,70.36,-4.0,Color04
202501010301,7,ブルー,100.0,-4.0,Color03
202501010302,1,インユ,0.0,-4.0,Color03
202501010302,10,ステラ,4.64,12.0,Color03
202501010302,11,マカニ,9.35,30.0,Color03
202501010302,3,フルグ,28.59,-4.0,Color03
202501010302,7,オンサ,40.58,12.0,Color03
202501010302,8,カービ,33.57,30.0,Color04
202501010302,2,ブラッ,64.8,-4.0,Color04
202501010302,5,ローレ,79.52,-4.0,Color03
202501010302,9,デルタ,75.76,12.0,Color01
202501010302,12,アンノ,79.14,30.0,Color04
202501010302,4,ハナヒ,95.34,-4.0,Color03
202501010302,6,メイシ,100.0,12.0,Color04
202501010303,10,マンボ,0.0,-4.0,Color03
202501010303,6,ハルフ,2.06,12.0,Color04
202501010303,2,ラルフ,21.45,-4.0,Color03
202501010303,5,ジーテ,25.63,12.0,Color04
202501010303,7,アーロ,35.5,-4.0,Color01
202501010303,9,シャド,35.04,30.0,Color01
202501010303,8,ミスタ,39.63,12.0,Color01
202501010303,1,グラツ,53.65,-4.0,Color01
202501010303,4,ビザン,64.4,12.0,Color03
202501010303,14,リバテ,71.9,-4.0,Color04
202501010303,3,マイネ,83.35,12.0,Color01
202501010303,13,サーフ,83.08,30.0,Color04
202501010303,11,トリプ,100.0,-4.0,Color03
202501010303,12,アック,96.39,12.0,Color04
202501010304,16,バトラ,0.0,-4.0,Color04
202501010304,2,バント,9.06,12.0,Color03
202501010304,11,トリフ,19.45,-4.0,Color03
202501010304,15,シカレ,22.57,12.0,Color03
202501010304,9,ホウオ,33.63,-4.0,Color03
202501010304,1,グラン,46.98,-4.0,Color01
202501010304,5,ヴァン,47.34,12.0,Color01
202501010304,10,フェア,45.36,30.0,Color03
202501010304,14,ロパシ,45.9,46.0,Color01
202501010304,8,アロマ,60.28,-4.0,Color04
202501010304,3,ストレ,71.22,12.0,Color05
202501010304,7,エコロ,81.12,-4.0,Color03
202501010304,13,マサノ,73.36,30.0,Color03
202501010304,4,アイン,83.71,46.0,Color05
202501010304,6,カリー,100.0,-4.0,Color03
202501010304,12,ゴート,94.52,12.0,Color04
202501010305,7,ポペッ,0.0,-4.0,Color04
202501010305,2,リピー,26.68,-4.0,Color03
202501010305,4,ブラッ,22.83,12.0,Color04
202501010305,5,レッド,25.63,30.0,Color07
202501010305,6,サンダ,16.76,46.0,Color05
202501010305,11,ブルー,24.05,64.0,Color04
202501010305,1,オーシ,36.96,12.0,Color04
202501010305,3,ハヤテ,31.18,46.0,Color03
202501010305,8,ウチュ,33.23,80.0,Color03
202501010305,10,サンエ,36.55,64.0,Color01
202501010305,9,ビョウ,100.0,-4.0,Color03
202501010306,2,ミニョ,0.0,-4.0,Color03
202501010306,3,サウン,45.22,-4.0,Color01
202501010306,1,アース,60.44,-4.0,Color03
202501010306,4,シエラ,75.13,-4.0,Color03
202501010306,6,ミルフ,75.89,12.0,Color04
202501010306,7,サンピ,73.19,30.0,Color03
202501010306,5,ジーテ,100.0,-4.0,Color03
202501010307,3,ツーエ,0.0,-4.0,Color01
202501010307,6,ハニー,11.61,12.0,Color04
202501010307,5,モアリ,17.97,-4.0,Color04
202501010307,7,ハート,24.9,12.0,Color03
202501010307,1,シアブ,32.51,-4.0,Color04
202501010307,10,シンゼ,40.61,12.0,Color03
202501010307,9,スペシ,59.38,-4.0,Color03
202501010307,2,コンフ,67.97,12.0,Color01
202501010307,4,スピン,89.43,-4.0,Color05
202501010307,8,ブラッ,100.0,12.0,Color03
202501010308,9,ファイ,4.28,-4.0,Color01
202501010308,11,ハイケ,0.0,12.0,Color03
202501010308,8,リアラ,36.2,-4.0,Color03
202501010308,3,タマモ,45.92,12.0,Color03
202501010308,10,ララエ,49.11,-4.0,Color01
202501010308,1,グレイ,60.83,12.0,Color01
202501010308,4,スノー,71.18,-4.0,Color07
202501010308,6,シーリ,71.4,30.0,Color04
202501010308,7,ニシノ,78.43,12.0,Color04
202501010308,2,ピリカ,93.57,-4.0,Color03
202501010308,5,スパー,100.0,12.0,Color03
202501010309,1,テリオ,3.21,-4.0,Color03
202501010309,10,ジャス,0.0,12.0,Color03
202501010309,4,テイク,70.01,-4.0,Color04
202501010309,6,パッシ,69.74,12.0,Color01
202501010309,9,ルシー,55.47,30.0,Color01
202501010309,2,クイン,77.25,30.0,Color03
202501010309,7,ドラン,78.87,46.0,Color03
202501010309,3,マジカ,100.0,-4.0,Color04
202501010309,5,アルマ,100.0,12.0,Color03
202501010309,8,スピニ,93.84,30.0,Color04
202501010310,12,ビジュ,0.0,-4.0,Color01
202501010310,1,ウイン,22.32,-4.0,Color01
202501010310,5,ルクス,29.72,12.0,Color03
202501010310,7,アラタ,36.09,-4.0,Color01
202501010310,10,シャイ,29.44,30.0,Color03
202501010310,13,リラボ,32.83,46.0,Color04
202501010310,4,ウォー,39.38,64.0,Color03
202501010310,9,ジェッ,49.31,-4.0,Color04
202501010310,11,マルカ,53.38,12.0,Color01
202501010310,14,ロード,48.75,30.0,Color03
202501010310,2,サクソ,74.47,-4.0,Color03
202501010310,3,レッセ,78.14,12.0,Color04
202501010310,6,マイネ,74.42,30.0,Color04
202501010310,8,ピンク,100.0,-4.0,Color03
202501010311,10,ラーン,0.0,-4.0,Color04
202501010311,11,アマイ,20.83,-4.0,Color05
202501010311,7,テリオ,28.6,12.0,Color04
202501010311,2,エラト,40.25,-4.0,Color03
202501010311,12,テーオ,36.88,30.0,Color03
202501010311,14,フェス,37.63,46.0,Color03
202501010311,15,クレバ,41.73,12.0,Color01
202501010311,1,サトノ,46.83,64.0,Color04
202501010311,5,ソリダ,62.55,-4.0,Color01
202501010311,9,アスク,59.97,12.0,Color04
202501010311,3,ガジュ,73.6,12.0,Color03
202501010311,4,ハニー,70.3,30.0,Color04
202501010311,6,ショー,72.6,46.0,Color03
202501010311,13,エープ,77.6,-4.0,Color05
202501010311,8,ナムラ,89.3,12.0,Color01
202501010311,16,フェミ,100.0,-4.0,Color07
202501010312,9,メイシ,0.0,-4.0,Color04
202501010312,11,スマー,2.72,12.0,Color03
202501010312,14,クォー,16.72,-4.0,Color05
202501010312,1,ベルギ,20.36,12.0,Color07
202501010312,12,ヤマニ,23.95,30.0,Color04
202501010312,13,ミレニ,39.55,-4.0,Color01
202501010312,6,リアル,53.03,-4.0,Color03
202501010312,4,オール,70.81,-4.0,Color04
202501010312,8,マフィ,68.68,12.0,Color01
202501010312,3,アンブ,80.88,30.0,Color04
202501010312,5,メイシ,76.7,46.0,Color01
202501010312,7,カプラ,78.59,64.0,Color03
202501010312,10,サツキ,91.09,-4.0,Color05
202501010312,2,グレイ,100.0,12.0,Color07
202501010401,1,ドナソ,0.0,-4.0,Color01
202501010401,6,ワイド,6.56,12.0,Color03
202501010401,5,ニシノ,10.04,30.0,Color03
202501010401,4,スノー,43.61,-4.0,Color03
202501010401,8,アンテ,55.18,12.0,Color07
202501010401,7,ハチハ,62.73,-4.0,Color03
202501010401,2,クラン,86.11,-4.0,Color03
202501010401,12,オアシ,82.79,12.0,Color03
202501010401,3,ライフ,97.29,12.0,Color04
202501010401,9,ヴィヒ,100.0,-4.0,Color03
202501010401,10,プレザ,99.3,30.0,Color04
202501010401,11,シュピ,94.45,46.0,Color03
202501010402,10,ヤマニ,0.0,-4.0,Color05
202501010402,8,ハイゼ,24.63,-4.0,Color01
202501010402,3,カスバ,33.94,12.0,Color04
202501010402,7,ブルー,31.24,30.0,Color03
202501010402,11,メイシ,39.84,-4.0,Color03
202501010402,13,レディ,30.42,46.0,Color01
202501010402,2,ハッピ,50.64,12.0,Color07
202501010402,5,エニグ,52.36,-4.0,Color03
202501010402,9,ホウオ,45.66,30.0,Color05
202501010402,12,アニラ,43.13,46.0,Color03
202501010402,1,シンシ,55.39,64.0,Color01
202501010402,14,ルージ,61.84,30.0,Color03
202501010402,4,ハプス,99.89,-4.0,Color03
202501010402,6,スワロ,100.0,12.0,Color01
202501010403,9,ハクサ,0.0,-4.0,Color03
202501010403,16,パーフ,39.54,-4.0,Color03
202501010403,13,アルハ,42.27,12.0,Color03
202501010403,1,ヒルノ,52.77,-4.0,Color04
202501010403,2,クラン,53.43,30.0,Color03
202501010403,7,オラリ,59.93,12.0,Color01
202501010403,8,ミルキ,54.37,46.0,Color03
202501010403,5,ルージ,65.52,-4.0,Color03
202501010403,6,マリエ,61.1,64.0,Color04
202501010403,14,ノボリ,77.81,12.0,Color03
202501010403,3,カラー,86.31,-4.0,Color03
202501010403,11,ナリノ,89.25,30.0,Color04
202501010403,12,マルテ,95.75,12.0,Color01
202501010403,4,シャイ,98.76,46.0,Color07
202501010403,10,ハルノ,100.0,-4.0,Color01
202501010403,15,イモー,98.19,64.0,Color03
202501010404,8,ザハン,0.0,-4.0,Color04
202501010404,4,ジーテ,16.56,-4.0,Color01
202501010404,7,エンジ,24.1,12.0,Color01
202501010404,1,スフレ,41.04,-4.0,Color03
202501010404,12,ドバイ,45.73,12.0,Color01
202501010404,11,マーゴ,51.98,30.0,Color01
202501010404,13,スピー,65.96,-4.0,Color04
202501010404,14,エポカ,63.27,12.0,Color04
202501010404,3,マナミ,78.77,-4.0,Color04
202501010404,9,アトラ,74.08,30.0,Color04
202501010404,6,ダイハ,90.39,12.0,Color04
202501010404,2,ハーイ,95.59,-4.0,Color03
202501010404,5,エンド,95.71,30.0,Color03
202501010404,10,オドラ,100.0,46.0,Color03
202501010405,8,ストロ,0.0,-4.0,Color07
202501010405,6,グロリ,6.42,12.0,Color05
202501010405,4,クレパ,13.25,-4.0,Color04
202501010405,1,ジェネ,26.33,-4.0,Color03
202501010405,7,シャル,26.43,12.0,Color04
202501010405,5,クロン,33.37,30.0,Color04
202501010405,2,トゥレ,73.07,-4.0,Color07
202501010405,3,レッド,100.0,-4.0,Color04
202501010406,1,マンゲ,0.0,-4.0,Color03
202501010406,8,アルシ,18.33,-4.0,Color03
202501010406,10,スルー,24.09,12.0,Color01
202501010406,12,オニム,20.84,30.0,Color04
202501010406,13,ウイン,27.08,46.0,Color05
202501010406,14,ウフル,27.39,64.0,Color03
202501010406,7,フリア,32.38,-4.0,Color03
202501010406,9,ショウ,43.82,12.0,Color03
202501010406,11,ナッシ,49.16,-4.0,Color03
202501010406,3,リラゲ,72.05,-4.0,Color07
202501010406,5,キュイ,76.68,12.0,Color04
202501010406,6,トーセ,77.38,30.0,Color03
202501010406,4,シャン,83.18,46.0,Color04
202501010406,2,ルルフ,100.0,-4.0,Color04
202501010407,4,マクミ,0.0,-4.0,Color07
202501010407,2,ゴルデ,40.96,-4.0,Color01
202501010407,5,リーゼ,40.43,12.0,Color05
202501010407,8,スマー,32.91,30.0,Color03
202501010407,10,グラン,46.03,30.0,Color07
202501010407,3,ローズ,61.86,-4.0,Color03
202501010407,6,カペル,64.92,12.0,Color01
202501010407,11,ラマン,62.43,30.0,Color01
202501010407,12,アイオ,64.58,46.0,Color03
202501010407,1,マーベ,71.81,64.0,Color01
202501010407,7,メレカ,100.0,-4.0,Color03
202501010407,9,アルマ,99.25,12.0,Color01
202501010408,1,エイシ,0.0,-4.0,Color03
202501010408,4,イゾレ,25.82,-4.0,Color01
202501010408,6,フェア,20.09,12.0,Color04
202501010408,2,ハーエ,40.27,-4.0,Color03
202501010408,8,ルール,41.94,12.0,Color04
202501010408,9,ミエノ,33.87,30.0,Color01
202501010408,10,フラッ,33.42,46.0,Color03
202501010408,7,ソニッ,55.13,-4.0,Color04
202501010408,5,メイシ,74.36,-4.0,Color03
202501010408,11,エレガ,72.71,12.0,Color03
202501010408,3,サウン,100.0,-4.0,Color03
202501010409,1,メイシ,0.0,-4.0,Color01
202501010409,5,クーデ,7.71,12.0,Color03
202501010409,8,ボルセ,5.21,30.0,Color04
202501010409,7,ディア,27.14,-4.0,Color06
202501010409,3,ジーベ,50.18,-4.0,Color01
202501010409,4,モンシ,44.55,12.0,Color01
202501010409,6,ニルア,60.68,12.0,Color03
202501010409,2,クラリ,85.28,-4.0,Color06
202501010409,9,サザン,77.96,12.0,Color03
202501010409,10,カンザ,100.0,-4.0,Color07
202501010410,13,イグニ,0.0,-4.0,Color01
202501010410,7,ラホー,13.96,-4.0,Color04
202501010410,10,メイケ,18.69,12.0,Color04
202501010410,3,クリノ,32.45,-4.0,Color03
202501010410,4,コーテ,27.2,30.0,Color07
202501010410,5,ハート,41.21,12.0,Color07
202501010410,8,ゴール,57.44,-4.0,Color04
202501010410,9,ヴァン,57.27,12.0,Color01
202501010410,11,エヴァ,52.79,30.0,Color01
202501010410,6,アイオ,67.13,30.0,Color03
202501010410,12,カリー,66.68,46.0,Color04
202501010410,1,スムー,88.41,-4.0,Color03
202501010410,2,ジャガ,100.0,12.0,Color07
202501010411,12,アリス,0.0,-4.0,Color03
202501010411,9,ビヨン,28.53,-4.0,Color03
202501010411,10,アルジ,31.52,12.0,Color04
202501010411,13,クリス,34.22,30.0,Color05
202501010411,5,コンク,39.54,46.0,Color04
202501010411,1,パレハ,60.46,-4.0,Color05
202501010411,2,フェア,58.67,12.0,Color07
202501010411,4,ココナ,57.99,30.0,Color03
202501010411,7,レーゼ,57.97,46.0,Color03
202501010411,8,シング,48.6,64.0,Color04
202501010411,14,フィー,48.66,80.0,Color03
202501010411,6,ドナベ,66.28,64.0,Color03
202501010411,11,ライラ,90.73,-4.0,Color03
202501010411,3,グラン,100.0,12.0,Color03
202501010412,8,ボンド,0.0,-4.0,Color03
202501010412,7,マイフ,27.23,-4.0,Color05
202501010412,4,シャイ,40.29,-4.0,Color05
202501010412,6,アルマ,41.01,12.0,Color03
202501010412,2,ディア,62.44,-4.0,Color01
202501010412,5,カーミ,61.99,12.0,Color03
202501010412,1,ラーシ,86.38,-4.0,Color01
202501010412,3,ペリプ,100.0,-4.0,Color07
202501010501,3,モズプ,0.0,-4.0,Color01
202501010501,5,マルモ,4.98,12.0,Color04
202501010501,9,ケイベ,13.26,-4.0,Color05
202501010501,12,アニマ,3.11,30.0,Color05
202501010501,10,ストー,25.73,12.0,Color04
202501010501,1,ライト,42.57,-4.0,Color03
202501010501,7,コマチ,38.91,12.0,Color03
202501010501,2,ヨッシ,58.62,-4.0,Color03
202501010501,4,ブライ,50.29,30.0,Color03
202501010501,6,スカイ,63.15,12.0,Color03
202501010501,11,ルーセ,70.72,30.0,Color05
202501010501,8,サザン,100.0,-4.0,Color03
202501010502,11,ミート,0.0,-4.0,Color03
202501010502,5,ミサビ,11.57,12.0,Color04
202501010502,9,アンタ,20.31,-4.0,Color03
202501010502,12,アウス,18.38,30.0,Color03
