race_id,year,month,season,source,condition,num_horses,distance,track_cond,course_enc,course_name,class_code,trio_hit,wide_hit,wide_count,umaren_hit,has_payout,rand_trio,rand_wide,rand_umaren,trio_7_cost,trio_7_payout,uma_wide_combo_cost,uma_wide_combo_payout,umaren_2_cost,umaren_2_payout,wide_2_cost,wide_2_payout
201201074501,2012,1,冬,kdscope,E,4,900,良,45,川崎,1,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201201204401,2012,1,冬,kdscope,E,4,800,良,44,大井,7,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201201204403,2012,1,冬,kdscope,E,7,1200,良,44,大井,7,False,True,1,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201201244301,2012,1,冬,kdscope,E,4,800,良,43,船橋,4,True,True,1,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201201244302,2012,1,冬,kdscope,E,4,800,良,43,船橋,4,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201201244304,2012,1,冬,kdscope,E,6,1500,良,43,船橋,4,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201201244305,2012,1,冬,kdscope,E,3,1500,良,43,船橋,4,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201201274502,2012,1,冬,kdscope,E,4,900,良,45,川崎,7,True,True,1,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201202034201,2012,2,冬,kdscope,E,3,1300,良,42,浦和,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201202034202,2012,2,冬,kdscope,E,3,1400,良,42,浦和,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201202174401,2012,2,冬,kdscope,D,10,800,良,44,大井,7,False,False,0,False,False,0.058333333333333334,0.12888888888888883,0.044444444444444446,700,0,1000,0,700,0,700,0
201202174403,2012,2,冬,kdscope,D,11,1200,良,44,大井,7,False,False,0,False,False,0.04242424242424243,0.10611570247933888,0.03636363636363636,700,0,1000,0,700,0,700,0
201202284301,2012,2,冬,kdscope,E,6,800,良,43,船橋,4,False,True,2,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201202284303,2012,2,冬,kdscope,E,5,1500,良,43,船橋,4,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201202284304,2012,2,冬,kdscope,E,7,1500,良,43,船橋,4,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201203024501,2012,3,春,kdscope,E,4,900,良,45,川崎,7,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201203024502,2012,3,春,kdscope,E,3,900,良,45,川崎,7,True,True,2,False,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201203024503,2012,3,春,kdscope,E,4,900,良,45,川崎,7,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201203024504,2012,3,春,kdscope,E,5,1400,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201203034201,2012,3,春,kdscope,E,4,800,良,42,浦和,1,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201203034202,2012,3,春,kdscope,E,3,1400,良,42,浦和,1,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201203034203,2012,3,春,kdscope,E,4,1400,良,42,浦和,1,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201203094401,2012,3,春,kdscope,E,7,800,良,44,大井,7,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201203094402,2012,3,春,kdscope,E,7,1200,良,44,大井,7,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201203094403,2012,3,春,kdscope,E,7,1200,良,44,大井,7,True,True,1,True,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201203214301,2012,3,春,kdscope,E,4,1000,良,43,船橋,5,True,True,2,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201203214302,2012,3,春,kdscope,E,3,1000,良,43,船橋,5,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201203214303,2012,3,春,kdscope,E,3,1200,良,43,船橋,5,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201203214304,2012,3,春,kdscope,E,5,1200,良,43,船橋,5,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201203304401,2012,3,春,kdscope,D,10,1000,良,44,大井,7,False,True,1,False,False,0.058333333333333334,0.12888888888888883,0.044444444444444446,700,0,1000,0,700,0,700,0
201203304402,2012,3,春,kdscope,E,3,1000,良,44,大井,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201203304403,2012,3,春,kdscope,D,9,1200,良,44,大井,7,False,False,0,False,False,0.08333333333333333,0.15972222222222232,0.05555555555555555,700,0,1000,0,700,0,700,0
201204064201,2012,4,春,kdscope,E,5,1300,良,42,浦和,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201204064202,2012,4,春,kdscope,E,5,1400,良,42,浦和,7,True,True,2,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201204064203,2012,4,春,kdscope,E,4,1400,良,42,浦和,7,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201204134501,2012,4,春,kdscope,E,3,900,良,45,川崎,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201204134504,2012,4,春,kdscope,E,4,1400,良,45,川崎,7,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201204134505,2012,4,春,kdscope,E,5,1400,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201204174301,2012,4,春,kdscope,E,4,1000,良,43,船橋,4,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201204174302,2012,4,春,kdscope,E,4,1000,良,43,船橋,4,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201204174303,2012,4,春,kdscope,E,4,1200,良,43,船橋,4,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201204174304,2012,4,春,kdscope,E,5,1200,良,43,船橋,4,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201204204401,2012,4,春,kdscope,E,7,1000,良,44,大井,7,True,True,1,True,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201204204402,2012,4,春,kdscope,D,11,1200,良,44,大井,7,False,True,1,True,False,0.04242424242424243,0.10611570247933888,0.03636363636363636,700,0,1000,0,700,0,700,0
201205104201,2012,5,春,kdscope,E,5,800,良,42,浦和,6,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205104202,2012,5,春,kdscope,E,5,800,良,42,浦和,6,True,True,2,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205104203,2012,5,春,kdscope,E,4,800,良,42,浦和,6,True,True,2,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201205104204,2012,5,春,kdscope,E,5,800,良,42,浦和,6,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205104205,2012,5,春,kdscope,E,3,1300,良,42,浦和,6,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201205104206,2012,5,春,kdscope,E,4,1300,良,42,浦和,6,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201205104207,2012,5,春,kdscope,E,3,1400,良,42,浦和,6,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201205104208,2012,5,春,kdscope,E,4,1400,良,42,浦和,6,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201205114401,2012,5,春,kdscope,E,5,800,良,44,大井,7,True,True,1,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205114402,2012,5,春,kdscope,E,5,800,良,44,大井,7,True,True,2,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205114403,2012,5,春,kdscope,E,5,800,良,44,大井,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205114404,2012,5,春,kdscope,E,6,800,良,44,大井,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201205114405,2012,5,春,kdscope,E,7,1000,良,44,大井,7,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201205114406,2012,5,春,kdscope,E,3,1000,良,44,大井,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201205114407,2012,5,春,kdscope,E,7,1200,良,44,大井,7,True,True,1,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201205174301,2012,5,春,kdscope,E,6,800,良,43,船橋,6,True,True,1,True,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201205174302,2012,5,春,kdscope,E,3,1000,良,43,船橋,6,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201205174303,2012,5,春,kdscope,E,5,1200,良,43,船橋,6,False,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205174304,2012,5,春,kdscope,E,6,1200,良,43,船橋,6,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201205184501,2012,5,春,kdscope,E,4,800,良,45,川崎,7,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201205184502,2012,5,春,kdscope,E,5,800,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205184503,2012,5,春,kdscope,E,6,800,良,45,川崎,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201205184504,2012,5,春,kdscope,E,4,800,良,45,川崎,7,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201205184505,2012,5,春,kdscope,E,3,900,良,45,川崎,7,True,True,2,False,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201205184506,2012,5,春,kdscope,E,5,1400,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201205184507,2012,5,春,kdscope,E,4,1400,良,45,川崎,7,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201205254401,2012,5,春,kdscope,E,6,800,良,44,大井,7,True,True,2,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201205254402,2012,5,春,kdscope,E,6,800,良,44,大井,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201205254403,2012,5,春,kdscope,E,6,800,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201205254404,2012,5,春,kdscope,E,4,1000,良,44,大井,7,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201205254405,2012,5,春,kdscope,E,4,1000,良,44,大井,7,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201205254406,2012,5,春,kdscope,D,8,1200,良,44,大井,7,True,True,2,False,False,0.125,0.20280612244897955,0.07142857142857142,700,0,1000,0,700,0,700,0
201206054301,2012,6,夏,kdscope,E,5,800,良,43,船橋,4,True,True,2,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206054302,2012,6,夏,kdscope,E,5,800,良,43,船橋,4,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206054303,2012,6,夏,kdscope,E,4,800,良,43,船橋,4,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201206054304,2012,6,夏,kdscope,E,5,800,良,43,船橋,4,False,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206054305,2012,6,夏,kdscope,E,4,800,良,43,船橋,4,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201206054306,2012,6,夏,kdscope,E,4,1000,良,43,船橋,4,True,True,2,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201206054307,2012,6,夏,kdscope,E,4,1000,良,43,船橋,4,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201206054308,2012,6,夏,kdscope,E,6,1200,良,43,船橋,4,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206054309,2012,6,夏,kdscope,E,6,1200,良,43,船橋,4,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206084401,2012,6,夏,kdscope,E,4,800,良,44,大井,7,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201206084402,2012,6,夏,kdscope,E,5,800,良,44,大井,7,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206084403,2012,6,夏,kdscope,E,6,800,良,44,大井,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206084404,2012,6,夏,kdscope,E,6,800,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206084405,2012,6,夏,kdscope,E,6,800,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206084406,2012,6,夏,kdscope,E,6,800,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206084407,2012,6,夏,kdscope,E,7,1000,良,44,大井,7,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201206084408,2012,6,夏,kdscope,D,9,1200,良,44,大井,7,False,False,0,False,False,0.08333333333333333,0.15972222222222232,0.05555555555555555,700,0,1000,0,700,0,700,0
201206154501,2012,6,夏,kdscope,E,5,800,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206154502,2012,6,夏,kdscope,E,5,800,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206154503,2012,6,夏,kdscope,E,5,800,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206154504,2012,6,夏,kdscope,E,5,800,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206154505,2012,6,夏,kdscope,E,5,800,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206154507,2012,6,夏,kdscope,E,5,1400,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206284201,2012,6,夏,kdscope,E,6,800,良,42,浦和,6,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206284202,2012,6,夏,kdscope,E,7,800,良,42,浦和,6,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201206284203,2012,6,夏,kdscope,E,5,800,良,42,浦和,6,True,True,1,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206284204,2012,6,夏,kdscope,E,4,800,良,42,浦和,6,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201206284205,2012,6,夏,kdscope,E,7,800,良,42,浦和,6,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201206284207,2012,6,夏,kdscope,E,7,1400,良,42,浦和,6,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201206294401,2012,6,夏,kdscope,E,5,800,良,44,大井,7,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206294402,2012,6,夏,kdscope,E,5,800,良,44,大井,7,True,True,1,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206294403,2012,6,夏,kdscope,E,5,800,良,44,大井,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206294404,2012,6,夏,kdscope,E,4,800,良,44,大井,7,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201206294405,2012,6,夏,kdscope,E,4,800,良,44,大井,7,True,True,1,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201206294406,2012,6,夏,kdscope,E,3,800,良,44,大井,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201206294407,2012,6,夏,kdscope,E,6,800,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206294408,2012,6,夏,kdscope,E,6,800,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201206294409,2012,6,夏,kdscope,E,5,800,良,44,大井,7,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201206294410,2012,6,夏,kdscope,D,10,1000,良,44,大井,7,False,False,0,False,False,0.058333333333333334,0.12888888888888883,0.044444444444444446,700,0,1000,0,700,0,700,0
201206294411,2012,6,夏,kdscope,E,5,1200,良,44,大井,7,True,True,1,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207054301,2012,7,夏,kdscope,E,4,800,良,43,船橋,6,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201207054302,2012,7,夏,kdscope,E,6,800,良,43,船橋,6,False,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207054303,2012,7,夏,kdscope,E,6,800,良,43,船橋,6,True,True,2,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207054304,2012,7,夏,kdscope,E,6,800,良,43,船橋,6,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207054305,2012,7,夏,kdscope,E,5,800,良,43,船橋,6,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207054306,2012,7,夏,kdscope,E,4,800,良,43,船橋,6,True,True,2,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201207054307,2012,7,夏,kdscope,E,4,1000,良,43,船橋,6,True,True,1,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201207054308,2012,7,夏,kdscope,E,6,1200,良,43,船橋,6,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207054309,2012,7,夏,kdscope,E,5,1200,良,43,船橋,6,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207064501,2012,7,夏,kdscope,E,5,800,良,45,川崎,7,True,True,2,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207064502,2012,7,夏,kdscope,E,6,800,良,45,川崎,7,True,True,2,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207064503,2012,7,夏,kdscope,E,4,800,良,45,川崎,7,True,True,1,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201207064504,2012,7,夏,kdscope,E,4,900,良,45,川崎,7,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201207134401,2012,7,夏,kdscope,E,5,800,良,44,大井,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207134402,2012,7,夏,kdscope,E,6,800,良,44,大井,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207134403,2012,7,夏,kdscope,E,6,800,良,44,大井,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207134404,2012,7,夏,kdscope,E,6,800,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207134405,2012,7,夏,kdscope,E,6,800,良,44,大井,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207134406,2012,7,夏,kdscope,E,6,800,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207134408,2012,7,夏,kdscope,E,6,1000,良,44,大井,7,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207134409,2012,7,夏,kdscope,E,6,1200,良,44,大井,7,True,True,2,True,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207184201,2012,7,夏,kdscope,E,3,800,良,42,浦和,5,True,True,2,False,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201207184202,2012,7,夏,kdscope,E,5,800,良,42,浦和,5,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207274301,2012,7,夏,kdscope,E,5,800,良,43,船橋,7,True,True,1,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207274302,2012,7,夏,kdscope,E,5,800,良,43,船橋,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207274303,2012,7,夏,kdscope,E,6,800,良,43,船橋,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201207274304,2012,7,夏,kdscope,E,5,800,良,43,船橋,7,False,True,2,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207274305,2012,7,夏,kdscope,E,5,1000,良,43,船橋,7,True,True,1,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207274306,2012,7,夏,kdscope,E,4,1200,良,43,船橋,7,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201207284501,2012,7,夏,kdscope,E,5,800,良,45,川崎,1,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207284502,2012,7,夏,kdscope,E,4,800,良,45,川崎,1,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201207284503,2012,7,夏,kdscope,E,5,800,良,45,川崎,1,True,True,2,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201207284504,2012,7,夏,kdscope,E,3,900,良,45,川崎,1,True,True,2,False,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201207284505,2012,7,夏,kdscope,E,3,900,良,45,川崎,1,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201207284506,2012,7,夏,kdscope,E,7,1400,良,45,川崎,1,False,False,0,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201208024401,2012,8,夏,kdscope,E,5,800,良,44,大井,6,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201208024402,2012,8,夏,kdscope,E,6,800,良,44,大井,6,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201208024403,2012,8,夏,kdscope,E,6,800,良,44,大井,6,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201208024404,2012,8,夏,kdscope,E,5,800,良,44,大井,6,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201208024405,2012,8,夏,kdscope,E,6,800,良,44,大井,6,True,True,1,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201208024406,2012,8,夏,kdscope,E,7,800,良,44,大井,6,True,True,2,False,False,0.2,0.26530612244897944,0.09523809523809523,700,0,1000,0,700,0,700,0
201208024407,2012,8,夏,kdscope,E,4,1000,良,44,大井,6,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201208024409,2012,8,夏,kdscope,E,5,1200,良,44,大井,6,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201208174401,2012,8,夏,kdscope,E,5,800,良,44,大井,7,True,True,2,True,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201208174402,2012,8,夏,kdscope,E,5,800,良,44,大井,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201208174403,2012,8,夏,kdscope,E,5,800,良,44,大井,7,True,True,1,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201208174404,2012,8,夏,kdscope,E,6,800,良,44,大井,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201208174405,2012,8,夏,kdscope,E,6,800,良,44,大井,7,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201208174407,2012,8,夏,kdscope,E,3,1000,良,44,大井,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201208174408,2012,8,夏,kdscope,E,3,1200,良,44,大井,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201208214301,2012,8,夏,kdscope,E,6,800,良,43,船橋,4,False,False,0,False,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201208214302,2012,8,夏,kdscope,E,4,800,良,43,船橋,4,True,True,2,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201208214303,2012,8,夏,kdscope,E,5,800,良,43,船橋,4,False,True,2,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201208214304,2012,8,夏,kdscope,E,4,1000,良,43,船橋,4,True,True,1,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201208214305,2012,8,夏,kdscope,E,6,1200,良,43,船橋,4,True,True,2,True,False,0.35,0.3599999999999999,0.13333333333333333,700,0,1000,0,700,0,700,0
201208244501,2012,8,夏,kdscope,E,4,800,良,45,川崎,7,True,True,1,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201208244502,2012,8,夏,kdscope,E,4,800,良,45,川崎,7,True,True,2,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201208244503,2012,8,夏,kdscope,E,4,800,良,45,川崎,7,True,True,2,True,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
201208244504,2012,8,夏,kdscope,E,5,800,良,45,川崎,7,False,False,0,False,False,0.5,0.51,0.2,700,0,1000,0,700,0,700,0
201208244505,2012,8,夏,kdscope,E,3,900,良,45,川崎,7,True,True,2,True,False,1.0,1.0,0.6666666666666666,700,0,1000,0,700,0,700,0
201208244506,2012,8,夏,kdscope,E,4,900,良,45,川崎,7,False,False,0,False,False,0.75,0.75,0.3333333333333333,700,0,1000,0,700,0,700,0
