kaisai_key,yyyymmdd,kaisai_ku,youbi,course_name,weather_code,turf_baba_code,turf_baba_inner,turf_baba_mid,turf_baba_outer,turf_baba_sa,straight_sa_most,straight_sa_inner,straight_sa_mid,straight_sa_outer,straight_sa_far,dirt_baba_code,dirt_baba_inner,dirt_baba_mid,dirt_baba_outer,dirt_baba_sa,data_ku,renzoku_day,turf_type,grass_height,tennatsu,touketsu,rain_mid
2021100302,20210704,2,日,小倉,2,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-18.0,4,,,,,,
2021020103,20210710,3,土,函館,4,2,1.0,1.0,1.0,-15.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2021030103,20210710,1,土,福島,4,3,1.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-15.0,4,,,,,,
2021100303,20210710,2,土,小倉,4,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-20.0,4,,,,,,
2021020104,20210711,3,日,函館,4,2,1.0,1.0,1.0,-10.0,-1.0,-1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-15.0,4,,,,,,
2021030104,20210711,1,日,福島,4,2,1.0,1.0,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-13.0,4,,,,,,
2021100304,20210711,2,日,小倉,4,2,1.0,1.0,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-18.0,4,,,,,,
2021020105,20210717,3,土,函館,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021030105,20210717,1,土,福島,1,1,1.0,1.0,1.0,-19.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021100305,20210717,2,土,小倉,2,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021020106,20210718,3,日,函館,2,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021030106,20210718,1,日,福島,1,1,1.0,1.0,1.0,-19.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021100306,20210718,2,日,小倉,2,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021020107,20210724,3,土,函館,2,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021040301,20210724,1,土,新潟,1,1,1.0,1.0,1.0,-12.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021020108,20210725,3,日,函館,2,1,1.0,1.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021040302,20210725,1,日,新潟,1,1,1.0,1.0,1.0,-12.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021020109,20210731,3,土,函館,2,1,1.0,1.0,1.0,-22.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040303,20210731,1,土,新潟,1,1,1.0,1.0,1.0,-25.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021020110,20210801,3,日,函館,2,1,1.0,1.0,1.0,-22.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040304,20210801,1,日,新潟,2,1,1.0,1.0,1.0,-25.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021020111,20210807,3,土,函館,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021040305,20210807,1,土,新潟,1,1,1.0,1.0,1.0,-25.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021020112,20210808,3,日,函館,2,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021040306,20210808,1,日,新潟,2,1,1.0,1.0,1.0,-25.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021010201,20210814,3,土,札幌,2,1,1.0,1.0,1.0,-26.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2021040401,20210814,1,土,新潟,4,3,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-14.0,4,,,,,,
2021100401,20210814,2,土,小倉,4,4,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-29.0,4,,,,,,
2021010202,20210815,3,日,札幌,1,1,1.0,1.0,1.0,-26.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2021040402,20210815,1,日,新潟,4,3,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-20.0,4,,,,,,
2021100402,20210815,2,日,小倉,4,4,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-29.0,4,,,,,,
2021010203,20210821,3,土,札幌,1,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021040403,20210821,1,土,新潟,2,1,1.0,1.0,1.0,-22.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-11.0,4,,,,,,
2021100403,20210821,2,土,小倉,2,1,1.0,1.0,1.0,-16.0,1.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-16.0,4,,,,,,
2021010204,20210822,3,日,札幌,1,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021040404,20210822,1,日,新潟,2,1,1.0,1.0,1.0,-22.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-11.0,4,,,,,,
2021100404,20210822,2,日,小倉,2,1,1.0,1.0,1.0,-16.0,1.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-8.0,4,,,,,,
2021010205,20210828,3,土,札幌,1,1,1.0,1.0,1.0,-10.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2021040405,20210828,1,土,新潟,1,1,1.0,1.0,1.0,-15.0,1.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-9.0,4,,,,,,
2021100405,20210828,2,土,小倉,1,1,1.0,1.0,1.0,-27.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021010206,20210829,3,日,札幌,1,1,1.0,1.0,1.0,-10.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2021040406,20210829,1,日,新潟,1,1,1.0,1.0,1.0,-15.0,1.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-9.0,4,,,,,,
2021100406,20210829,2,日,小倉,1,1,1.0,1.0,1.0,-27.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021010207,20210904,3,土,札幌,1,1,1.0,1.0,1.0,-10.0,-1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021040407,20210904,1,土,新潟,2,1,3.0,3.0,2.0,-12.0,2.0,2.0,1.0,0.0,0.0,2,2.0,2.0,2.0,-14.0,4,,,,,,
2021100407,20210904,2,土,小倉,2,2,2.0,2.0,1.0,-6.0,1.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-18.0,4,,,,,,
2021010208,20210905,3,日,札幌,1,1,1.0,1.0,1.0,-10.0,-1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021040408,20210905,1,日,新潟,1,1,3.0,3.0,2.0,-12.0,2.0,2.0,1.0,0.0,0.0,1,2.0,2.0,2.0,-9.0,4,,,,,,
2021100408,20210905,2,日,小倉,2,1,2.0,2.0,1.0,-15.0,1.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-21.0,4,,,,,,
2021060401,20210911,1,土,中山,2,1,1.0,1.0,1.0,-12.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021070501,20210911,2,土,中京,2,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2021060402,20210912,1,日,中山,2,1,1.0,1.0,1.0,-12.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021070502,20210912,2,日,中京,1,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021060403,20210918,1,土,中山,4,2,1.0,1.0,1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-14.0,4,,,,,,
2021070503,20210918,2,土,中京,4,2,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-14.0,4,,,,,,
2021060404,20210919,1,日,中山,1,2,1.0,1.0,1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-18.0,4,,,,,,
2021070504,20210919,2,日,中京,1,2,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-14.0,4,,,,,,
2021060405,20210920,1,月,中山,1,1,1.0,1.0,1.0,-14.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-14.0,4,,,,,,
2021070505,20210920,2,月,中京,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-10.0,4,,,,,,
2021060406,20210925,1,土,中山,2,1,1.0,1.0,1.0,-18.0,-1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021070506,20210925,2,土,中京,1,1,1.0,1.0,1.0,-17.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021060407,20210926,1,日,中山,2,1,1.0,1.0,1.0,-18.0,-1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021070507,20210926,2,日,中京,2,1,1.0,1.0,1.0,-17.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021060408,20211002,1,土,中山,1,3,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,-25.0,4,,,,,,
2021070508,20211002,2,土,中京,1,1,1.0,1.0,1.0,-22.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021060409,20211003,1,日,中山,1,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-14.0,4,,,,,,
2021070509,20211003,2,日,中京,1,1,1.0,1.0,1.0,-22.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021040501,20211009,3,土,新潟,2,1,1.0,1.0,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021050401,20211009,1,土,東京,2,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-7.0,4,,,,,,
2021090401,20211009,2,土,阪神,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040502,20211010,3,日,新潟,1,1,1.0,1.0,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-12.0,4,,,,,,
2021050402,20211010,1,日,東京,2,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-7.0,4,,,,,,
2021090402,20211010,2,日,阪神,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040503,20211016,3,土,新潟,4,2,1.0,1.0,1.0,-8.0,1.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-15.0,4,,,,,,
2021050403,20211016,1,土,東京,2,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021090403,20211016,2,土,阪神,2,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040504,20211017,3,日,新潟,4,2,1.0,1.0,1.0,-4.0,1.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-20.0,4,,,,,,
2021050404,20211017,1,日,東京,4,2,1.0,1.0,1.0,-21.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-12.0,4,,,,,,
2021090404,20211017,2,日,阪神,2,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040505,20211023,3,土,新潟,4,3,1.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-24.0,4,,,,,,
2021050405,20211023,1,土,東京,1,1,1.0,1.0,1.0,-21.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-15.0,4,,,,,,
2021090405,20211023,2,土,阪神,1,1,1.0,1.0,1.0,-14.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040506,20211024,3,日,新潟,1,2,1.0,1.0,1.0,-4.0,1.0,1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-24.0,4,,,,,,
2021050406,20211024,1,日,東京,1,1,1.0,1.0,1.0,-21.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021090406,20211024,2,日,阪神,1,1,1.0,1.0,1.0,-14.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040507,20211030,3,土,新潟,1,1,3.0,3.0,1.0,-10.0,2.0,2.0,1.0,0.0,0.0,1,2.0,2.0,2.0,-16.0,4,,,,,,
2021050407,20211030,1,土,東京,1,1,1.0,1.0,1.0,-18.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021090407,20211030,2,土,阪神,1,1,1.0,1.0,1.0,-14.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021040508,20211031,3,日,新潟,2,1,3.0,3.0,1.0,-10.0,2.0,2.0,1.0,0.0,0.0,1,2.0,2.0,2.0,-16.0,4,,,,,,
2021050408,20211031,1,日,東京,2,1,1.0,1.0,1.0,-18.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021090408,20211031,2,日,阪神,2,1,1.0,1.0,1.0,-14.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021030201,20211106,3,土,福島,1,1,1.0,1.0,1.0,-16.0,-1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2021050501,20211106,1,土,東京,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021090501,20211106,2,土,阪神,1,1,1.0,1.0,1.0,-14.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021030202,20211107,3,日,福島,1,1,1.0,1.0,1.0,-16.0,-1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2021050502,20211107,1,日,東京,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021090502,20211107,2,日,阪神,1,1,1.0,1.0,1.0,-14.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021030203,20211113,3,土,福島,1,1,1.0,1.0,1.0,-20.0,-1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021050503,20211113,1,土,東京,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021090503,20211113,2,土,阪神,1,1,1.0,1.0,1.0,-16.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021030204,20211114,3,日,福島,1,1,1.0,1.0,1.0,-20.0,-1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021050504,20211114,1,日,東京,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021090504,20211114,2,日,阪神,1,1,1.0,1.0,1.0,-16.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021030205,20211120,3,土,福島,1,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021050505,20211120,1,土,東京,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021090505,20211120,2,土,阪神,1,1,3.0,2.0,1.0,-14.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021030206,20211121,3,日,福島,1,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2021050506,20211121,1,日,東京,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021090506,20211121,2,日,阪神,1,1,3.0,2.0,1.0,-14.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021050507,20211127,1,土,東京,1,1,1.0,1.0,1.0,-24.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021090507,20211127,2,土,阪神,1,1,3.0,2.0,1.0,-16.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021050508,20211128,1,日,東京,1,1,1.0,1.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021090508,20211128,2,日,阪神,1,1,3.0,2.0,1.0,-16.0,2.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021060501,20211204,1,土,中山,1,1,1.0,1.0,1.0,-18.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021070601,20211204,3,土,中京,1,1,1.0,1.0,1.0,-17.0,-1.0,-1.0,1.0,1.0,1.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021090601,20211204,2,土,阪神,1,1,3.0,2.0,1.0,-16.0,1.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021060502,20211205,1,日,中山,1,1,1.0,1.0,1.0,-18.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2021070602,20211205,3,日,中京,1,1,1.0,1.0,1.0,-17.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2021090602,20211205,2,日,阪神,1,1,3.0,2.0,1.0,-16.0,1.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021060503,20211211,1,土,中山,1,1,1.0,1.0,1.0,-18.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-13.0,4,,,,,,
2021070603,20211211,3,土,中京,1,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,1.0,1.0,1.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2021090603,20211211,2,土,阪神,1,1,3.0,2.0,1.0,-12.0,2.0,2.0,1.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021060504,20211212,1,日,中山,1,1,1.0,1.0,1.0,-18.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-13.0,4,,,,,,
2021070604,20211212,3,日,中京,1,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2021090604,20211212,2,日,阪神,2,1,3.0,2.0,1.0,-12.0,2.0,2.0,1.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2021060505,20211218,1,土,中山,1,2,1.0,1.0,1.0,-14.0,-1.0,-1.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-15.0,4,,,,,,
2021070605,20211218,3,土,中京,1,2,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-4.0,4,,,,,,
2021090605,20211218,2,土,阪神,2,1,3.0,3.0,2.0,-12.0,3.0,3.0,2.0,1.0,0.0,3,2.0,2.0,2.0,-10.0,4,,,,,,
2021060506,20211219,1,日,中山,1,1,1.0,1.0,1.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-13.0,4,,,,,,
2021070606,20211219,3,日,中京,1,1,1.0,1.0,1.0,-12.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,-4.0,4,,,,,,
2021090606,20211219,2,日,阪神,1,1,3.0,3.0,2.0,-12.0,3.0,3.0,2.0,1.0,0.0,2,2.0,2.0,2.0,-8.0,4,,,,,,
2021060507,20211225,1,土,中山,2,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-7.0,4,,,,,,
2021090607,20211225,2,土,阪神,2,1,3.0,3.0,2.0,-12.0,3.0,3.0,2.0,1.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2021060508,20211226,1,日,中山,2,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-7.0,4,,,,,,
2021090608,20211226,2,日,阪神,6,2,3.0,3.0,2.0,-8.0,3.0,3.0,2.0,1.0,0.0,3,2.0,2.0,2.0,-12.0,4,,,,,,
2021060509,20211228,1,火,中山,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-7.0,4,,,,,,
2021090609,20211228,2,火,阪神,2,1,3.0,3.0,2.0,-12.0,3.0,3.0,2.0,1.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2022060101,20220105,1,水,中山,1,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2022070101,20220105,2,水,中京,1,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2022060102,20220108,1,土,中山,1,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2022070102,20220108,2,土,中京,1,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2022060103,20220109,1,日,中山,1,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2022070103,20220109,2,日,中京,1,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2022060104,20220110,1,月,中山,2,1,1.0,1.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2022070104,20220110,2,月,中京,1,1,1.0,1.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-5.0,4,,,,,,
2022060105,20220115,1,土,中山,1,1,2.0,1.0,1.0,-7.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2022070105,20220115,2,土,中京,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2022100101,20220115,3,土,小倉,1,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2022060106,20220116,1,日,中山,1,1,2.0,1.0,1.0,-7.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2022070106,20220116,2,日,中京,1,1,1.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-6.0,4,,,,,,
2022100102,20220116,3,日,小倉,2,1,1.0,1.0,1.0,-24.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-10.0,4,,,,,,
2022060107,20220122,1,土,中山,1,1,3.0,2.0,1.0,-7.0,1.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2022070107,20220122,2,土,中京,1,1,1.0,1.0,1.0,-12.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2022100103,20220122,3,土,小倉,1,1,1.0,1.0,1.0,-20.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2022060108,20220123,1,日,中山,2,1,3.0,2.0,1.0,-7.0,1.0,1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2022070108,20220123,2,日,中京,2,1,1.0,1.0,1.0,-12.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2022100104,20220123,3,日,小倉,4,2,1.0,1.0,1.0,-15.0,-1.0,-1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,-20.0,4,,,,,,
2022050101,20220129,1,土,東京,1,1,1.0,1.0,1.0,-25.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2022070109,20220129,2,土,中京,1,1,1.0,1.0,1.0,-14.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
2022100105,20220129,3,土,小倉,1,1,2.0,1.0,1.0,-16.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.0,4,,,,,,
2022050102,20220130,1,日,東京,1,1,1.0,1.0,1.0,-25.0,-1.0,-1.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-8.0,4,,,,,,
2022070110,20220130,2,日,中京,2,1,1.0,1.0,1.0,-14.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,-4.0,4,,,,,,
