race_id,umaban,horse_id,master_idx_prev_avg_time,master_idx_prev_avg_master,master_idx_prev_avg_start,master_idx_prev_avg_chase,master_idx_prev_avg_agari
202309010211,4,15101654,91.855421686747,88.96385542168674,90.98795180722891,91.39759036144578,95.91566265060241
202309011211,11,15101654,91.97619047619048,89.14285714285714,91.0952380952381,91.52380952380952,96.0
202309011211,11,15101654,92.07058823529412,89.27058823529411,91.18823529411765,91.37647058823529,96.15294117647059
202301020411,9,15101654,92.16279069767442,89.3953488372093,91.27906976744185,91.23255813953489,96.30232558139535
202308020311,12,15101654,92.06896551724138,89.33333333333333,91.4367816091954,91.47126436781609,96.02298850574712
202308020311,12,15101654,92.23863636363636,89.5340909090909,91.51136363636364,91.57954545454545,96.01136363636364
202305050211,6,15101654,92.40449438202248,89.73033707865169,91.58426966292134,91.68539325842697,96.0
202306050111,15,15101654,92.4888888888889,89.84444444444445,91.7,91.78888888888889,95.9888888888889
202306050111,15,15101654,92.3956043956044,89.78021978021978,91.8021978021978,91.64835164835165,95.96703296703296
202408020611,12,15101654,92.30434782608695,89.71739130434783,91.90217391304348,91.51086956521739,95.94565217391305
202408020611,12,15101654,92.3763440860215,89.81720430107526,92.06451612903226,91.70967741935483,95.84946236559139
202405010311,12,15102127,92.3763440860215,89.81720430107526,92.06451612903226,91.70967741935483,95.84946236559139
202405010311,12,15102127,92.41489361702128,89.79787234042553,91.97872340425532,91.58510638297872,95.94680851063829
202406030810,1,15102127,92.45263157894736,89.77894736842106,91.89473684210526,91.46315789473684,96.0421052631579
202406030810,1,15102127,92.51041666666667,89.78125,91.86458333333333,91.34375,96.11458333333333
202405030311,12,15102127,92.56701030927834,89.78350515463917,91.83505154639175,91.22680412371135,96.18556701030928
202405030311,12,15102127,92.51020408163265,89.6734693877551,91.75510204081633,91.07142857142857,96.23469387755102
202307010811,3,15102390,92.51020408163265,89.6734693877551,91.75510204081633,91.07142857142857,96.23469387755102
202307010811,3,15102390,92.63636363636364,89.82828282828282,91.64646464646465,91.05050505050505,96.39393939393939
202307010611,14,15102735,92.63636363636364,89.82828282828282,91.64646464646465,91.05050505050505,96.39393939393939
202307010611,14,15102735,92.7,89.92,91.68,91.02,96.47
202309011211,4,15102735,92.76237623762377,90.00990099009901,91.7128712871287,90.99009900990099,96.54455445544555
202309011211,4,15102735,92.82352941176471,90.09803921568627,91.73529411764706,90.83333333333333,96.67647058823529
202308010411,10,15102735,92.88349514563107,90.18446601941747,91.75728155339806,90.67961165048544,96.80582524271844
202308010411,10,15102735,92.96153846153847,90.28846153846153,91.77884615384616,90.72115384615384,96.85576923076923
202303020411,6,15102735,93.03809523809524,90.39047619047619,91.8,90.76190476190476,96.9047619047619
202408020410,15,15103109,93.03809523809524,90.39047619047619,91.8,90.76190476190476,96.9047619047619
202408020410,15,15103109,93.00943396226415,90.30188679245283,91.87735849056604,90.86792452830188,96.73584905660377
202403020511,13,15103109,92.98130841121495,90.21495327102804,91.95327102803738,90.97196261682242,96.57009345794393
202403020511,13,15103109,92.87962962962963,90.13888888888889,91.82407407407408,90.82407407407408,96.66666666666667
202406010210,16,15103217,92.87962962962963,90.13888888888889,91.82407407407408,90.82407407407408,96.66666666666667
202406010210,16,15103217,91.71559633027523,89.03669724770643,91.86238532110092,90.86238532110092,95.57798165137615
202406020410,11,15103217,90.57272727272728,87.95454545454545,91.9,90.9,94.50909090909092
202406020410,11,15103217,90.54954954954955,87.990990990991,91.90990990990991,90.98198198198199,94.46846846846847
202403010111,10,15103217,90.52678571428571,88.02678571428571,91.91964285714286,91.0625,94.42857142857143
202403010111,10,15103217,90.60176991150442,88.12389380530973,91.89380530973452,91.01769911504425,94.54867256637168
202405020410,4,15103217,90.67543859649123,88.21929824561404,91.86842105263158,90.97368421052632,94.66666666666667
202405020410,4,15103217,90.52173913043478,88.0695652173913,91.92173913043479,90.95652173913044,94.52173913043478
202408040411,15,15103217,90.37068965517241,87.92241379310344,91.97413793103448,90.9396551724138,94.37931034482759
202408040411,15,15103217,90.38461538461539,87.92307692307692,91.8974358974359,90.94017094017094,94.36752136752136
202408010210,6,15103357,90.38461538461539,87.92307692307692,91.8974358974359,90.94017094017094,94.36752136752136
202408010210,6,15103357,90.39830508474576,87.95762711864407,91.90677966101696,90.94067796610169,94.42372881355932
202408050209,3,15103357,90.41176470588235,87.99159663865547,91.91596638655462,90.94117647058823,94.47899159663865
202408050209,3,15103357,90.40833333333333,88.00833333333334,91.95,90.99166666666666,94.46666666666667
202408050610,5,15103357,90.40495867768595,88.02479338842976,91.98347107438016,91.04132231404958,94.45454545454545
202408050610,5,15103357,90.3360655737705,87.90163934426229,91.99180327868852,90.98360655737704,94.45901639344262
202310020411,5,15103452,90.3360655737705,87.90163934426229,91.99180327868852,90.98360655737704,94.45901639344262
202310020411,5,15103452,90.17886178861788,87.70731707317073,91.84552845528455,90.89430894308943,94.34959349593495
202409010511,15,15103616,90.17886178861788,87.70731707317073,91.84552845528455,90.89430894308943,94.34959349593495
202409010511,15,15103616,90.1774193548387,87.6774193548387,91.83870967741936,90.90322580645162,94.33064516129032
202307020211,8,15103627,90.1774193548387,87.6774193548387,91.83870967741936,90.90322580645162,94.33064516129032
202307020211,8,15103627,90.256,87.776,91.832,90.912,94.424
202405010412,3,15103867,90.256,87.776,91.832,90.912,94.424
202405010412,3,15103867,90.15079365079364,87.69047619047619,91.84126984126983,90.95238095238095,94.31746031746032
202309011211,9,15104186,90.15079365079364,87.69047619047619,91.84126984126983,90.95238095238095,94.31746031746032
202309011211,9,15104186,90.18110236220473,87.74015748031496,91.84251968503936,90.81102362204724,94.40944881889764
202308020311,13,15104186,90.2109375,87.7890625,91.84375,90.671875,94.5
202308020311,13,15104186,90.1937984496124,87.79069767441861,91.79069767441861,90.63565891472868,94.44961240310077
202409010811,14,15104186,90.17692307692307,87.79230769230769,91.73846153846154,90.6,94.4
202409010811,14,15104186,90.13740458015268,87.77099236641222,91.7175572519084,90.43511450381679,94.45038167938931
202307020611,1,15104364,90.13740458015268,87.77099236641222,91.7175572519084,90.43511450381679,94.45038167938931
202307020611,1,15104364,90.28787878787878,87.93939393939394,91.73484848484848,90.4469696969697,94.62878787878788
202305020711,8,15104364,90.43609022556392,88.10526315789474,91.75187969924812,90.45864661654136,94.80451127819549
202307030211,9,15104364,90.50746268656717,88.19402985074628,91.75373134328358,90.42537313432835,94.94776119402985
202307030211,9,15104364,90.5925925925926,88.29629629629629,91.75555555555556,90.43703703703704,95.05925925925926
202310030411,11,15104364,90.67647058823529,88.3970588235294,91.75735294117646,90.44852941176471,95.16911764705883
202310030411,11,15104364,90.75182481751825,88.48905109489051,91.74452554744525,90.46715328467154,95.27007299270073
202308030812,18,15104364,90.82608695652173,88.57971014492753,91.73188405797102,90.48550724637681,95.3695652173913
202308030812,18,15104364,90.94244604316546,88.71223021582733,91.71942446043165,90.46762589928058,95.53956834532374
202408020211,16,15104364,91.05714285714286,88.84285714285714,91.70714285714286,90.45,95.70714285714286
202408020211,16,15104364,91.13475177304964,88.9645390070922,91.70212765957447,90.47517730496453,95.81560283687944
202410030211,8,15104364,91.21126760563381,89.08450704225352,91.69718309859155,90.5,95.9225352112676
202410030211,8,15104364,91.23776223776224,89.12587412587412,91.72027972027972,90.55244755244755,95.93006993006993
202407030211,11,15104364,91.26388888888889,89.16666666666667,91.74305555555556,90.60416666666667,95.9375
