race_id,category,value
202606030707,このコースが得意な調教師,大竹正博
202606030707,このコースに実績がある種牡馬,Frankel
202606030707,このコースに実績がある母父,オルフェーヴル
202606030707,このコースが得意な馬,9ベネス6クモヒ
202606030707,この距離が得意な馬,9ベネス10リポサ6クモヒ
202606030707,この競馬場が得意な馬,9ベネス10リポサ3トゥル
202606030707,今回の馬場状態が得意な馬,9ベネス10リポサ4エンス
202606030707,今回のレース間隔で実績がある馬,9ベネス
202606030707,今回の調教評価で実績がある馬,レース前日13時公開予定
202606030707,今回の厩舎コメント評価で実績がある馬,レース前日13時公開予定
202606030707,今回のオッズで期待できる騎手,発売開始後公開予定
202606030707,今回の調教師と相性の良い騎手,横山和生
202606030707,今回の馬主と相性の良い騎手,推奨なし
202606030707,race_info,13:25発走 /芝2000m(右 C)
202606030707,race_detail,"3回中山7日目サラ系４歳以上１勝クラス定量10頭本賞金:820,330,210,120,82万円"
202606030708,このコースで有利な枠順,1枠8枠3枠
202606030708,このコースで有利な脚質,先行
202606030708,このコースが得意な騎手,Ｃ．ルメール
202606030708,このコースが得意な調教師,橋田宜長
202606030708,このコースに実績がある種牡馬,アドマイヤマーズ
202606030708,このコースに実績がある母父,Medaglia d
202606030708,このコースが得意な馬,3コズミ11ロード15セージ
202606030708,この距離が得意な馬,13アルデ3コズミ16ニヒト
202606030708,この競馬場が得意な馬,3コズミ9ラキア14ステイ
202606030708,今回の馬場状態が得意な馬,9ラキア16ニヒト5タイキ
202606030708,今回のレース間隔で実績がある馬,6リボル7シュヴ5タイキ
202606030708,今回の調教評価で実績がある馬,レース前日13時公開予定
202606030708,今回の厩舎コメント評価で実績がある馬,レース前日13時公開予定
202606030708,今回のオッズで期待できる騎手,発売開始後公開予定
202606030708,今回の調教師と相性の良い騎手,佐々木大輔
202606030708,今回の馬主と相性の良い騎手,推奨なし
202606030708,race_info,13:55発走 /ダ2400m(右)
202606030708,race_detail,"3回中山7日目サラ系４歳以上１勝クラス(混)定量16頭本賞金:820,330,210,120,82万円"
202606030709,このコースで有利な枠順,3枠1枠2枠
202606030709,このコースで有利な脚質,逃げ
202606030709,このコースが得意な騎手,Ｃ．ルメール
202606030709,このコースが得意な調教師,東田明士
202606030709,このコースに実績がある種牡馬,ロジャーバローズ
202606030709,このコースに実績がある母父,Alamosa
202606030709,このコースが得意な馬,4カウン1ワース9スムー
202606030709,この距離が得意な馬,1ワース10ヴィヴ12アオイ
202606030709,この競馬場が得意な馬,8メイシ1ワース9スムー
202606030709,今回の馬場状態が得意な馬,1ワース7キョウ
202606030709,今回のレース間隔で実績がある馬,12アオイ1ワース4カウン
202606030709,今回の調教評価で実績がある馬,レース前日13時公開予定
202606030709,今回の厩舎コメント評価で実績がある馬,レース前日13時公開予定
202606030709,今回のオッズで期待できる騎手,発売開始後公開予定
202606030709,今回の調教師と相性の良い騎手,横山武史
202606030709,今回の馬主と相性の良い騎手,推奨なし
202606030709,race_info,14:25発走 /芝1200m(右 外 C)
202606030709,race_detail,"3回中山7日目サラ系４歳以上２勝クラス(混)定量12頭本賞金:1580,630,400,240,158万円"
202606030710,このコースで有利な枠順,8枠7枠4枠
202606030710,このコースで有利な脚質,先行
202606030710,このコースが得意な騎手,Ｃ．ルメール
202606030710,このコースが得意な調教師,田中博康
202606030710,このコースに実績がある種牡馬,ナダル
202606030710,このコースに実績がある母父,Monsun
202606030710,このコースが得意な馬,10バギー5エクリ6コスモ
202606030710,この距離が得意な馬,10バギー12サトミ8ドバイ
202606030710,この競馬場が得意な馬,10バギー6コスモ5エクリ
202606030710,今回の馬場状態が得意な馬,10バギー12サトミ5エクリ
202606030710,今回のレース間隔で実績がある馬,1クロニ12サトミ3オンザ
202606030710,今回の調教評価で実績がある馬,レース前日13時公開予定
202606030710,今回の厩舎コメント評価で実績がある馬,レース前日13時公開予定
202606030710,今回のオッズで期待できる騎手,発売開始後公開予定
202606030710,今回の調教師と相性の良い騎手,武藤雅
202606030710,今回の馬主と相性の良い騎手,推奨なし
202606030710,race_info,15:00発走 /ダ1800m(右)
202606030710,race_detail,"3回中山7日目サラ系４歳以上３勝クラス(混)定量13頭本賞金:1870,750,470,280,187万円"
202606030711,このレースで有利な枠順,6枠2枠5枠
202606030711,このレースで有利な脚質,逃げ
202606030711,このレースが得意な騎手,石神深一
202606030711,このレースに実績がある種牡馬,キタサンブラック
202606030711,このレースで有利な性齢,牡8
202606030711,このレースで有利な所属,美浦
202606030711,このレースに実績がある前走クラス,J.G2
202606030711,このレースに実績がある前走距離,障3900m
202606030711,このレースに実績があるレース間隔,中4〜6週
202606030711,このレースで狙いの人気,1人気
202606030711,このコースで有利な枠順,6枠1枠
202606030711,このコースで有利な脚質,逃げ
202606030711,このコースが得意な騎手,草野太郎
202606030711,このコースが得意な調教師,岩戸孝樹
202606030711,このコースに実績がある種牡馬,キタサンブラック
202606030711,このコースに実績がある母父,Giant's Ca
202606030711,このコースが得意な馬,6エコロ7ネビー
202606030711,この距離が得意な馬,推奨なし
202606030711,この競馬場が得意な馬,10ディナ6エコロ2フォー
202606030711,今回の馬場状態が得意な馬,3ホウオ10ディナ6エコロ
202606030711,今回のレース間隔で実績がある馬,10ディナ7ネビー6エコロ
202606030711,今回の調教評価で実績がある馬,レース前日13時公開予定
202606030711,今回の厩舎コメント評価で実績がある馬,レース前日13時公開予定
202606030711,今回のオッズで期待できる騎手,発売開始後公開予定
202606030711,今回の調教師と相性の良い騎手,高田潤
202606030711,今回の馬主と相性の良い騎手,推奨なし
202606030711,年度,優勝馬
202606030711,race_info,15:40発走 /障4260m(芝 外)
202606030711,race_detail,"3回中山7日目障害４歳以上オープン(国際)定量10頭本賞金:7000,2800,1800,1100,700万円"
202606030712,このコースで有利な枠順,8枠6枠7枠
202606030712,このコースで有利な脚質,逃げ
202606030712,このコースが得意な騎手,Ｃ．ルメール
202606030712,このコースが得意な調教師,杉山晴紀
202606030712,このコースに実績がある種牡馬,ダンカーク
202606030712,このコースに実績がある母父,ロードアルティマ
202606030712,このコースが得意な馬,12ライト8タイセ11サマー
202606030712,この距離が得意な馬,11サマー9アスト
202606030712,この競馬場が得意な馬,12ライト8タイセ11サマー
202606030712,今回の馬場状態が得意な馬,11サマー10ドナカ
202606030712,今回のレース間隔で実績がある馬,13ルイス6トロピ3フォー
202606030712,今回の調教評価で実績がある馬,レース前日13時公開予定
202606030712,今回の厩舎コメント評価で実績がある馬,レース前日13時公開予定
202606030712,今回のオッズで期待できる騎手,発売開始後公開予定
202606030712,今回の調教師と相性の良い騎手,横山武史
202606030712,今回の馬主と相性の良い騎手,推奨なし
202606030712,race_info,16:30発走 /ダ1200m(右)
202606030712,race_detail,"3回中山7日目サラ系４歳以上２勝クラス(混)定量13頭本賞金:1580,630,400,240,158万円"
202609020701,このコースで有利な枠順,5枠8枠4枠
202609020701,このコースで有利な脚質,逃げ
202609020701,このコースが得意な騎手,松山弘平
202609020701,このコースが得意な調教師,大久保龍志
202609020701,このコースに実績がある種牡馬,キズナ
202609020701,このコースに実績がある母父,エンパイアメーカー
202609020701,このコースが得意な馬,9コイタ12ペガサ6アグレ
202609020701,この距離が得意な馬,3ジーテ9コイタ6アグレ
202609020701,この競馬場が得意な馬,9コイタ12ペガサ6アグレ
202609020701,今回の馬場状態が得意な馬,3ジーテ9コイタ6アグレ
202609020701,今回のレース間隔で実績がある馬,9コイタ15グロリ
202609020701,今回の調教評価で実績がある馬,レース前日13時公開予定
202609020701,今回の厩舎コメント評価で実績がある馬,レース前日13時公開予定
202609020701,今回のオッズで期待できる騎手,発売開始後公開予定
202609020701,今回の調教師と相性の良い騎手,北村友一
202609020701,今回の馬主と相性の良い騎手,推奨なし
202609020701,race_info,09:55発走 /ダ1800m(右)
202609020701,race_detail,"2回阪神7日目サラ系３歳未勝利牝[指]馬齢15頭本賞金:590,240,150,89,59万円"
202609020702,このコースで有利な枠順,7枠8枠4枠
202609020702,このコースで有利な脚質,逃げ
202609020702,このコースが得意な騎手,川田将雅
202609020702,このコースが得意な調教師,上村洋行
202609020702,このコースに実績がある種牡馬,Charlatan
202609020702,このコースに実績がある母父,ドゥラメンテ
202609020702,このコースが得意な馬,6グレイ4マリリ16ウェル
202609020702,この距離が得意な馬,4マリリ16ウェル6グレイ
202609020702,この競馬場が得意な馬,4マリリ16ウェル6グレイ
202609020702,今回の馬場状態が得意な馬,4マリリ16ウェル
202609020702,今回のレース間隔で実績がある馬,4マリリ
202609020702,今回の調教評価で実績がある馬,レース前日13時公開予定
202609020702,今回の厩舎コメント評価で実績がある馬,レース前日13時公開予定
202609020702,今回のオッズで期待できる騎手,発売開始後公開予定
202609020702,今回の調教師と相性の良い騎手,北村友一
202609020702,今回の馬主と相性の良い騎手,推奨なし
202609020702,race_info,10:25発走 /ダ1200m(右)
202609020702,race_detail,"2回阪神7日目サラ系３歳未勝利(混)[指]馬齢16頭本賞金:590,240,150,89,59万円"
202609020703,このコースで有利な枠順,6枠8枠5枠
202609020703,このコースで有利な脚質,先行
202609020703,このコースが得意な騎手,岩田望来
202609020703,このコースが得意な調教師,福永祐一
202609020703,このコースに実績がある種牡馬,ロジャーバローズ
202609020703,このコースに実績がある母父,Tapizar
202609020703,このコースが得意な馬,9フィサ4ポップ10グラン
202609020703,この距離が得意な馬,9フィサ4ポップ10グラン
202609020703,この競馬場が得意な馬,9フィサ4ポップ13アビル
202609020703,今回の馬場状態が得意な馬,13アビル6エイシ10グラン
