race_date,course_code,course_name,race_no,class_code,distance,num_starters,umaban,horse_id,horse_name,sex,age,jockey_code,jockey_name,trainer_name,weight,finish_pos,finish_time,finish_time_sec,tansho_odds
2009-09-08,45,川崎,1,4,800,5,1,2007109306,ニッショウシンザン,牡,2,05331,山崎尋美,山崎誠士,441,5,0:52.5,52.5,
2009-09-08,45,川崎,1,4,800,5,2,2007100953,リギル,牡,2,05552,高月賢一,金子正彦,521,2,0:50.6,50.6,
2009-09-08,45,川崎,1,4,800,5,3,2007104357,フェイスミラクル,牝,2,05524,久保秀男,藤江渉,436,1,0:50.6,50.6,
2009-09-08,45,川崎,1,4,800,5,4,2007104793,ピーエムイレブン,牡,2,20480,福島秀夫,山林堂信,479,4,0:51.3,51.3,
2009-09-08,45,川崎,1,4,800,5,5,2007106609,ワタリカイザー,牡,2,05388,佐々木仁,酒井忍,465,3,0:51.2,51.2,
2009-09-08,45,川崎,2,4,800,6,1,2007102277,グレースビスティー,牝,2,05331,山崎尋美,山崎誠士,430,3,0:52.2,52.2,
2009-09-08,45,川崎,2,4,800,6,2,2007105886,シナノキセキ,牡,2,05552,高月賢一,金子正彦,436,5,0:53.6,53.6,
2009-09-08,45,川崎,2,4,800,6,3,2007109347,ハッピーサオリン,牝,2,05603,長谷川三,藤江渉,499,6,0:53.8,53.8,
2009-09-08,45,川崎,2,4,800,6,4,2007100586,ブルーマーサー,牝,2,05302,内田勝義,真島大輔,474,1,0:51.6,51.6,
2009-09-08,45,川崎,2,4,800,6,5,2007104531,スプレンディッド,牡,2,05049,八木仁,酒井忍,484,2,0:51.7,51.7,
2009-09-08,45,川崎,2,4,800,6,6,2007100200,ハネダフクサ,牡,2,05592,岩本洋,佐藤博紀,435,4,0:52.8,52.8,
2009-09-08,45,川崎,3,4,800,6,1,2007106143,フェイスキング,牡,2,05552,高月賢一,山崎誠士,542,4,0:51.7,51.7,
2009-09-08,45,川崎,3,4,800,6,2,2007104016,メジャーボス,牡,2,05627,吉橋淳一,町田直希,482,5,0:52.0,52.0,
2009-09-08,45,川崎,3,4,800,6,3,2007100585,フェイスウィン,牝,2,05552,高月賢一,藤江渉,455,2,0:51.6,51.6,
2009-09-08,45,川崎,3,4,800,6,4,2007102428,キザハシ,牡,2,05388,佐々木仁,佐藤博紀,515,3,0:51.6,51.6,
2009-09-08,45,川崎,3,4,800,6,5,2007100707,マサヒロ,牡,2,05392,池田孝,酒井忍,438,6,0:52.3,52.3,
2009-09-08,45,川崎,3,4,800,6,6,2007104513,エコリライアブル,牡,2,05532,田村予志,真島大輔,445,1,0:50.3,50.3,
2009-09-08,45,川崎,4,4,900,4,1,2006106852,ネヴァプレジデント,セン,3,05331,山崎尋美,山崎誠士,476,4,0:59.1,59.1,
2009-09-08,45,川崎,4,4,900,4,2,2006106569,アリーペデ,牝,3,05552,高月賢一,今野忠成,476,1,0:58.7,58.7,
2009-09-08,45,川崎,4,4,900,4,3,2006104628,ゴールデンイーグル,牡,3,05275,八木正喜,山林堂信,443,2,0:58.7,58.7,
2009-09-08,45,川崎,4,4,900,4,4,2006104780,コウギョウサクラ,牡,3,05388,佐々木仁,佐藤博紀,441,3,0:58.8,58.8,
2009-09-08,45,川崎,5,4,900,5,1,2006104880,ナイル,牝,3,05302,内田勝義,山崎誠士,447,4,0:57.9,57.9,
2009-09-08,45,川崎,5,4,900,5,2,2006105041,サイレントヤマト,牡,3,05288,鈴木敏一,今野忠成,441,1,0:57.9,57.9,
2009-09-08,45,川崎,5,4,900,5,3,2006102014,クールザヒート,牡,3,20139,佐藤健二,藤江渉,430,5,0:58.0,58.0,
2009-09-08,45,川崎,5,4,900,5,4,2006104517,ウメムスメ,牝,3,05424,足立勝久,佐藤博紀,471,2,0:57.9,57.9,
2009-09-08,45,川崎,5,4,900,5,5,2006102390,ワタリサウンド,牡,3,05388,佐々木仁,坂井英光,470,3,0:57.9,57.9,
2009-09-08,45,川崎,6,4,1400,4,1,2006104722,ヤマニンスクワール,牡,3,05331,山崎尋美,山崎誠士,461,1,1:33.7,93.7,
2009-09-08,45,川崎,6,4,1400,4,2,2006102160,ケイアイセイドウ,牝,3,05465,田辺陽一,酒井忍,471,2,1:33.9,93.9,
2009-09-08,45,川崎,6,4,1400,4,3,2006104515,ディアロックオン,牡,3,05392,池田孝,今野忠成,476,4,1:34.3,94.3,
2009-09-08,45,川崎,6,4,1400,4,4,2006103111,クォンタム,牡,3,05569,田島寿一,戸崎圭太,566,3,1:34.2,94.2,
2009-09-08,45,川崎,7,4,1400,4,1,2005104170,エムワイスパイナル,牡,4,20152,原三男,伊藤裕人,502,3,1:32.9,92.9,
2009-09-08,45,川崎,7,4,1400,4,2,2004104209,レディーポシェット,牝,5,05439,河津裕昭,町田直希,445,4,1:32.9,92.9,
2009-09-08,45,川崎,7,4,1400,4,3,2006100182,ヴィーヴァシラオキ,牝,3,05392,池田孝,今野忠成,490,2,1:32.4,92.4,
2009-09-08,45,川崎,7,4,1400,4,4,2006106538,オートホワイティ,牝,3,05392,池田孝,佐藤博紀,421,1,1:32.2,92.2,
2009-09-10,43,船橋,1,6,800,6,1,2007101949,アマノハバヤ,牝,2,05575,矢野義幸,本橋孝太,443,0,0:51.9,51.9,
2009-09-10,43,船橋,1,6,800,6,2,2007100595,エアベジータ,牡,2,05208,岡林光浩,石崎駿,430,0,0:53.7,53.7,
2009-09-10,43,船橋,1,6,800,6,3,2007103714,エムヴァン,牝,2,05429,出川龍一,御神本訓,467,0,0:51.3,51.3,
2009-09-10,43,船橋,1,6,800,6,4,2007104030,キョウエイゼファー,牡,2,05545,佐々木功,本多正賢,542,0,0:52.2,52.2,
2009-09-10,43,船橋,1,6,800,6,5,2007102664,シャイニースマイル,牡,2,00874,川島正行,佐藤裕太,493,0,0:51.6,51.6,
2009-09-10,43,船橋,1,6,800,6,6,2007104075,メイプルデザイアー,牡,2,05208,岡林光浩,張田京,420,0,0:52.1,52.1,
2009-09-10,43,船橋,2,6,800,5,1,2007109220,キタホープ,牡,2,05429,出川龍一,庄司大輔,478,0,0:51.8,51.8,
2009-09-10,43,船橋,2,6,800,5,2,2007105849,サイゴンプリンス,牡,2,05575,矢野義幸,小杉亮,446,0,0:49.7,49.7,
2009-09-10,43,船橋,2,6,800,5,3,2007105496,スマートコンコルド,牡,2,00874,川島正行,江川伸幸,518,0,1:00.0,60.0,
2009-09-10,43,船橋,2,6,800,5,4,2007101218,タケデンマイルド,牝,2,20024,川村昭男,本橋孝太,500,0,0:53.0,53.0,
2009-09-10,43,船橋,2,6,800,5,5,2007103426,タノシンジョイ,牡,2,05208,岡林光浩,左海誠二,453,0,0:50.7,50.7,
2009-09-10,43,船橋,3,6,800,5,1,2007106303,ティガレックス,牡,2,05526,渡辺薫,林幻,493,0,0:51.6,51.6,
2009-09-10,43,船橋,3,6,800,5,2,2007105691,テンリーフェイシー,牝,2,05394,及川肇,左海誠二,470,0,0:51.1,51.1,
2009-09-10,43,船橋,3,6,800,5,3,2007102109,トメサン,牝,2,05496,佐々木清,脇田創,503,0,0:51.2,51.2,
2009-09-10,43,船橋,3,6,800,5,4,2007106679,フリートルージュ,牝,2,05575,矢野義幸,本橋孝太,428,0,0:51.7,51.7,
2009-09-10,43,船橋,3,6,800,5,5,2007102360,レイモン,牡,2,05429,出川龍一,庄司大輔,489,0,0:51.0,51.0,
2009-09-10,43,船橋,4,6,800,5,1,2007100293,フォージドマリエ,牝,2,05648,斉藤敏,林幻,473,0,0:51.6,51.6,
2009-09-10,43,船橋,4,6,800,5,2,2007109188,マクロディアナ,牝,2,05646,川島正一,佐藤裕太,454,0,0:51.6,51.6,
2009-09-10,43,船橋,4,6,800,5,4,2007100016,メジャープラム,牝,2,05148,山浦武,山田信大,0,0,,,
2009-09-10,43,船橋,4,6,800,5,5,2007106251,レーヴインディード,牡,2,05315,佐藤賢二,石崎駿,519,0,0:53.4,53.4,
2009-09-10,43,船橋,4,6,800,5,6,2007100888,スエヒロガリ,牡,2,05496,佐々木清,野沢憲彦,462,0,0:51.8,51.8,
2009-09-10,43,船橋,5,6,1000,4,1,2006104089,アルファエベレスト,牝,3,05489,坂本昇,森泰斗,494,0,1:05.0,65.0,
2009-09-10,43,船橋,5,6,1000,4,2,2006100800,クレバー,牡,3,05208,岡林光浩,左海誠二,0,0,,,
2009-09-10,43,船橋,5,6,1000,4,3,2006109253,スイートオベルジュ,牝,3,05714,渋谷信博,山田信大,474,0,1:04.9,64.9,
2009-09-10,43,船橋,5,6,1000,4,4,2006102178,タケノノーブル,牡,3,05488,柿本政男,野沢憲彦,508,0,1:07.1,67.1,
2009-09-10,43,船橋,6,6,1200,5,1,2006101211,アドニスラモーサ,牝,3,05208,岡林光浩,左海誠二,473,0,1:17.3,77.3,
2009-09-10,43,船橋,6,6,1200,5,2,2006100131,アルバーノ,牡,3,05496,佐々木清,野沢憲彦,442,0,1:20.0,80.0,
2009-09-10,43,船橋,6,6,1200,5,3,2006101582,スーパータイトル,牡,3,20461,玉井昇,山下貴之,484,0,1:18.5,78.5,
2009-09-10,43,船橋,6,6,1200,5,4,2006100260,テイエムカゲトラ,牡,3,05714,渋谷信博,本多正賢,471,0,1:16.0,76.0,
2009-09-10,43,船橋,6,6,1200,5,5,2006110027,フォックスブラボー,牡,3,05526,渡辺薫,中野省吾,527,0,1:18.3,78.3,
2009-09-10,43,船橋,7,6,1200,5,1,2006106180,シルクヴィオレット,牝,3,05496,佐々木清,野沢憲彦,465,0,1:19.1,79.1,
2009-09-10,43,船橋,7,6,1200,5,2,2006100169,スプリンググレン,牝,3,05436,林正人,左海誠二,449,0,1:18.5,78.5,
2009-09-10,43,船橋,7,6,1200,5,3,2006106106,ブレイブワイズ,牡,3,05496,佐々木清,本多正賢,467,0,1:19.1,79.1,
2009-09-10,43,船橋,7,6,1200,5,4,2006103811,モエレカンパニー,牡,3,05669,佐藤厚弘,田中力,467,0,1:18.0,78.0,
2009-09-10,43,船橋,7,6,1200,5,5,2006102568,ライジングヘリオス,牡,3,00923,渋谷信隆,本田正重,502,0,1:18.1,78.1,
2009-09-10,43,船橋,8,6,1500,6,1,2005100429,トチオトメ,牝,4,05669,佐藤厚弘,小杉亮,506,0,1:41.0,101.0,
2009-09-10,43,船橋,8,6,1500,6,2,2004100414,ラストブライアン,牡,5,20403,玉井勝,石崎駿,0,0,,,
2009-09-10,43,船橋,8,6,1500,6,3,2005106112,コスモプレストン,牡,4,05575,矢野義幸,本橋孝太,435,0,1:40.5,100.5,
2009-09-10,43,船橋,8,6,1500,6,4,2005101674,シルクデイジー,牝,4,05545,佐々木功,濱田達也,452,0,1:38.1,98.1,
2009-09-10,43,船橋,8,6,1500,6,5,2004106106,テラノホームページ,牡,5,20046,森始,桑島孝春,527,0,1:43.5,103.5,
2009-09-10,43,船橋,8,6,1500,6,6,2005104616,ゴルデンラプター,牡,4,05625,荒山勝徳,坂井英光,0,0,,,
2009-09-10,43,船橋,9,6,1500,6,1,2003107322,ミステリーゴット,牡,6,05429,出川龍一,庄司大輔,442,0,1:40.9,100.9,
2009-09-10,43,船橋,9,6,1500,6,2,2005104953,テイエムオースオー,牡,4,00923,渋谷信隆,江川伸幸,493,0,1:40.8,100.8,
2009-09-10,43,船橋,9,6,1500,6,3,2005105957,テイエムライダー,牡,4,05714,渋谷信博,本多正賢,480,0,1:40.2,100.2,
2009-09-10,43,船橋,9,6,1500,6,4,2005105652,ピックアップアーム,牡,4,05589,波多野健,山口達弥,471,0,1:40.0,100.0,
2009-09-10,43,船橋,9,6,1500,6,5,2006104987,ホクセツテンシ,牝,3,05575,矢野義幸,本橋孝太,501,0,1:40.3,100.3,
2009-09-10,43,船橋,9,6,1500,6,6,2006106363,ミスティネール,牝,3,05208,岡林光浩,左海誠二,482,0,,,
2009-09-18,44,浦和,1,7,800,6,1,2007105105,イチゴバニラ,牝,2,05407,赤嶺本浩,赤嶺亮,482,5,0:54.0,54.0,
2009-09-18,44,浦和,1,7,800,6,2,2007105411,ウエストキャッスル,牡,2,05712,佐々木洋,的場文男,467,3,0:53.6,53.6,
2009-09-18,44,浦和,1,7,800,6,3,2007102418,カンタベリーシル,牝,2,05571,松浦裕之,松崎正泰,450,6,0:54.7,54.7,
2009-09-18,44,浦和,1,7,800,6,4,2007109029,クールマサムネ,牡,2,05667,渡辺和雄,矢野貴之,473,2,0:53.5,53.5,
2009-09-18,44,浦和,1,7,800,6,5,2007102145,クリスタルオーラ,牝,2,05612,阪本一栄,坂井英光,447,1,0:53.2,53.2,
2009-09-18,44,浦和,1,7,800,6,6,2007100444,ヴィーヴァミモザ,牝,2,05629,鷹見浩,柏木健宏,449,4,0:53.6,53.6,
2009-09-18,44,浦和,2,7,800,6,1,2007103517,キンカメボルトオカ,牡,2,05629,鷹見浩,戸崎圭太,486,6,0:58.6,58.6,
2009-09-18,44,浦和,2,7,800,6,2,2007103664,シェフドゥーヴァ,牝,2,05712,佐々木洋,早田秀治,487,5,0:54.8,54.8,
2009-09-18,44,浦和,2,7,800,6,3,2007102922,ショップインミラノ,牝,2,05508,栗田裕光,坂井英光,456,2,0:53.6,53.6,
2009-09-18,44,浦和,2,7,800,6,4,2007105102,シロガネクイーン,牝,2,05407,赤嶺本浩,赤嶺亮,505,4,0:54.0,54.0,
2009-09-18,44,浦和,2,7,800,6,5,2007103798,ジェイズファースト,牡,2,20076,柏木一夫,柏木健宏,490,3,0:53.7,53.7,
2009-09-18,44,浦和,2,7,800,6,6,2007100463,ジョイフルメイド,牝,2,20455,久保田信,中村尚平,445,1,0:53.6,53.6,
2009-09-18,44,浦和,3,7,800,7,1,2007102407,スプレッドサウンド,牡,2,05492,遠藤茂,東原悠善,478,4,0:52.1,52.1,
2009-09-18,44,浦和,3,7,800,7,2,2007104800,スモールアンブレラ,牡,2,05638,山藤統宏,坂井英光,444,6,0:53.6,53.6,
2009-09-18,44,浦和,3,7,800,7,3,2007106465,セレンディピティ,牡,2,20380,立花貢,吉井竜一,482,5,0:52.4,52.4,
2009-09-18,44,浦和,3,7,800,7,4,2007109174,ナックザゴールド,牡,2,05696,立花伸,戸崎圭太,451,7,0:54.5,54.5,
2009-09-18,44,浦和,3,7,800,7,5,2007102488,フジノタカシゲ,牡,2,05622,宗形竹見,和田譲治,451,2,0:51.8,51.8,
2009-09-18,44,浦和,3,7,800,7,6,2007100793,ホルテンソニック,牡,2,05629,鷹見浩,有年淳,464,3,0:52.1,52.1,
2009-09-18,44,浦和,3,7,800,7,7,2007103726,モエレジャン,牡,2,20065,冨田藤男,早見多加,475,1,0:51.7,51.7,
2009-09-18,44,浦和,4,7,800,7,1,2007104580,ブルーカフェ,牡,2,05638,山藤統宏,真島大輔,496,2,0:52.6,52.6,
2009-09-18,44,浦和,4,7,800,7,2,2007103460,ベストライクディス,牡,2,05607,堀千亜樹,戸崎圭太,502,3,0:53.5,53.5,
2009-09-18,44,浦和,4,7,800,7,3,2007105409,マルルラリー,牝,2,20488,橋本和馬,町田直希,560,7,0:55.3,55.3,
2009-09-18,44,浦和,4,7,800,7,4,2007104865,ミナザワールド,牡,2,05536,蛯名末五,的場文男,417,4,0:53.7,53.7,
2009-09-18,44,浦和,4,7,800,7,5,2007105824,レディーコマンダー,牝,2,05407,赤嶺本浩,本村直樹,463,5,0:53.8,53.8,
2009-09-18,44,浦和,4,7,800,7,6,2007101297,ワイエスロッキー,牡,2,20358,佐々木忠,和田譲治,461,6,0:55.2,55.2,
2009-09-18,44,浦和,4,7,800,7,7,2007103543,ラストキング,牡,2,05746,佐野謙二,坂井英光,514,1,0:52.0,52.0,
2009-09-18,44,浦和,5,7,800,7,1,2007103564,フジブラック,牡,2,05667,渡辺和雄,坂井英光,474,4,0:53.1,53.1,
2009-09-18,44,浦和,5,7,800,7,2,2007106644,マキノバチアー,牡,2,05503,上杉昌宏,戸崎圭太,486,2,0:52.7,52.7,
2009-09-18,44,浦和,5,7,800,7,3,2007102606,マロンガール,牝,2,20092,寺田新太,町田直希,440,3,0:53.1,53.1,
2009-09-18,44,浦和,5,7,800,7,4,2007105923,リバースゼロ,牡,2,05746,佐野謙二,矢吹誠,487,5,0:54.4,54.4,
2009-09-18,44,浦和,5,7,800,7,5,2007101869,リワードサイレンス,牡,2,05698,嶋田幸晴,繁田健一,476,7,0:55.2,55.2,
2009-09-18,44,浦和,5,7,800,7,6,2007104130,ワインハウス,牡,2,05204,村上頼章,真島大輔,466,6,0:54.5,54.5,
2009-09-18,44,浦和,5,7,800,7,7,2007105659,ネイルセンプー,牝,2,00979,三坂盛雄,張田京,433,1,0:52.5,52.5,
2009-09-18,44,浦和,6,7,1200,6,1,2006104340,ナラノユルギ,牡,3,05746,佐野謙二,矢吹誠,491,6,1:20.7,80.7,
2009-09-18,44,浦和,6,7,1200,6,2,2006101230,アイアムランボー,牡,3,05508,栗田裕光,的場文男,485,3,1:18.0,78.0,
2009-09-18,44,浦和,6,7,1200,6,3,2006110160,コスモキリンジ,牡,3,05607,堀千亜樹,真島大輔,503,2,1:17.8,77.8,
2009-09-18,44,浦和,6,7,1200,6,4,2006100648,コスモプリズム,牝,3,05622,宗形竹見,戸崎圭太,480,1,1:17.5,77.5,
2009-09-18,44,浦和,6,7,1200,6,5,2006103746,コスモルマン,牡,3,20065,冨田藤男,坂井英光,486,5,1:18.8,78.8,
2009-09-18,44,浦和,6,7,1200,6,6,2006103889,ヴィーヴァジョーコ,牡,3,05629,鷹見浩,有年淳,445,4,1:18.1,78.1,
2009-09-18,44,浦和,7,7,1200,7,1,2006102546,ファニーママ,牝,3,05536,蛯名末五,真島大輔,433,7,1:18.4,78.4,
2009-09-18,44,浦和,7,7,1200,7,2,2006103750,カモンベイビー,牝,3,05508,栗田裕光,坂井英光,433,5,1:17.8,77.8,
2009-09-18,44,浦和,7,7,1200,7,3,2006101210,コスモカサブランカ,牝,3,05622,宗形竹見,和田譲治,488,3,1:17.5,77.5,
2009-09-18,44,浦和,7,7,1200,7,4,2006105287,シルクエスポワール,牡,3,05612,阪本一栄,早田功駿,475,6,1:18.0,78.0,
2009-09-18,44,浦和,7,7,1200,7,5,2006105138,トーヨーリー,牝,3,20404,森谷良臣,戸崎圭太,513,2,1:17.2,77.2,
2009-09-18,44,浦和,7,7,1200,7,6,2006105504,フジマサキャプテン,牡,3,05613,杉山康史,中村尚平,474,4,1:17.6,77.6,
2009-09-18,44,浦和,7,7,1200,7,7,2006104398,ルドゥーテ,セン,3,20074,石田貞雄,的場直之,441,1,1:17.2,77.2,
2009-09-18,44,浦和,8,7,1200,7,1,2006105721,プラグマティズム,牡,3,05698,嶋田幸晴,和田譲治,514,5,1:17.2,77.2,
2009-09-18,44,浦和,8,7,1200,7,2,2006102799,ショウナンパスカル,牝,3,00979,三坂盛雄,繁田健一,456,3,1:16.4,76.4,
2009-09-18,44,浦和,8,7,1200,7,3,2006101599,シルクトレジャー,牡,3,05612,阪本一栄,的場文男,460,2,1:16.3,76.3,
2009-09-18,44,浦和,8,7,1200,7,4,2006100456,スイッチスタイル,牡,3,00861,中村護,真島大輔,447,6,1:17.4,77.4,
2009-09-18,44,浦和,8,7,1200,7,5,2006102344,トップオバマ,牡,3,20488,橋本和馬,町田直希,476,1,1:16.2,76.2,
2009-09-18,44,浦和,8,7,1200,7,6,2006110057,ピサノロダン,牡,3,05571,松浦裕之,戸崎圭太,541,4,1:16.5,76.5,
2009-09-18,44,浦和,8,7,1200,7,7,2006100380,マイネルジェネシス,牡,3,05006,久保与造,張田京,471,7,1:17.7,77.7,
2009-09-18,44,浦和,9,7,1200,7,1,2006104289,ショーンバローズ,牡,3,05636,太田進,繁田健一,484,1,1:15.1,75.1,
2009-09-18,44,浦和,9,7,1200,7,2,2006103690,デルバール,牝,3,05564,香取和孝,石崎駿,434,3,1:15.3,75.3,
2009-09-18,44,浦和,9,7,1200,7,3,2006106363,ミスティネール,牝,3,05208,岡林光浩,張田京,475,2,1:15.3,75.3,
2009-09-18,44,浦和,9,7,1200,7,4,2006100115,ミチノクカントリー,牡,3,05674,米田英世,的場文男,484,4,1:15.6,75.6,
2009-09-18,44,浦和,9,7,1200,7,5,2006102865,リープアヘッド,牡,3,00979,三坂盛雄,戸崎圭太,517,6,1:15.9,75.9,
2009-09-18,44,浦和,9,7,1200,7,6,2006102245,リアルストロンガー,牡,3,20092,寺田新太,町田直希,504,7,1:15.9,75.9,
2009-09-18,44,浦和,9,7,1200,7,7,2006102534,ヴァンエボン,牡,3,05006,久保与造,加藤和博,490,5,1:15.7,75.7,
2009-09-18,44,浦和,10,7,1200,2,1,2006102637,エスプリヒメ,牝,3,20474,澤佳宏,酒井忍,496,1,1:17.4,77.4,
2009-09-18,44,浦和,10,7,1200,2,2,2006103443,クィンビー,牝,3,20092,寺田新太,和田譲治,498,2,1:18.4,78.4,
2009-09-18,44,浦和,11,7,1500,6,1,2004106794,チェレブラーレ,牡,5,05636,太田進,張田京,488,1,1:40.7,100.7,
2009-09-18,44,浦和,11,7,1500,6,2,2005109277,イースタンリバー,牡,4,00861,中村護,石川駿介,501,6,1:42.4,102.4,
2009-09-18,44,浦和,11,7,1500,6,3,2005105688,ウインライトアップ,牝,4,20445,栗田知治,坂井英光,420,3,1:41.1,101.1,
2009-09-18,44,浦和,11,7,1500,6,4,2005100949,ストロングジャック,牡,4,05508,栗田裕光,真島大輔,523,5,1:42.4,102.4,
2009-09-18,44,浦和,11,7,1500,6,5,2004104476,フローラルシーズン,牝,5,05546,高岩孝敏,有年淳,428,2,1:40.8,100.8,
2009-09-18,44,浦和,11,7,1500,6,6,2005103444,ブルースバル,牝,4,05672,朝倉実,矢野貴之,457,4,1:42.0,102.0,
2009-09-18,44,浦和,12,7,1500,7,1,2003106239,シアトルバローズ,牡,6,05636,太田進,戸崎圭太,476,2,1:39.1,99.1,
2009-09-18,44,浦和,12,7,1500,7,2,2004110229,タワーオブバベル,牝,5,05392,池田孝,佐藤博紀,476,3,1:39.5,99.5,
2009-09-18,44,浦和,12,7,1500,7,3,2005100465,トマホークミサイル,牡,4,05563,松浦備,坂井英光,494,4,1:39.5,99.5,
2009-09-18,44,浦和,12,7,1500,7,4,2005105808,ピーエムファニー,牝,4,05773,市村誠,真島大輔,514,7,1:42.3,102.3,
2009-09-18,44,浦和,12,7,1500,7,5,2004102689,フーマ,牡,5,05591,工藤伸輔,橋本直哉,489,5,1:40.0,100.0,
2009-09-18,44,浦和,12,7,1500,7,6,2002105659,ヤマトサンデー,牡,7,05536,蛯名末五,的場文男,499,6,1:41.9,101.9,
2009-09-18,44,浦和,12,7,1500,7,7,2005106702,リワードファントム,牡,4,05636,太田進,繁田健一,475,1,1:39.0,99.0,
2009-09-25,42,大井,1,7,800,6,1,2007106254,マシュウリード,牝,2,05656,柘榴浩樹,佐藤博紀,420,5,0:53.2,53.2,
2009-09-25,42,大井,1,7,800,6,2,2007104858,ハルカサキ,牝,2,05410,稲葉道行,秋元耕成,431,4,0:53.0,53.0,
2009-09-25,42,大井,1,7,800,6,3,2007100837,スマートラック,牝,2,05609,小久保智,橋本直哉,452,1,0:50.0,50.0,
2009-09-25,42,大井,1,7,800,6,4,2007109233,モエノア,牝,2,20065,冨田藤男,岡田大,454,2,0:51.5,51.5,
2009-09-25,42,大井,1,7,800,6,5,2007106578,ラブリーフェイス,牝,2,05410,稲葉道行,繁田健一,450,3,0:52.0,52.0,
2009-09-25,42,大井,1,7,800,6,6,2007105874,エルコラーノ,牝,2,00873,野口孝,須藤優,0,0,,,
2009-09-25,42,大井,2,7,800,2,1,2007105872,ミサトユウコ,牝,2,00873,野口孝,山崎真,0,0,,,
2009-09-25,42,大井,2,7,800,2,3,2007109178,ベルスウィフト,牝,2,20487,川島豊,佐藤博紀,0,0,,,
2009-09-25,42,大井,3,7,800,6,1,2007101136,キタノマンドコロ,牝,2,05656,柘榴浩樹,佐藤博紀,450,3,0:51.3,51.3,
2009-09-25,42,大井,3,7,800,6,2,2007102046,シグレ,牝,2,05462,小林真治,繁田健一,423,1,0:51.2,51.2,
2009-09-25,42,大井,3,7,800,6,3,2007106776,ナンゴクブライアン,牡,2,05609,小久保智,坂井英光,496,2,0:51.3,51.3,
2009-09-25,42,大井,3,7,800,6,4,2007105009,マズルタッフ,牡,2,05337,内野健二,須藤優,465,5,0:52.9,52.9,
2009-09-25,42,大井,3,7,800,6,5,2007101774,ゴールドアプローチ,牡,2,00873,野口孝,秋元耕成,470,6,0:54.0,54.0,
2009-09-25,42,大井,3,7,800,6,6,2007102404,ゴールドタイム,牝,2,05015,海馬沢司,加藤和博,471,4,0:51.9,51.9,
2009-09-25,42,大井,4,7,1300,6,1,2006100702,マックビーナス,牝,3,05337,内野健二,高橋哲也,449,5,1:31.4,91.4,
2009-09-25,42,大井,4,7,1300,6,2,2006104499,ダンツフラッシュ,牝,3,20055,岡田一男,水野貴史,533,3,1:28.3,88.3,
2009-09-25,42,大井,4,7,1300,6,4,2006109018,クールマジック,牡,3,05651,川村守男,橋本直哉,464,4,1:30.8,90.8,
2009-09-25,42,大井,4,7,1300,6,5,2006102128,マイスター,牡,3,05331,山崎尋美,山崎誠士,515,1,1:26.0,86.0,
2009-09-25,42,大井,4,7,1300,6,6,2006109237,スパークルレディー,牝,3,00873,野口孝,繁田健一,0,0,,,
2009-09-25,42,大井,4,7,1300,6,7,2006100438,ジョーセレス,牝,3,05609,小久保智,半澤慶実,491,2,1:26.2,86.2,
2009-09-25,42,大井,5,7,1300,7,1,2006106772,トレノソルーテ,牡,3,05331,山崎尋美,山崎誠士,520,3,1:24.5,84.5,
2009-09-25,42,大井,5,7,1300,7,2,2006102227,マシュー,牡,3,05609,小久保智,橋本直哉,447,5,1:24.6,84.6,
2009-09-25,42,大井,5,7,1300,7,3,2006100256,リディック,牡,3,05392,池田孝,坂井英光,471,6,1:25.3,85.3,
2009-09-25,42,大井,5,7,1300,7,4,2006104337,プラチナムブルー,牝,3,05681,新井清重,高橋哲也,446,4,1:24.5,84.5,
2009-09-25,42,大井,5,7,1300,7,5,2006110016,エメラルドパラオ,牡,3,05627,吉橋淳一,佐藤博紀,465,7,1:26.0,86.0,
2009-09-25,42,大井,5,7,1300,7,6,2006102475,ダイヤモンドレーン,牡,3,05606,山本学,脇田創,457,2,1:24.4,84.4,
2009-09-25,42,大井,5,7,1300,7,7,2006106512,テイエムテキーラ,牝,3,05714,渋谷信博,國分祐仁,461,1,1:24.1,84.1,
2009-09-25,42,大井,6,7,1300,7,1,2006100240,タツボストン,牝,3,20054,宇野木数,橋本直哉,436,3,1:27.0,87.0,
2009-09-25,42,大井,6,7,1300,7,2,2006100680,ジャンジー,牝,3,05331,山崎尋美,山崎誠士,437,6,1:27.9,87.9,
2009-09-25,42,大井,6,7,1300,7,3,2006106448,エスターナ,牡,3,05609,小久保智,半澤慶実,475,2,1:26.6,86.6,
2009-09-25,42,大井,6,7,1300,7,4,2006101574,サマーソニック,牝,3,00964,小嶋一郎,水野貴史,445,4,1:27.4,87.4,
2009-09-25,42,大井,6,7,1300,7,5,2006102218,マラホフ,牡,3,05410,稲葉道行,繁田健一,467,7,1:28.4,88.4,
2009-09-25,42,大井,6,7,1300,7,6,2006104922,レッドジェム,牡,3,05101,山越光,高橋哲也,448,5,1:27.8,87.8,
2009-09-25,42,大井,6,7,1300,7,7,2006103745,スグリワ,牡,3,05331,山崎尋美,佐藤博紀,473,1,1:26.3,86.3,
2009-09-25,42,大井,7,7,1300,7,1,2006100939,アクセルボーイ,牡,3,05302,内田勝義,佐藤博紀,476,6,1:26.3,86.3,
2009-09-25,42,大井,7,7,1300,7,2,2006105713,トーセンライアン,牡,3,05609,小久保智,橋本直哉,459,3,1:24.7,84.7,
