horse_career_n_races,horse_career_top3,horse_id,horse_last_agari,horse_last_class,horse_last_distance,horse_last_finish,horse_last_jockey,horse_last_pass1,horse_last_pass4,horse_last_surface,horse_last_trainer,horse_recent5_top3,horse_recent5_win,is_jackpot,jockey_id,jockey_recent30_n,jockey_recent30_top3,jockey_recent30_win,jockey_trainer_combo_top3,race_id,trainer_recent30_top3,trainer_recent30_win,umaban
,,2023106602,,,,,,,,,,,,0,01034,30,0.06666666666666667,0.0,,202606030602,,,3
1,1.0,2023105810,34.4,15,1600,3,1216,0.0,6.0,芝,1110,1.0,0.0,0,01192,30,0.13333333333333333,0.03333333333333333,0.0,202606030602,0.16666666666666666,0.06666666666666667,4
,,2023105644,,,,,,,,,,,,0,01158,30,0.0,0.0,,202606030602,,,5
5,0.4,2023102160,35.1,7,1800,4,660,5.0,4.0,芝,1190,0.4,0.0,0,00660,30,0.23333333333333334,0.13333333333333333,0.3170731707317073,202606030602,0.13333333333333333,0.06666666666666667,6
2,0.5,2023103691,36.8,7,2000,3,1197,3.0,2.0,芝,1079,0.5,0.0,0,01122,30,0.23333333333333334,0.1,0.24691358024691357,202606030602,0.13333333333333333,0.1,7
,,2023104916,,,,,,,,,,,,0,05203,30,0.3,0.13333333333333333,,202606030602,,,8
,,2023106046,,,,,,,,,,,,0,01096,30,0.3,0.16666666666666666,,202606030602,,,9
,,2023102848,,,,,,,,,,,,0,01214,30,0.16666666666666666,0.03333333333333333,,202606030602,,,10
3,0.0,2023106272,38.5,7,1400,8,1135,0.0,8.0,ダ,1108,0.0,0.0,0,01085,30,0.1,0.0,0.20833333333333334,202606030602,0.1,0.03333333333333333,11
1,0.0,2023102726,36.8,15,2000,9,1157,1.0,1.0,芝,1172,0.0,0.0,0,01220,30,0.1,0.03333333333333333,0.12280701754385964,202606030602,0.2,0.03333333333333333,12
2,0.0,2023105406,38.6,7,1600,5,1091,0.0,2.0,ダ,1169,0.0,0.0,0,00689,30,0.1,0.0,0.0625,202606030602,0.16666666666666666,0.03333333333333333,13
1,0.0,2023101664,38.1,15,1200,4,1009,0.0,8.0,ダ,1089,0.0,0.0,0,01152,30,0.13333333333333333,0.0,0.0,202606030602,0.1,0.03333333333333333,14
1,1.0,2023107260,37.2,15,1600,2,1140,0.0,4.0,ダ,1017,1.0,0.0,0,01140,30,0.26666666666666666,0.13333333333333333,0.3541666666666667,202606030602,0.43333333333333335,0.16666666666666666,15
,,2023104017,,,,,,,,,,,,0,05203,30,0.3,0.13333333333333333,,202606030603,,,1
1,0.0,2023100921,37.0,15,1400,9,422,0.0,11.0,ダ,1132,0.0,0.0,0,01119,30,0.2,0.06666666666666667,0.15217391304347827,202606030603,0.26666666666666666,0.06666666666666667,2
1,0.0,2023101845,37.7,15,1400,9,1117,0.0,9.0,ダ,1064,0.0,0.0,0,00689,30,0.1,0.0,0.10891089108910891,202606030603,0.1,0.0,3
,,2023100806,,,,,,,,,,,,0,01162,30,0.13333333333333333,0.03333333333333333,,202606030603,,,4
,,2023107524,,,,,,,,,,,,0,00660,30,0.23333333333333334,0.13333333333333333,,202606030603,,,5
2,0.0,2023106574,39.5,7,1200,14,1184,0.0,9.0,ダ,1156,0.0,0.0,0,01009,30,0.1,0.0,0.10638297872340426,202606030603,0.16666666666666666,0.0,6
2,0.0,2023102317,38.8,7,2000,10,1208,2.0,2.0,芝,1194,0.0,0.0,0,01220,30,0.1,0.03333333333333333,0.14285714285714285,202606030603,0.23333333333333334,0.1,7
2,0.0,2023110022,39.0,7,1400,5,1213,0.0,4.0,ダ,1159,0.0,0.0,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030603,0.4,0.13333333333333333,8
1,0.0,2023104579,47.7,15,1800,16,1160,8.0,14.0,ダ,1177,0.0,0.0,0,01197,30,0.2,0.06666666666666667,0.1724137931034483,202606030603,0.23333333333333334,0.13333333333333333,9
,,2023102800,,,,,,,,,,,,0,01153,30,0.16666666666666666,0.03333333333333333,,202606030603,,,10
1,0.0,2023102444,44.5,15,1800,11,1127,4.0,6.0,ダ,1207,0.0,0.0,0,01194,30,0.1,0.03333333333333333,,202606030603,0.13333333333333333,0.0,11
,,2023100533,,,,,,,,,,,,0,01214,30,0.16666666666666666,0.03333333333333333,,202606030603,,,12
1,0.0,2023104251,38.1,15,1200,6,1162,0.0,2.0,ダ,1008,0.0,0.0,0,01085,30,0.1,0.0,0.15476190476190477,202606030603,0.2,0.06666666666666667,13
2,0.0,2023110063,39.5,7,1400,15,1171,0.0,8.0,ダ,427,0.0,0.0,0,01170,30,0.3,0.03333333333333333,0.42857142857142855,202606030603,0.23333333333333334,0.06666666666666667,14
2,0.5,2023103799,33.8,7,2000,7,733,0.0,8.0,芝,1054,0.5,0.0,0,00733,30,0.13333333333333333,0.06666666666666667,0.15405405405405406,202606030605,0.16666666666666666,0.0,1
,,2023103385,,,,,,,,,,,,0,01194,30,0.1,0.03333333333333333,,202606030605,,,2
2,0.0,2023105418,35.8,7,2000,7,1171,7.0,6.0,芝,1197,0.0,0.0,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030605,0.16666666666666666,0.1,3
1,0.0,2023100056,34.5,15,1800,10,1169,13.0,12.0,芝,1064,0.0,0.0,0,01192,30,0.13333333333333333,0.03333333333333333,0.1346153846153846,202606030605,0.1,0.0,4
2,0.0,2023106612,33.9,7,2000,6,1218,0.0,13.0,芝,1134,0.0,0.0,0,00689,30,0.1,0.0,0.1111111111111111,202606030605,0.0,0.0,5
1,0.0,2023103049,46.7,15,1800,13,1203,1.0,3.0,ダ,405,0.0,0.0,0,01201,30,0.03333333333333333,0.03333333333333333,0.0,202606030605,0.2,0.06666666666666667,6
2,0.0,2023101837,46.3,7,1800,16,1184,8.0,16.0,ダ,1074,0.0,0.0,0,01034,30,0.06666666666666667,0.0,,202606030605,0.1,0.06666666666666667,7
3,0.3333333333333333,2023101855,36.8,7,2000,14,1197,0.0,3.0,芝,1171,0.3333333333333333,0.0,0,01197,30,0.2,0.06666666666666667,0.25,202606030605,0.13333333333333333,0.0,8
,,2023101475,,,,,,,,,,,,0,00660,30,0.23333333333333334,0.13333333333333333,,202606030605,,,9
1,0.0,2023105233,34.9,15,2000,9,1197,15.0,12.0,芝,1133,0.0,0.0,0,01140,30,0.26666666666666666,0.13333333333333333,0.10344827586206896,202606030605,0.16666666666666666,0.1,10
2,0.0,2023103971,34.5,7,1800,5,1077,0.0,16.0,芝,1047,0.0,0.0,0,01122,30,0.23333333333333334,0.1,0.09090909090909091,202606030605,0.03333333333333333,0.0,11
4,0.0,2023106508,37.1,7,1800,11,5680,0.0,8.0,芝,1135,0.0,0.0,0,01220,30,0.1,0.03333333333333333,,202606030605,0.06666666666666667,0.0,12
1,0.0,2023106871,37.3,15,1600,9,5626,0.0,10.0,ダ,1163,0.0,0.0,0,05203,30,0.3,0.13333333333333333,0.25,202606030605,0.26666666666666666,0.13333333333333333,13
,,2023102558,,,,,,,,,,,,0,01170,30,0.3,0.03333333333333333,,202606030605,,,14
1,0.0,2023107381,34.8,15,1800,6,1077,11.0,10.0,芝,1201,0.0,0.0,0,01096,30,0.3,0.16666666666666666,,202606030605,0.3,0.2,15
1,0.0,2023106378,34.8,15,1600,9,1091,0.0,8.0,芝,1027,0.0,0.0,0,01214,30,0.16666666666666666,0.03333333333333333,0.25,202606030605,0.2,0.1,16
4,0.25,2023100730,34.2,7,2000,2,1193,3.0,3.0,芝,1212,0.25,0.0,0,01075,30,0.36666666666666664,0.1,0.0,202606030605,0.23333333333333334,0.06666666666666667,17
2,0.0,2023104597,34.2,7,1800,6,1162,0.0,12.0,芝,1106,0.0,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.2071156289707751,202606030605,0.1,0.0,18
4,0.75,2023102352,39.4,7,1800,1,5626,8.0,4.0,ダ,1008,0.75,0.25,0,01220,30,0.1,0.03333333333333333,,202606030606,0.2,0.06666666666666667,1
2,0.5,2023101642,38.5,7,1800,2,1091,4.0,5.0,ダ,1153,0.5,0.0,0,01075,30,0.36666666666666664,0.1,0.4189723320158103,202606030606,0.26666666666666666,0.03333333333333333,2
1,1.0,2023106428,37.3,15,1200,1,1150,0.0,4.0,ダ,1024,1.0,1.0,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030606,0.06666666666666667,0.03333333333333333,3
4,0.5,2023103632,37.7,7,1400,1,1162,0.0,2.0,ダ,1106,0.5,0.25,0,01162,30,0.13333333333333333,0.03333333333333333,0.2071156289707751,202606030606,0.1,0.0,4
4,0.5,2023102477,34.6,23,2000,9,5680,8.0,8.0,芝,1020,0.5,0.25,0,01181,30,0.0,0.0,0.0625,202606030606,0.1,0.0,5
2,1.0,2023102120,37.3,7,1800,1,1124,9.0,4.0,ダ,1198,1.0,0.5,0,01197,30,0.2,0.06666666666666667,0.09090909090909091,202606030606,0.06666666666666667,0.0,6
2,0.0,2023101165,34.7,7,1600,8,1170,0.0,4.0,芝,1127,0.0,0.0,0,01140,30,0.26666666666666666,0.13333333333333333,0.27350427350427353,202606030606,0.4,0.1,7
4,1.0,2023103793,40.0,7,1800,3,5339,5.0,7.0,ダ,1088,1.0,0.0,0,01170,30,0.3,0.03333333333333333,0.45098039215686275,202606030606,0.3,0.03333333333333333,8
1,1.0,2023103061,39.1,15,1800,1,1160,2.0,1.0,ダ,1204,1.0,1.0,0,01214,30,0.16666666666666666,0.03333333333333333,0.0,202606030606,0.26666666666666666,0.06666666666666667,9
4,0.75,2023100858,38.4,7,1800,1,1179,2.0,1.0,ダ,1108,0.75,0.25,0,01096,30,0.3,0.16666666666666666,0.0851063829787234,202606030606,0.1,0.03333333333333333,10
5,0.8,2023100954,35.1,7,1800,1,1153,1.0,1.0,芝,1152,0.8,0.2,0,01153,30,0.16666666666666666,0.03333333333333333,0.17746478873239438,202606030606,0.23333333333333334,0.06666666666666667,11
9,0.6666666666666666,2022104093,39.0,23,1800,7,1160,2.0,3.0,ダ,1177,0.4,0.0,0,01075,30,0.36666666666666664,0.1,0.11428571428571428,202606030607,0.23333333333333334,0.13333333333333333,1
11,0.09090909090909091,2021101383,34.4,23,1400,13,5203,0.0,9.0,芝,1086,0.0,0.0,0,01192,30,0.13333333333333333,0.03333333333333333,0.2,202606030607,0.4,0.13333333333333333,2
6,0.5,2022103394,34.5,23,1600,10,1096,0.0,11.0,芝,1008,0.6,0.2,0,01034,30,0.06666666666666667,0.0,0.13043478260869565,202606030607,0.2,0.06666666666666667,3
15,0.26666666666666666,2021105035,34.0,23,1400,14,1176,0.0,16.0,芝,1177,0.0,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.08333333333333333,202606030607,0.23333333333333334,0.13333333333333333,4
9,0.2222222222222222,2022105233,36.5,23,2000,12,1179,3.0,2.0,芝,399,0.2,0.0,0,01220,30,0.1,0.03333333333333333,,202606030607,0.13333333333333333,0.03333333333333333,5
9,0.1111111111111111,2022100700,34.6,23,1600,5,1160,0.0,6.0,芝,1125,0.2,0.2,0,01194,30,0.1,0.03333333333333333,0.0,202606030607,0.23333333333333334,0.03333333333333333,6
13,0.3076923076923077,2021101930,37.6,23,1400,13,1169,0.0,12.0,ダ,1064,0.2,0.0,0,00689,30,0.1,0.0,0.10891089108910891,202606030607,0.1,0.0,7
4,0.5,2022106393,37.5,23,1800,5,1197,4.0,4.0,芝,1102,0.5,0.25,0,01197,30,0.2,0.06666666666666667,0.38596491228070173,202606030607,0.26666666666666666,0.1,8
14,0.21428571428571427,2020103727,33.9,23,1600,7,1092,0.0,6.0,芝,1163,0.0,0.0,0,01096,30,0.3,0.16666666666666666,0.22727272727272727,202606030607,0.26666666666666666,0.13333333333333333,9
11,0.6363636363636364,2022102088,33.9,23,1400,8,5680,0.0,11.0,芝,1202,0.4,0.0,0,01214,30,0.16666666666666666,0.03333333333333333,0.14285714285714285,202606030607,0.1,0.03333333333333333,10
6,0.8333333333333334,2022102988,38.7,23,1400,11,5585,0.0,3.0,ダ,1126,0.8,0.2,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030607,0.43333333333333335,0.26666666666666666,11
15,0.13333333333333333,2022102135,38.9,23,1800,16,1168,4.0,4.0,芝,1147,0.0,0.0,0,05203,30,0.3,0.13333333333333333,0.16666666666666666,202606030607,0.43333333333333335,0.23333333333333334,12
13,0.38461538461538464,2021105078,38.2,23,1400,14,1144,0.0,6.0,ダ,1204,0.0,0.0,0,00660,30,0.23333333333333334,0.13333333333333333,,202606030607,0.26666666666666666,0.06666666666666667,13
7,0.2857142857142857,2022110092,34.2,7,1600,9,1077,0.0,12.0,芝,423,0.2,0.0,0,00733,30,0.13333333333333333,0.06666666666666667,0.14864864864864866,202606030607,0.16666666666666666,0.0,14
12,0.5,2022106741,34.9,23,1600,9,1168,0.0,13.0,芝,1179,0.4,0.2,0,01140,30,0.26666666666666666,0.13333333333333333,0.4666666666666667,202606030607,0.1,0.03333333333333333,15
11,0.45454545454545453,2022106209,33.9,23,2000,5,5680,8.0,9.0,芝,1157,0.2,0.0,0,01122,30,0.23333333333333334,0.1,0.4,202606030608,0.4666666666666667,0.26666666666666666,1
20,0.3,2020101337,35.2,43,2000,5,1197,0.0,1.0,芝,1080,0.4,0.2,0,01197,30,0.2,0.06666666666666667,0.3333333333333333,202606030608,0.13333333333333333,0.0,2
19,0.3157894736842105,2021106559,33.8,43,1200,12,1218,0.0,8.0,芝,1190,0.4,0.2,0,01220,30,0.1,0.03333333333333333,,202606030608,0.13333333333333333,0.06666666666666667,3
32,0.375,2017101772,36.0,43,1800,7,1179,5.0,6.0,芝,1182,0.4,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.18604651162790697,202606030608,0.36666666666666664,0.13333333333333333,4
12,0.3333333333333333,2022105317,35.1,43,1800,13,1085,12.0,9.0,芝,1189,0.2,0.0,0,01096,30,0.3,0.16666666666666666,0.18181818181818182,202606030608,0.13333333333333333,0.0,5
10,0.8,2022106813,35.7,43,1600,9,1091,0.0,12.0,芝,1179,0.6,0.2,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030608,0.1,0.03333333333333333,6
12,0.3333333333333333,2021105600,37.0,43,2000,10,1150,3.0,4.0,芝,1097,0.4,0.2,0,01214,30,0.16666666666666666,0.03333333333333333,0.0,202606030608,0.26666666666666666,0.06666666666666667,7
20,0.3,2020100177,35.5,43,1800,6,5675,7.0,9.0,芝,1061,0.4,0.0,0,05203,30,0.3,0.13333333333333333,0.3515151515151515,202606030608,0.3333333333333333,0.13333333333333333,8
7,0.7142857142857143,2021105580,34.3,43,2000,3,5339,0.0,3.0,芝,1133,0.6,0.2,0,01170,30,0.3,0.03333333333333333,0.3157894736842105,202606030608,0.16666666666666666,0.1,9
19,0.42105263157894735,2021101639,35.9,43,1800,4,1085,3.0,3.0,芝,1119,0.4,0.2,0,01192,30,0.13333333333333333,0.03333333333333333,0.21875,202606030608,0.2,0.06666666666666667,10
16,0.375,2021101419,37.6,43,2000,5,1213,2.0,2.0,ダ,1206,0.2,0.2,0,01140,30,0.26666666666666666,0.13333333333333333,,202606030609,0.2,0.06666666666666667,1
9,0.3333333333333333,2021101195,35.2,23,1600,6,733,0.0,14.0,ダ,1125,0.4,0.0,0,00733,30,0.13333333333333333,0.06666666666666667,0.1792452830188679,202606030609,0.23333333333333334,0.03333333333333333,2
22,0.4090909090909091,2020102077,38.2,43,1800,8,1135,11.0,11.0,ダ,1100,0.0,0.0,0,01096,30,0.3,0.16666666666666666,0.24154589371980675,202606030609,0.16666666666666666,0.03333333333333333,3
11,0.36363636363636365,2022103708,37.9,43,1800,10,1216,15.0,15.0,ダ,1103,0.2,0.2,0,01034,30,0.06666666666666667,0.0,0.3333333333333333,202606030609,0.13333333333333333,0.0,4
1,0.0,2022107301,39.9,7,1800,11,1154,14.0,11.0,ダ,1085,0.0,0.0,0,01122,30,0.23333333333333334,0.1,0.3142857142857143,202606030609,0.23333333333333334,0.13333333333333333,5
12,0.25,2021102555,39.9,43,1700,14,1215,14.0,14.0,ダ,405,0.4,0.2,0,01214,30,0.16666666666666666,0.03333333333333333,0.0,202606030609,0.2,0.06666666666666667,6
15,0.6666666666666666,2022101234,38.9,23,2400,1,1095,14.0,5.0,ダ,1067,1.0,0.4,0,01197,30,0.2,0.06666666666666667,0.15384615384615385,202606030609,0.16666666666666666,0.06666666666666667,7
20,0.35,2020103414,39.0,43,2400,2,5626,4.0,2.0,ダ,1055,0.2,0.0,0,05674,30,0.26666666666666666,0.03333333333333333,0.5,202606030609,0.3333333333333333,0.1,8
24,0.3333333333333333,2020102793,38.0,43,2100,11,733,11.0,12.0,ダ,1068,0.0,0.0,0,01192,30,0.13333333333333333,0.03333333333333333,0.19680851063829788,202606030609,0.16666666666666666,0.06666666666666667,9
19,0.2631578947368421,2021104889,40.5,43,2400,12,422,6.0,11.0,ダ,1112,0.2,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.05454545454545454,202606030609,0.2,0.1,10
13,0.38461538461538464,2022100749,39.5,23,2500,2,1091,4.0,3.0,ダ,1141,0.6,0.0,0,01075,30,0.36666666666666664,0.1,0.2722772277227723,202606030609,0.16666666666666666,0.1,11
18,0.05555555555555555,2021103574,39.5,43,2400,5,1043,1.0,1.0,ダ,1135,0.0,0.0,0,01220,30,0.1,0.03333333333333333,,202606030609,0.06666666666666667,0.0,12
28,0.21428571428571427,2020100810,34.2,67,1800,4,1134,0.0,2.0,芝,1124,0.2,0.0,0,00689,30,0.1,0.0,0.1111111111111111,202606030610,0.0,0.0,1
63,0.20634920634920634,2019107075,34.9,67,2000,12,1184,0.0,10.0,芝,1156,0.0,0.0,0,01214,30,0.16666666666666666,0.03333333333333333,0.09090909090909091,202606030610,0.16666666666666666,0.0,2
10,0.4,2021101422,33.1,43,1600,2,5386,0.0,9.0,芝,1098,0.4,0.2,0,01140,30,0.26666666666666666,0.13333333333333333,0.625,202606030610,0.13333333333333333,0.03333333333333333,3
40,0.35,2018103406,34.8,67,1800,17,1018,0.0,7.0,芝,431,0.0,0.0,0,01034,30,0.06666666666666667,0.0,0.10526315789473684,202606030610,0.26666666666666666,0.03333333333333333,4
18,0.5,2021106369,33.2,67,1800,7,1152,0.0,10.0,芝,1203,0.2,0.0,0,05203,30,0.3,0.13333333333333333,0.5,202606030610,0.5,0.13333333333333333,5
9,0.7777777777777778,2022101230,36.0,23,1800,2,1192,2.0,2.0,芝,1102,0.8,0.0,0,01192,30,0.13333333333333333,0.03333333333333333,0.25,202606030610,0.26666666666666666,0.1,6
7,0.42857142857142855,2022101669,33.6,43,1600,5,1096,0.0,1.0,芝,1051,0.4,0.2,0,01170,30,0.3,0.03333333333333333,0.4027777777777778,202606030610,0.23333333333333334,0.03333333333333333,7
9,0.5555555555555556,2022104694,34.3,43,1400,12,5473,0.0,9.0,芝,1173,0.6,0.2,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030610,0.26666666666666666,0.06666666666666667,8
6,0.8333333333333334,2022104594,33.2,67,1600,3,5585,0.0,3.0,芝,1070,0.8,0.6,0,01197,30,0.2,0.06666666666666667,0.29914529914529914,202606030610,0.3333333333333333,0.13333333333333333,9
9,0.5555555555555556,2021105777,34.5,67,1600,11,5626,0.0,9.0,芝,399,0.4,0.4,0,01162,30,0.13333333333333333,0.03333333333333333,0.125,202606030610,0.13333333333333333,0.03333333333333333,10
14,0.5,2021105757,33.9,67,1600,5,5678,0.0,11.0,芝,1132,0.0,0.0,0,01158,30,0.0,0.0,0.11538461538461539,202606030610,0.26666666666666666,0.06666666666666667,11
18,0.3333333333333333,2018106154,33.1,67,1600,4,422,0.0,17.0,芝,1134,0.0,0.0,0,01009,30,0.1,0.0,0.1891891891891892,202606030610,0.0,0.0,12
9,0.7777777777777778,2018103515,34.3,131,1200,4,1179,0.0,2.0,芝,1195,0.6,0.0,0,01140,30,0.26666666666666666,0.13333333333333333,0.30526315789473685,202606030611,0.16666666666666666,0.06666666666666667,1
8,0.625,2022110034,34.3,67,1200,2,1170,0.0,2.0,芝,1097,0.8,0.4,1,01170,30,0.3,0.03333333333333333,0.44936708860759494,202606030611,0.26666666666666666,0.06666666666666667,2
21,0.19047619047619047,2020105400,34.5,131,1200,4,1034,0.0,11.0,芝,1121,0.0,0.0,0,01034,30,0.06666666666666667,0.0,0.14634146341463414,202606030611,0.26666666666666666,0.06666666666666667,3
26,0.46153846153846156,2021100522,34.0,115,1200,9,1043,0.0,6.0,芝,1110,0.0,0.0,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030611,0.16666666666666666,0.06666666666666667,4
29,0.3793103448275862,2020101262,33.6,115,1200,4,1161,0.0,9.0,芝,1115,0.8,0.2,0,00660,30,0.23333333333333334,0.13333333333333333,0.3713235294117647,202606030611,0.2,0.06666666666666667,5
19,0.3157894736842105,2020102625,34.5,115,1400,14,1200,0.0,6.0,芝,1055,0.4,0.2,0,01220,30,0.1,0.03333333333333333,,202606030611,0.3333333333333333,0.1,6
25,0.4,2019100214,33.7,115,1200,6,1085,0.0,6.0,芝,1074,0.0,0.0,0,01122,30,0.23333333333333334,0.1,0.1724137931034483,202606030611,0.1,0.06666666666666667,7
28,0.32142857142857145,2019110102,33.9,131,1200,1,1163,0.0,1.0,芝,427,0.6,0.2,0,00689,30,0.1,0.0,0.25,202606030611,0.23333333333333334,0.06666666666666667,8
11,0.45454545454545453,2022106394,34.8,163,1200,11,1152,0.0,3.0,芝,1198,0.4,0.0,0,01152,30,0.13333333333333333,0.0,0.23809523809523808,202606030611,0.06666666666666667,0.0,9
15,0.26666666666666666,2021102315,34.0,179,1400,8,1200,0.0,10.0,芝,1084,0.2,0.0,0,01075,30,0.36666666666666664,0.1,0.5714285714285714,202606030611,0.13333333333333333,0.03333333333333333,10
16,0.8125,2021100130,33.2,115,1200,1,5626,0.0,4.0,芝,1061,0.6,0.2,0,05203,30,0.3,0.13333333333333333,0.3515151515151515,202606030611,0.3333333333333333,0.13333333333333333,11
46,0.2391304347826087,2016104668,36.1,179,1400,13,1168,0.0,2.0,芝,1148,0.2,0.2,0,00733,30,0.13333333333333333,0.06666666666666667,0.0,202606030611,0.3,0.1,12
27,0.4074074074074074,2020103962,36.0,131,1200,12,1096,0.0,5.0,芝,1086,0.2,0.2,0,01192,30,0.13333333333333333,0.03333333333333333,0.2,202606030611,0.4,0.13333333333333333,13
19,0.5263157894736842,2020109102,36.9,131,1200,12,1162,0.0,6.0,ダ,1051,0.2,0.0,0,01096,30,0.3,0.16666666666666666,0.2558139534883721,202606030611,0.23333333333333334,0.03333333333333333,14
23,0.391304347826087,2019104108,39.4,131,1400,15,1212,0.0,11.0,ダ,1159,0.0,0.0,0,01181,30,0.0,0.0,0.0,202606030611,0.4,0.13333333333333333,15
16,0.4375,2022100490,34.0,67,1200,1,1127,0.0,5.0,芝,1075,0.2,0.2,0,01009,30,0.1,0.0,0.18181818181818182,202606030611,0.2,0.06666666666666667,16
6,0.3333333333333333,2022100872,37.7,7,1200,7,1161,0.0,3.0,ダ,1047,0.4,0.0,0,01140,30,0.26666666666666666,0.13333333333333333,0.148,202606030612,0.03333333333333333,0.0,1
9,0.5555555555555556,2022104440,38.6,23,1300,14,1092,0.0,4.0,ダ,1112,0.6,0.2,0,05674,30,0.26666666666666666,0.03333333333333333,0.0,202606030612,0.2,0.1,2
11,0.36363636363636365,2022100614,34.7,23,1200,11,1170,0.0,7.0,芝,1116,0.6,0.2,0,01162,30,0.13333333333333333,0.03333333333333333,0.1834862385321101,202606030612,0.2,0.16666666666666666,3
4,0.25,2022104394,37.8,23,1600,12,641,0.0,6.0,ダ,1097,0.25,0.25,0,01214,30,0.16666666666666666,0.03333333333333333,0.0,202606030612,0.26666666666666666,0.06666666666666667,4
21,0.2857142857142857,2021103343,36.5,23,1200,8,1134,0.0,9.0,ダ,1051,0.4,0.0,0,00689,30,0.1,0.0,0.125,202606030612,0.23333333333333334,0.03333333333333333,5
10,0.3,2022106656,37.1,23,1400,6,1091,0.0,10.0,ダ,1076,0.2,0.2,0,01220,30,0.1,0.03333333333333333,,202606030612,0.3,0.06666666666666667,6
23,0.0,2019106938,37.3,23,1200,5,641,0.0,6.0,ダ,1074,0.0,0.0,0,01096,30,0.3,0.16666666666666666,0.20270270270270271,202606030612,0.1,0.06666666666666667,7
8,0.5,2022104908,41.1,23,1700,12,1217,4.0,5.0,ダ,1169,0.6,0.2,0,01192,30,0.13333333333333333,0.03333333333333333,0.0,202606030612,0.16666666666666666,0.03333333333333333,8
