horse_career_n_races,horse_career_top3,horse_id,horse_last_agari,horse_last_class,horse_last_distance,horse_last_finish,horse_last_jockey,horse_last_pass1,horse_last_pass4,horse_last_surface,horse_last_trainer,horse_recent5_top3,horse_recent5_win,is_jackpot,jockey_id,jockey_recent30_n,jockey_recent30_top3,jockey_recent30_win,jockey_trainer_combo_top3,race_id,trainer_recent30_top3,trainer_recent30_win,umaban
3,0.3333333333333333,2023106411,34.4,7,1600,11,1197,0.0,7.0,芝,1052,0.3333333333333333,0.0,0,01197,30,0.2,0.06666666666666667,0.18674698795180722,202606030505,0.06666666666666667,0.03333333333333333,3
2,1.0,2023103437,34.8,7,1600,3,1092,0.0,7.0,芝,1150,1.0,0.0,0,01075,30,0.36666666666666664,0.1,0.23943661971830985,202606030505,0.16666666666666666,0.0,4
3,0.6666666666666666,2023102518,35.0,7,1800,3,1197,2.0,2.0,芝,1145,0.6666666666666666,0.0,0,01170,30,0.3,0.03333333333333333,0.36,202606030505,0.16666666666666666,0.0,5
2,1.0,2023107111,34.3,7,2000,2,5339,0.0,4.0,芝,1059,1.0,0.0,0,05386,30,0.43333333333333335,0.16666666666666666,0.4652777777777778,202606030505,0.26666666666666666,0.13333333333333333,6
5,0.6,2023106829,33.6,7,1600,2,1170,0.0,7.0,芝,1008,0.6,0.0,0,01096,30,0.3,0.16666666666666666,0.20699708454810495,202606030505,0.2,0.06666666666666667,7
1,0.0,2023103583,34.4,15,1800,14,1214,0.0,15.0,芝,1038,0.0,0.0,0,01134,30,0.1,0.0,0.19795918367346937,202606030505,0.3333333333333333,0.06666666666666667,8
3,0.3333333333333333,2023103178,33.8,7,1600,2,1140,0.0,8.0,芝,1145,0.3333333333333333,0.0,0,05203,30,0.3,0.13333333333333333,0.25862068965517243,202606030505,0.16666666666666666,0.0,9
,,2023100777,,,,,,,,,,,,0,01108,30,0.03333333333333333,0.03333333333333333,,202606030505,,,10
,,2023106299,,,,,,,,,,,,0,01207,30,0.1,0.0,,202606030505,,,11
,,2023100727,,,,,,,,,,,,0,00733,30,0.13333333333333333,0.06666666666666667,,202606030505,,,12
,,2023100759,,,,,,,,,,,,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030505,,,13
,,2023102690,,,,,,,,,,,,0,01162,30,0.13333333333333333,0.03333333333333333,,202606030505,,,14
1,0.0,2023103831,34.3,15,1800,11,1161,0.0,10.0,芝,1132,0.0,0.0,0,01009,30,0.1,0.0,0.20114942528735633,202606030505,0.26666666666666666,0.06666666666666667,15
,,2023102388,,,,,,,,,,,,0,01077,30,0.23333333333333334,0.06666666666666667,,202606030505,,,16
2,0.0,2023104027,35.7,7,1600,11,1018,0.0,9.0,芝,1099,0.0,0.0,0,01077,30,0.23333333333333334,0.06666666666666667,0.4,202606030506,0.2,0.1,1
2,0.5,2023106919,35.2,7,1800,3,1170,6.0,4.0,芝,1067,0.5,0.0,0,01170,30,0.3,0.03333333333333333,0.39436619718309857,202606030506,0.16666666666666666,0.06666666666666667,2
,,2023106389,,,,,,,,,,,,0,01131,30,0.13333333333333333,0.03333333333333333,,202606030506,,,3
4,0.25,2023105102,34.6,7,1600,6,422,0.0,7.0,芝,1093,0.25,0.0,0,01075,30,0.36666666666666664,0.1,0.2647058823529412,202606030506,0.16666666666666666,0.0,4
1,0.0,2023102251,37.1,15,2000,10,5678,4.0,6.0,芝,1145,0.0,0.0,0,05203,30,0.3,0.13333333333333333,0.25862068965517243,202606030506,0.16666666666666666,0.0,5
5,0.0,2023101689,40.8,7,1600,13,1117,0.0,1.0,ダ,1043,0.0,0.0,0,01201,30,0.03333333333333333,0.03333333333333333,0.13043478260869565,202606030506,0.03333333333333333,0.0,6
3,0.3333333333333333,2023104486,36.9,7,2000,10,1091,14.0,13.0,芝,1127,0.3333333333333333,0.0,0,01140,30,0.26666666666666666,0.13333333333333333,0.27350427350427353,202606030506,0.4,0.1,7
3,0.0,2023106418,35.3,7,2000,11,1168,6.0,7.0,芝,1202,0.0,0.0,0,01122,30,0.23333333333333334,0.1,0.25,202606030506,0.1,0.03333333333333333,8
1,0.0,2023107044,33.9,15,1800,9,1043,0.0,13.0,芝,1134,0.0,0.0,0,05674,30,0.26666666666666666,0.03333333333333333,0.0,202606030506,0.0,0.0,9
2,0.0,2023100494,36.1,7,2000,13,1219,18.0,18.0,芝,1100,0.0,0.0,0,01134,30,0.1,0.0,0.17307692307692307,202606030506,0.16666666666666666,0.03333333333333333,10
1,0.0,2023105230,33.9,15,1800,5,1043,0.0,5.0,芝,1079,0.0,0.0,0,01197,30,0.2,0.06666666666666667,0.21428571428571427,202606030506,0.13333333333333333,0.1,11
3,0.3333333333333333,2023101215,34.2,7,2000,10,1077,0.0,12.0,芝,1106,0.3333333333333333,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.2071156289707751,202606030506,0.1,0.0,12
,,2023107010,,,,,,,,,,,,0,01096,30,0.3,0.16666666666666666,,202606030506,,,13
3,0.0,2023105156,35.7,7,1600,11,1181,0.0,13.0,芝,1093,0.0,0.0,0,01167,30,0.06666666666666667,0.0,0.08823529411764706,202606030506,0.16666666666666666,0.0,14
,,2023107134,,,,,,,,,,,,0,01217,30,0.03333333333333333,0.0,,202606030506,,,15
,,2023100653,,,,,,,,,,,,0,01092,30,0.26666666666666666,0.06666666666666667,,202606030506,,,16
1,0.0,2023103435,35.6,15,1800,7,5386,8.0,7.0,芝,1038,0.0,0.0,0,05386,30,0.43333333333333335,0.16666666666666666,0.4623115577889447,202606030506,0.3333333333333333,0.06666666666666667,17
,,2023106113,,,,,,,,,,,,0,01184,30,0.1,0.0,,202606030506,,,18
1,1.0,2023102767,37.2,15,1200,1,1180,0.0,4.0,ダ,1196,1.0,1.0,0,01184,30,0.1,0.0,0.1111111111111111,202606030507,0.43333333333333335,0.13333333333333333,1
5,0.6,2023100095,37.2,7,1200,1,5386,0.0,1.0,ダ,1112,0.6,0.2,0,00733,30,0.13333333333333333,0.06666666666666667,0.125,202606030507,0.2,0.1,2
,,2023103931,,,,,,,,,,,,0,01182,30,0.1,0.03333333333333333,,202606030507,,,3
2,0.0,2023107400,37.7,7,1200,5,1160,0.0,12.0,ダ,1150,0.0,0.0,0,01077,30,0.23333333333333334,0.06666666666666667,0.20689655172413793,202606030507,0.16666666666666666,0.0,4
,,2023103619,,,,,,,,,,,,0,05386,30,0.43333333333333335,0.16666666666666666,,202606030507,,,5
4,0.25,2023100626,41.1,7,1800,11,1214,1.0,8.0,ダ,1038,0.25,0.0,0,01197,30,0.2,0.06666666666666667,0.2,202606030507,0.3333333333333333,0.06666666666666667,6
,,2023100606,,,,,,,,,,,,0,01009,30,0.1,0.0,,202606030507,,,7
3,0.6666666666666666,2023103557,34.2,23,1200,11,1197,0.0,8.0,芝,1127,0.6666666666666666,0.3333333333333333,0,05203,30,0.3,0.13333333333333333,0.3157894736842105,202606030507,0.4,0.1,8
1,1.0,2023110103,36.9,15,1200,1,1163,0.0,1.0,ダ,1055,1.0,1.0,0,05674,30,0.26666666666666666,0.03333333333333333,0.5,202606030507,0.3333333333333333,0.1,9
3,0.0,2023106932,39.0,7,1200,4,1170,0.0,4.0,ダ,1067,0.0,0.0,0,01170,30,0.3,0.03333333333333333,0.39436619718309857,202606030507,0.16666666666666666,0.06666666666666667,10
3,0.6666666666666666,2023104852,37.6,7,1200,1,1091,0.0,1.0,ダ,1127,0.6666666666666666,0.3333333333333333,0,01096,30,0.3,0.16666666666666666,0.23036649214659685,202606030507,0.4,0.1,11
2,0.5,2023105811,39.5,7,1800,1,1140,9.0,2.0,ダ,1167,0.5,0.5,0,01140,30,0.26666666666666666,0.13333333333333333,0.36,202606030507,0.2,0.1,12
3,0.3333333333333333,2023102819,38.2,7,1200,1,1217,0.0,7.0,ダ,1124,0.3333333333333333,0.3333333333333333,0,01217,30,0.03333333333333333,0.0,0.18181818181818182,202606030507,0.0,0.0,13
1,0.0,2023102545,34.6,15,1200,7,1192,0.0,11.0,芝,1179,0.0,0.0,0,01075,30,0.36666666666666664,0.1,0.46153846153846156,202606030507,0.1,0.03333333333333333,14
1,1.0,2023102235,37.6,15,1200,1,1140,0.0,2.0,ダ,1195,1.0,1.0,0,01122,30,0.23333333333333334,0.1,0.4375,202606030507,0.16666666666666666,0.06666666666666667,15
4,0.25,2023101039,38.1,7,1200,1,1162,0.0,12.0,ダ,1008,0.25,0.25,0,01162,30,0.13333333333333333,0.03333333333333333,0.16556291390728478,202606030507,0.2,0.06666666666666667,16
12,0.0,2021102531,37.6,23,1800,7,1181,12.0,11.0,ダ,437,0.0,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.0,202606030508,0.03333333333333333,0.0,1
21,0.14285714285714285,2021103342,39.0,23,1400,7,1134,0.0,2.0,ダ,1124,0.0,0.0,0,01134,30,0.1,0.0,0.1111111111111111,202606030508,0.0,0.0,2
6,0.0,2021103651,38.2,7,1800,15,1158,6.0,9.0,芝,1051,0.0,0.0,0,01009,30,0.1,0.0,0.22388059701492538,202606030508,0.23333333333333334,0.03333333333333333,3
34,0.38235294117647056,2020101250,37.1,23,1800,3,1214,9.0,8.0,ダ,423,0.4,0.0,0,01197,30,0.2,0.06666666666666667,0.391304347826087,202606030508,0.16666666666666666,0.0,4
10,0.0,2022103629,36.6,23,1600,17,1162,0.0,4.0,芝,1008,0.0,0.0,0,01167,30,0.06666666666666667,0.0,0.058823529411764705,202606030508,0.2,0.06666666666666667,5
7,0.0,2022104539,39.0,7,1700,9,1117,14.0,9.0,ダ,1134,0.0,0.0,0,01183,30,0.03333333333333333,0.0,0.0,202606030508,0.0,0.0,6
20,0.2,2021103129,37.7,23,1800,9,726,11.0,10.0,ダ,437,0.0,0.0,0,01217,30,0.03333333333333333,0.0,,202606030508,0.03333333333333333,0.0,7
15,0.2,2021100884,37.4,23,2100,4,1122,5.0,4.0,ダ,1059,0.0,0.0,0,00733,30,0.13333333333333333,0.06666666666666667,0.21428571428571427,202606030508,0.26666666666666666,0.13333333333333333,8
8,0.375,2022102846,36.6,23,1600,11,660,0.0,13.0,ダ,1195,0.4,0.2,0,05674,30,0.26666666666666666,0.03333333333333333,0.3333333333333333,202606030508,0.16666666666666666,0.06666666666666667,9
11,0.0,2022103911,39.4,7,2000,8,1032,4.0,5.0,芝,1102,0.0,0.0,0,01092,30,0.26666666666666666,0.06666666666666667,0.11627906976744186,202606030508,0.26666666666666666,0.1,10
15,0.06666666666666667,2021106070,38.1,23,1800,8,1117,13.0,10.0,ダ,1089,0.0,0.0,0,01153,30,0.16666666666666666,0.03333333333333333,0.07650273224043716,202606030508,0.1,0.03333333333333333,11
15,0.26666666666666666,2021106213,39.5,23,1900,11,1109,9.0,13.0,ダ,1174,0.2,0.0,0,01122,30,0.23333333333333334,0.1,0.21428571428571427,202606030508,0.13333333333333333,0.03333333333333333,12
14,0.21428571428571427,2021105839,40.6,23,1900,16,1147,5.0,16.0,ダ,1146,0.0,0.0,0,01201,30,0.03333333333333333,0.03333333333333333,,202606030508,0.23333333333333334,0.1,13
5,0.6,2022105863,39.2,23,1700,3,1184,5.0,2.0,ダ,1017,0.6,0.2,0,01184,30,0.1,0.0,0.23076923076923078,202606030508,0.43333333333333335,0.16666666666666666,14
22,0.2727272727272727,2020101341,40.6,23,2500,8,1197,14.0,11.0,ダ,1067,0.4,0.0,0,05203,30,0.3,0.13333333333333333,0.23404255319148937,202606030508,0.16666666666666666,0.06666666666666667,15
7,0.42857142857142855,2022104312,38.5,23,2100,13,1162,12.0,10.0,ダ,1106,0.4,0.2,0,01077,30,0.23333333333333334,0.06666666666666667,0.33440514469453375,202606030508,0.1,0.0,16
,,2023105622,,,,,,,,,,,,0,01134,30,0.1,0.0,,202606030509,,,1
2,0.0,2023104820,38.4,7,1700,9,1202,12.0,10.0,ダ,1215,0.0,0.0,0,01197,30,0.2,0.06666666666666667,0.3333333333333333,202606030509,0.23333333333333334,0.03333333333333333,2
,,2023100503,,,,,,,,,,,,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030509,,,3
3,0.0,2023104156,34.6,7,2000,9,5626,0.0,14.0,芝,1086,0.0,0.0,0,05386,30,0.43333333333333335,0.16666666666666666,0.4248927038626609,202606030509,0.4,0.13333333333333333,4
3,0.6666666666666666,2023106718,33.0,179,1800,10,660,0.0,12.0,芝,1150,0.6666666666666666,0.3333333333333333,0,01075,30,0.36666666666666664,0.1,0.23943661971830985,202606030509,0.16666666666666666,0.0,5
2,0.5,2023107389,34.2,7,2000,1,422,0.0,4.0,芝,1145,0.5,0.5,0,01170,30,0.3,0.03333333333333333,0.36,202606030509,0.16666666666666666,0.0,6
5,0.2,2023100953,35.8,23,1600,7,1122,0.0,1.0,芝,1152,0.2,0.2,0,01122,30,0.23333333333333334,0.1,0.2894736842105263,202606030509,0.23333333333333334,0.06666666666666667,7
17,0.29411764705882354,2021100623,36.3,23,1200,1,1209,0.0,6.0,ダ,1143,0.4,0.2,0,01009,30,0.1,0.0,0.1448692152917505,202606030510,0.06666666666666667,0.03333333333333333,1
7,0.7142857142857143,2022100071,36.8,67,1200,8,422,0.0,5.0,ダ,1133,0.8,0.4,0,01170,30,0.3,0.03333333333333333,0.3157894736842105,202606030510,0.16666666666666666,0.1,2
24,0.20833333333333334,2020103902,37.0,67,1400,13,1138,0.0,10.0,ダ,1120,0.0,0.0,0,01184,30,0.1,0.0,,202606030510,0.13333333333333333,0.06666666666666667,3
13,0.38461538461538464,2021102275,37.2,67,1400,11,1179,0.0,1.0,ダ,1167,0.0,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.0,202606030510,0.2,0.1,4
17,0.6470588235294118,2022104972,36.1,43,1200,6,1170,0.0,9.0,ダ,1147,0.8,0.2,0,01122,30,0.23333333333333334,0.1,0.47619047619047616,202606030510,0.43333333333333335,0.23333333333333334,5
16,0.25,2021106421,35.8,67,1200,10,1034,0.0,13.0,ダ,1056,0.0,0.0,0,01197,30,0.2,0.06666666666666667,0.0,202606030510,0.13333333333333333,0.06666666666666667,6
28,0.2857142857142857,2020103670,36.3,43,1200,3,1160,0.0,3.0,ダ,1102,0.6,0.2,0,05674,30,0.26666666666666666,0.03333333333333333,0.0,202606030510,0.26666666666666666,0.1,7
25,0.24,2020109094,36.4,67,1200,12,1208,0.0,12.0,ダ,1147,0.0,0.0,0,05203,30,0.3,0.13333333333333333,0.16666666666666666,202606030510,0.43333333333333335,0.23333333333333334,8
14,0.42857142857142855,2021103204,38.6,67,1200,12,5386,0.0,5.0,ダ,1074,0.4,0.2,0,00641,30,0.2,0.06666666666666667,0.15384615384615385,202606030510,0.1,0.06666666666666667,9
16,0.6875,2020103462,36.8,67,1400,12,5339,0.0,12.0,ダ,399,0.8,0.2,0,05386,30,0.43333333333333335,0.16666666666666666,0.4216417910447761,202606030510,0.13333333333333333,0.03333333333333333,10
20,0.25,2021101737,35.5,67,1200,6,1192,0.0,13.0,ダ,1142,0.2,0.0,0,01096,30,0.3,0.16666666666666666,0.0625,202606030510,0.03333333333333333,0.0,11
21,0.47619047619047616,2020104679,36.2,67,1200,4,5203,0.0,8.0,ダ,1018,0.0,0.0,0,01077,30,0.23333333333333334,0.06666666666666667,0.16666666666666666,202606030510,0.2,0.13333333333333333,12
17,0.4117647058823529,2021103711,36.2,43,1200,1,5626,0.0,1.0,ダ,1023,0.4,0.4,0,01075,30,0.36666666666666664,0.1,0.2796934865900383,202606030510,0.13333333333333333,0.06666666666666667,13
,,2023106076,,,,,,,,,,,,0,05203,30,0.3,0.13333333333333333,,202606030511,,,1
1,0.0,2023100002,34.4,15,1600,15,1179,0.0,15.0,芝,1118,0.0,0.0,0,00733,30,0.13333333333333333,0.06666666666666667,0.3230769230769231,202606030511,0.13333333333333333,0.03333333333333333,2
2,0.0,2023103268,34.9,7,1800,6,1208,0.0,2.0,芝,1149,0.0,0.0,0,01184,30,0.1,0.0,,202606030511,0.26666666666666666,0.03333333333333333,3
4,0.5,2023105714,36.9,195,1600,15,1093,0.0,1.0,芝,399,0.5,0.5,0,01197,30,0.2,0.06666666666666667,0.3103448275862069,202606030511,0.13333333333333333,0.03333333333333333,4
5,0.8,2023104885,36.1,195,2000,12,1178,2.0,2.0,芝,1086,0.8,0.2,0,01140,30,0.26666666666666666,0.13333333333333333,0.27906976744186046,202606030511,0.4,0.13333333333333333,5
2,0.5,2023104450,34.3,179,1400,10,1092,0.0,6.0,芝,1195,0.5,0.5,0,05674,30,0.26666666666666666,0.03333333333333333,0.3333333333333333,202606030511,0.16666666666666666,0.06666666666666667,6
1,1.0,2023107166,35.4,15,1600,1,1043,0.0,2.0,芝,1182,1.0,1.0,0,01092,30,0.26666666666666666,0.06666666666666667,0.3469387755102041,202606030511,0.36666666666666664,0.13333333333333333,7
3,0.0,2023107078,35.6,7,1800,10,1214,8.0,11.0,芝,1171,0.0,0.0,0,01096,30,0.3,0.16666666666666666,0.2,202606030511,0.13333333333333333,0.0,8
,,2023104650,,,,,,,,,,,,0,00641,30,0.2,0.06666666666666667,,202606030511,,,9
1,1.0,2023102083,35.6,15,1600,1,1179,0.0,2.0,芝,1127,1.0,1.0,0,01075,30,0.36666666666666664,0.1,0.3695652173913043,202606030511,0.4,0.1,10
1,1.0,2023107056,33.6,15,1800,1,5339,0.0,1.0,芝,1133,1.0,1.0,0,01170,30,0.3,0.03333333333333333,0.3157894736842105,202606030511,0.16666666666666666,0.1,11
4,0.5,2023105106,36.9,23,1200,1,1179,0.0,9.0,ダ,1119,0.5,0.5,0,01122,30,0.23333333333333334,0.1,0.20588235294117646,202606030511,0.2,0.06666666666666667,12
4,0.5,2023100681,36.1,179,1600,7,1135,0.0,2.0,芝,1080,0.5,0.25,0,01077,30,0.23333333333333334,0.06666666666666667,0.1935483870967742,202606030511,0.13333333333333333,0.0,13
1,1.0,2023103326,32.8,15,1600,2,1192,0.0,5.0,芝,1124,1.0,0.0,0,05386,30,0.43333333333333335,0.16666666666666666,0.4626865671641791,202606030511,0.0,0.0,14
2,0.5,2023100840,36.6,163,1800,8,1091,3.0,4.0,芝,5630,0.5,0.0,0,01009,30,0.1,0.0,,202606030511,0.2,0.06666666666666667,15
,,2019105752,,,,,,,,,,,,0,01108,30,0.03333333333333333,0.03333333333333333,,202606030512,,,1
16,0.375,2021104839,35.8,43,1200,8,1157,0.0,7.0,ダ,1176,0.6,0.2,0,05386,30,0.43333333333333335,0.16666666666666666,0.3333333333333333,202606030512,0.4666666666666667,0.23333333333333334,2
21,0.2857142857142857,2021103706,38.2,43,1400,11,5626,0.0,8.0,ダ,1023,0.0,0.0,0,01207,30,0.1,0.0,0.08108108108108109,202606030512,0.13333333333333333,0.06666666666666667,3
11,0.7272727272727273,2022101557,35.6,43,1200,3,1212,0.0,7.0,ダ,1039,0.8,0.0,0,01122,30,0.23333333333333334,0.1,0.25,202606030512,0.13333333333333333,0.0,4
16,0.3125,2021102371,37.0,23,1150,8,1217,0.0,13.0,ダ,423,0.0,0.0,0,01075,30,0.36666666666666664,0.1,0.2637795275590551,202606030512,0.16666666666666666,0.0,5
8,0.5,2021102153,37.5,23,1150,1,1191,0.0,1.0,ダ,1180,0.6,0.4,0,01217,30,0.03333333333333333,0.0,,202606030512,0.16666666666666666,0.1,6
6,0.3333333333333333,2022105600,37.3,43,1200,14,1126,0.0,4.0,ダ,1146,0.4,0.4,0,01182,30,0.1,0.03333333333333333,0.13043478260869565,202606030512,0.23333333333333334,0.1,7
