horse_career_n_races,horse_career_top3,horse_id,horse_last_agari,horse_last_class,horse_last_distance,horse_last_finish,horse_last_jockey,horse_last_pass1,horse_last_pass4,horse_last_surface,horse_last_trainer,horse_recent5_top3,horse_recent5_win,is_jackpot,jockey_id,jockey_recent30_n,jockey_recent30_top3,jockey_recent30_win,jockey_trainer_combo_top3,race_id,trainer_recent30_top3,trainer_recent30_win,umaban
2,0.0,2023100770,37.6,7,1200,6,1219,0.0,15.0,ダ,417,0.0,0.0,0,01180,30,0.26666666666666666,0.06666666666666667,0.0,202606030803,0.06666666666666667,0.0,3
2,0.0,2023105413,38.0,7,1600,9,1184,0.0,7.0,ダ,1108,0.0,0.0,0,01184,30,0.1,0.0,0.14465408805031446,202606030803,0.1,0.03333333333333333,4
1,0.0,2023110068,39.1,15,1800,5,1126,6.0,6.0,ダ,1203,0.0,0.0,0,01088,30,0.36666666666666664,0.06666666666666667,0.4473684210526316,202606030803,0.5,0.13333333333333333,5
,,2023105870,,,,,,,,,,,,0,01162,30,0.13333333333333333,0.03333333333333333,,202606030803,,,6
3,0.0,2023106755,38.8,7,1150,8,1161,0.0,8.0,ダ,1119,0.0,0.0,0,01009,30,0.1,0.0,0.09345794392523364,202606030803,0.2,0.06666666666666667,7
1,0.0,2023101929,38.2,15,1600,6,726,0.0,12.0,ダ,1081,0.0,0.0,0,01122,30,0.23333333333333334,0.1,0.2815533980582524,202606030803,0.13333333333333333,0.0,8
2,0.0,2023103801,35.2,7,1800,12,1160,12.0,12.0,芝,1103,0.0,0.0,0,01160,30,0.3,0.13333333333333333,0.05263157894736842,202606030803,0.13333333333333333,0.0,9
3,0.0,2023101814,39.2,7,1800,4,5386,14.0,8.0,ダ,1079,0.0,0.0,0,01174,30,0.3,0.1,0.5,202606030803,0.13333333333333333,0.1,10
2,0.0,2023109056,40.6,7,1800,11,1183,12.0,11.0,ダ,1074,0.0,0.0,0,01183,30,0.03333333333333333,0.0,0.13218390804597702,202606030803,0.1,0.06666666666666667,11
2,0.5,2023110029,38.6,7,1800,2,1168,2.0,1.0,ダ,1161,0.5,0.0,0,01170,30,0.3,0.03333333333333333,0.47368421052631576,202606030803,0.3,0.0,12
1,0.0,2023106262,36.3,15,2000,14,1158,9.0,12.0,芝,423,0.0,0.0,0,01143,30,0.16666666666666666,0.06666666666666667,0.09090909090909091,202606030803,0.16666666666666666,0.0,13
1,0.0,2023100303,36.5,15,2000,10,1203,9.0,9.0,芝,1024,0.0,0.0,0,01117,30,0.06666666666666667,0.0,0.12727272727272726,202606030803,0.06666666666666667,0.03333333333333333,14
1,0.0,2023106430,40.0,15,1800,8,1209,8.0,9.0,ダ,1112,0.0,0.0,0,01153,30,0.16666666666666666,0.03333333333333333,0.1875,202606030804,0.2,0.1,1
5,0.2,2023102166,34.7,7,2000,11,1009,0.0,9.0,芝,1143,0.2,0.0,0,01009,30,0.1,0.0,0.1448692152917505,202606030804,0.06666666666666667,0.03333333333333333,2
1,0.0,2023105575,34.8,15,1800,9,1197,12.0,10.0,芝,1109,0.0,0.0,0,01184,30,0.1,0.0,0.07142857142857142,202606030804,0.13333333333333333,0.03333333333333333,3
2,0.0,2023107360,33.9,7,1800,4,5339,0.0,7.0,芝,1103,0.0,0.0,0,01174,30,0.3,0.1,0.26666666666666666,202606030804,0.13333333333333333,0.0,4
,,2023103754,,,,,,,,,,,,0,01171,30,0.3,0.06666666666666667,,202606030804,,,5
,,2023101886,,,,,,,,,,,,0,01117,30,0.06666666666666667,0.0,,202606030804,,,6
1,0.0,2023100127,35.1,15,1200,12,1150,0.0,14.0,芝,1145,0.0,0.0,0,05203,30,0.3,0.13333333333333333,0.25862068965517243,202606030804,0.16666666666666666,0.0,7
2,0.0,2023103500,34.7,7,2000,8,1185,11.0,10.0,芝,1195,0.0,0.0,0,01140,30,0.26666666666666666,0.13333333333333333,0.30526315789473685,202606030804,0.16666666666666666,0.06666666666666667,8
3,0.6666666666666666,2023105449,33.8,7,1600,3,1077,0.0,8.0,芝,1080,0.6666666666666666,0.0,0,01077,30,0.23333333333333334,0.06666666666666667,0.1935483870967742,202606030804,0.13333333333333333,0.0,9
1,1.0,2023107340,34.8,15,2000,2,5339,14.0,12.0,芝,1126,1.0,0.0,1,05339,30,0.6,0.2,0.611214953271028,202606030804,0.43333333333333335,0.26666666666666666,10
,,2023100783,,,,,,,,,,,,0,01129,30,0.0,0.0,,202606030804,,,11
2,0.0,2023101366,39.1,7,1600,12,1207,0.0,14.0,ダ,1047,0.0,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.0603448275862069,202606030804,0.03333333333333333,0.0,12
3,0.0,2023102109,37.0,7,1800,16,1135,4.0,3.0,芝,1027,0.0,0.0,0,05674,30,0.26666666666666666,0.03333333333333333,,202606030804,0.2,0.1,13
,,2023103476,,,,,,,,,,,,0,01180,30,0.26666666666666666,0.06666666666666667,,202606030804,,,14
,,2023105723,,,,,,,,,,,,0,01152,30,0.13333333333333333,0.0,,202606030804,,,15
,,2023104382,,,,,,,,,,,,0,01213,30,0.36666666666666664,0.13333333333333333,,202606030804,,,16
3,0.0,2023102281,36.1,7,1800,15,1162,9.0,9.0,芝,1008,0.0,0.0,0,01153,30,0.16666666666666666,0.03333333333333333,0.09782608695652174,202606030805,0.2,0.06666666666666667,1
7,0.5714285714285714,2023105317,37.5,23,1400,10,1179,0.0,12.0,ダ,1086,0.8,0.2,0,01122,30,0.23333333333333334,0.1,0.2608695652173913,202606030805,0.4,0.13333333333333333,2
3,0.3333333333333333,2023101558,34.0,23,1600,6,1140,0.0,4.0,芝,1079,0.3333333333333333,0.3333333333333333,0,01140,30,0.26666666666666666,0.13333333333333333,0.19047619047619047,202606030805,0.13333333333333333,0.1,3
3,0.3333333333333333,2023106478,35.3,7,1200,5,1091,0.0,6.0,芝,1101,0.3333333333333333,0.0,0,01092,30,0.26666666666666666,0.06666666666666667,0.26666666666666666,202606030805,0.26666666666666666,0.06666666666666667,4
1,0.0,2023106163,38.2,15,1200,12,1184,0.0,13.0,ダ,1051,0.0,0.0,0,01117,30,0.06666666666666667,0.0,0.0,202606030805,0.23333333333333334,0.03333333333333333,5
,,2023103078,,,,,,,,,,,,0,01177,30,0.13333333333333333,0.03333333333333333,,202606030805,,,6
4,0.25,2023105356,37.6,23,1400,5,1160,0.0,1.0,ダ,1177,0.25,0.25,0,00666,30,0.3,0.06666666666666667,0.375,202606030805,0.23333333333333334,0.13333333333333333,7
7,0.14285714285714285,2023106197,34.5,131,1200,5,1181,0.0,7.0,芝,437,0.2,0.2,0,01219,30,0.03333333333333333,0.0,0.0,202606030805,0.03333333333333333,0.0,8
1,1.0,2023106883,35.2,15,1500,1,5339,0.0,2.0,芝,1175,1.0,1.0,1,05339,30,0.6,0.2,0.6363636363636364,202606030805,0.4,0.1,9
5,0.0,2023105553,35.1,7,1600,8,1161,0.0,10.0,芝,1031,0.0,0.0,0,01085,30,0.1,0.0,0.13968957871396895,202606030805,0.03333333333333333,0.0,10
3,1.0,2023105771,38.7,7,1800,1,1140,1.0,1.0,ダ,1153,1.0,0.3333333333333333,0,01174,30,0.3,0.1,0.09090909090909091,202606030806,0.26666666666666666,0.03333333333333333,1
2,0.0,2023107171,37.5,7,2000,15,5386,15.0,16.0,芝,1171,0.0,0.0,0,05203,30,0.3,0.13333333333333333,0.0,202606030806,0.13333333333333333,0.0,2
4,1.0,2023107158,36.6,7,1600,2,1088,0.0,6.0,ダ,1175,1.0,0.0,0,05339,30,0.6,0.2,0.6363636363636364,202606030806,0.4,0.1,3
2,1.0,2023103142,38.4,7,1800,1,5386,1.0,2.0,ダ,1086,1.0,0.5,1,05386,30,0.43333333333333335,0.16666666666666666,0.4248927038626609,202606030806,0.4,0.13333333333333333,4
3,0.0,2023103013,39.2,7,1700,4,1129,4.0,5.0,ダ,1090,0.0,0.0,0,01129,30,0.0,0.0,0.0,202606030806,0.06666666666666667,0.0,5
3,0.6666666666666666,2023101114,38.7,7,1800,2,1092,12.0,3.0,ダ,1163,0.6666666666666666,0.0,0,01092,30,0.26666666666666666,0.06666666666666667,0.3113207547169811,202606030806,0.26666666666666666,0.13333333333333333,6
15,0.13333333333333333,2021102798,35.1,23,1000,7,1215,0.0,7.0,ダ,1077,0.0,0.0,0,01117,30,0.06666666666666667,0.0,0.0989010989010989,202606030807,0.06666666666666667,0.03333333333333333,1
12,0.16666666666666666,2021103918,37.0,23,1200,3,1177,0.0,5.0,ダ,405,0.4,0.0,0,01177,30,0.13333333333333333,0.03333333333333333,0.09556313993174062,202606030807,0.2,0.06666666666666667,2
9,0.1111111111111111,2022105909,37.5,23,1200,8,1214,0.0,7.0,ダ,1096,0.0,0.0,0,01085,30,0.1,0.0,0.0625,202606030807,0.1,0.0,3
14,0.35714285714285715,2021106724,37.5,23,1200,2,1214,0.0,2.0,ダ,1153,0.4,0.0,0,01184,30,0.1,0.0,0.25,202606030807,0.26666666666666666,0.03333333333333333,4
7,0.14285714285714285,2020100555,38.6,23,1200,13,1206,0.0,12.0,ダ,1056,0.2,0.0,0,01153,30,0.16666666666666666,0.03333333333333333,0.10638297872340426,202606030807,0.13333333333333333,0.06666666666666667,5
21,0.2857142857142857,2021109016,37.9,23,1200,7,1170,0.0,11.0,ダ,1125,0.4,0.0,0,01170,30,0.3,0.03333333333333333,0.25301204819277107,202606030807,0.23333333333333334,0.03333333333333333,6
8,0.0,2022103577,38.1,23,1400,5,1179,0.0,2.0,ダ,1094,0.0,0.0,0,01160,30,0.3,0.13333333333333333,0.0,202606030807,0.1,0.06666666666666667,7
8,0.125,2022101826,38.4,7,1200,9,1037,0.0,10.0,ダ,1140,0.0,0.0,0,00733,30,0.13333333333333333,0.06666666666666667,,202606030807,0.3,0.03333333333333333,8
20,0.2,2020104936,36.8,23,1200,11,660,0.0,15.0,ダ,1165,0.2,0.0,0,05203,30,0.3,0.13333333333333333,0.17391304347826086,202606030807,0.13333333333333333,0.06666666666666667,9
10,0.3,2022102819,39.4,23,1200,13,1127,0.0,5.0,ダ,423,0.0,0.0,0,01162,30,0.13333333333333333,0.03333333333333333,0.15789473684210525,202606030807,0.16666666666666666,0.0,10
8,0.125,2022100582,37.0,23,1600,16,1150,0.0,9.0,ダ,1150,0.2,0.2,0,01122,30,0.23333333333333334,0.1,0.34782608695652173,202606030807,0.16666666666666666,0.0,11
4,0.5,2022102508,36.1,23,1200,3,1197,0.0,15.0,ダ,1171,0.5,0.25,0,01197,30,0.2,0.06666666666666667,0.25,202606030807,0.13333333333333333,0.0,12
9,0.1111111111111111,2022106243,37.5,23,1150,9,1203,0.0,11.0,ダ,1076,0.0,0.0,0,01213,30,0.36666666666666664,0.13333333333333333,0.0,202606030807,0.3,0.06666666666666667,13
4,0.5,2022105803,38.4,23,1700,6,1184,6.0,6.0,ダ,1153,0.5,0.25,0,05339,30,0.6,0.2,0.5384615384615384,202606030808,0.26666666666666666,0.03333333333333333,1
9,0.3333333333333333,2022101716,38.0,43,1800,6,422,8.0,8.0,ダ,1145,0.4,0.4,0,05203,30,0.3,0.13333333333333333,0.25862068965517243,202606030808,0.16666666666666666,0.0,2
7,0.42857142857142855,2021100711,40.6,23,1800,3,1138,2.0,2.0,ダ,1084,0.4,0.2,0,01126,30,0.36666666666666664,0.2,0.1794871794871795,202606030808,0.13333333333333333,0.03333333333333333,3
5,0.4,2022103232,37.6,23,1600,5,5473,0.0,2.0,ダ,1017,0.4,0.2,0,01163,30,0.3333333333333333,0.13333333333333333,0.3333333333333333,202606030808,0.43333333333333335,0.16666666666666666,4
9,0.2222222222222222,2022100028,37.3,23,1200,9,1160,0.0,10.0,ダ,1108,0.2,0.0,0,01184,30,0.1,0.0,0.14465408805031446,202606030808,0.1,0.03333333333333333,5
13,0.3076923076923077,2022105844,36.9,43,1600,10,1126,0.0,8.0,ダ,1008,0.6,0.2,0,01197,30,0.2,0.06666666666666667,0.20588235294117646,202606030808,0.2,0.06666666666666667,6
16,0.4375,2021100162,39.3,43,2400,11,1140,5.0,8.0,ダ,1167,0.4,0.2,0,01140,30,0.26666666666666666,0.13333333333333333,0.36,202606030808,0.2,0.1,7
23,0.13043478260869565,2020106491,38.1,43,1800,11,1193,13.0,13.0,ダ,1139,0.0,0.0,0,01180,30,0.26666666666666666,0.06666666666666667,0.15,202606030808,0.13333333333333333,0.06666666666666667,8
12,0.75,2022102039,35.7,43,1600,3,5386,0.0,10.0,ダ,1127,0.8,0.0,1,05386,30,0.43333333333333335,0.16666666666666666,0.456,202606030808,0.4,0.1,9
7,0.14285714285714285,2022103518,37.9,23,1800,3,1160,13.0,8.0,ダ,1108,0.2,0.0,0,01160,30,0.3,0.13333333333333333,0.3333333333333333,202606030808,0.1,0.03333333333333333,10
8,0.25,2022102738,35.8,43,2400,9,1197,3.0,5.0,芝,1067,0.2,0.2,0,01171,30,0.3,0.06666666666666667,0.26666666666666666,202606030808,0.16666666666666666,0.06666666666666667,11
11,0.6363636363636364,2022102722,37.1,23,1800,1,666,12.0,4.0,ダ,1160,0.6,0.4,1,00666,30,0.3,0.06666666666666667,0.42028985507246375,202606030808,0.3333333333333333,0.1,12
8,0.875,2022105030,35.0,23,2400,5,1126,2.0,3.0,芝,1097,0.8,0.2,0,01122,30,0.23333333333333334,0.1,0.3560606060606061,202606030809,0.26666666666666666,0.06666666666666667,1
5,0.8,2022105002,34.0,43,2000,2,5386,0.0,4.0,芝,1147,0.8,0.4,0,05339,30,0.6,0.2,0.7,202606030809,0.43333333333333335,0.23333333333333334,2
15,0.06666666666666667,2021103533,36.3,43,2000,8,1117,9.0,8.0,芝,1145,0.0,0.0,0,01117,30,0.06666666666666667,0.0,0.13551401869158877,202606030809,0.16666666666666666,0.0,3
20,0.2,2021106826,33.5,43,1800,6,1018,0.0,9.0,芝,1196,0.0,0.0,0,01092,30,0.26666666666666666,0.06666666666666667,0.2,202606030809,0.43333333333333335,0.13333333333333333,4
10,0.4,2022106667,36.5,43,2000,4,1216,5.0,4.0,芝,1180,0.4,0.4,0,01160,30,0.3,0.13333333333333333,,202606030809,0.16666666666666666,0.1,5
14,0.14285714285714285,2020102803,34.8,43,1800,14,1143,15.0,9.0,芝,423,0.2,0.2,0,01143,30,0.16666666666666666,0.06666666666666667,0.09090909090909091,202606030809,0.16666666666666666,0.0,6
12,0.08333333333333333,2021103878,36.4,43,2000,8,1197,0.0,1.0,芝,1047,0.2,0.2,0,01077,30,0.23333333333333334,0.06666666666666667,0.19148936170212766,202606030809,0.03333333333333333,0.0,7
4,1.0,2022105442,32.7,43,1800,3,1122,0.0,10.0,芝,1191,1.0,0.5,0,05585,30,0.43333333333333335,0.2,0.0,202606030809,0.4,0.06666666666666667,8
23,0.43478260869565216,2020103228,36.0,43,2000,6,1140,5.0,4.0,芝,1127,0.4,0.0,0,05203,30,0.3,0.13333333333333333,0.3157894736842105,202606030809,0.4,0.1,9
19,0.3157894736842105,2021106642,34.0,43,1800,7,1213,0.0,6.0,芝,1198,0.0,0.0,0,01163,30,0.3333333333333333,0.13333333333333333,0.3333333333333333,202606030809,0.06666666666666667,0.0,10
12,0.4166666666666667,2020100446,32.8,43,1800,3,1154,0.0,10.0,芝,1123,0.4,0.0,0,01171,30,0.3,0.06666666666666667,0.23684210526315788,202606030809,0.23333333333333334,0.13333333333333333,11
7,0.42857142857142855,2022104855,35.0,23,2400,6,1170,8.0,7.0,芝,1175,0.2,0.0,0,01174,30,0.3,0.1,0.38461538461538464,202606030809,0.4,0.1,12
10,0.6,2022105244,36.4,163,1200,7,1160,0.0,10.0,ダ,1192,0.4,0.4,0,01160,30,0.3,0.13333333333333333,0.3611111111111111,202606030810,0.5,0.13333333333333333,1
16,0.25,2021110104,39.4,67,1200,15,1197,0.0,8.0,ダ,1027,0.4,0.4,0,00666,30,0.3,0.06666666666666667,0.45454545454545453,202606030810,0.2,0.1,2
30,0.5,2019101759,34.7,131,1200,13,1216,0.0,16.0,ダ,1150,0.4,0.2,0,01163,30,0.3333333333333333,0.13333333333333333,0.2857142857142857,202606030810,0.16666666666666666,0.0,3
17,0.5294117647058824,2020106062,33.9,115,1200,12,1185,0.0,13.0,芝,1138,0.0,0.0,0,01184,30,0.1,0.0,0.0,202606030810,0.2,0.13333333333333333,4
17,0.47058823529411764,2021110069,35.5,131,1400,5,1157,0.0,13.0,ダ,427,0.0,0.0,0,01140,30,0.26666666666666666,0.13333333333333333,0.2222222222222222,202606030810,0.23333333333333334,0.06666666666666667,5
9,0.5555555555555556,2020110062,37.6,131,1200,9,1096,0.0,3.0,ダ,1070,0.4,0.4,0,01197,30,0.2,0.06666666666666667,0.29914529914529914,202606030810,0.3333333333333333,0.13333333333333333,6
16,0.625,2020106557,37.3,131,1400,4,1174,0.0,4.0,ダ,1176,0.4,0.2,0,01126,30,0.36666666666666664,0.2,0.37398373983739835,202606030810,0.4666666666666667,0.23333333333333334,7
22,0.45454545454545453,2022102493,35.2,67,1400,1,5203,0.0,14.0,ダ,1147,0.4,0.4,0,05203,30,0.3,0.13333333333333333,0.16666666666666666,202606030810,0.43333333333333335,0.23333333333333334,8
17,0.6470588235294118,2022104972,36.1,43,1200,6,1170,0.0,9.0,ダ,1147,0.8,0.2,0,01213,30,0.36666666666666664,0.13333333333333333,0.10526315789473684,202606030810,0.43333333333333335,0.23333333333333334,9
22,0.22727272727272727,2019105761,35.0,131,1200,14,1154,0.0,14.0,ダ,1101,0.0,0.0,0,01171,30,0.3,0.06666666666666667,0.3939393939393939,202606030810,0.26666666666666666,0.06666666666666667,10
26,0.46153846153846156,2020103876,36.5,67,1200,1,660,0.0,3.0,ダ,1094,0.6,0.4,0,01122,30,0.23333333333333334,0.1,0.2808988764044944,202606030810,0.1,0.06666666666666667,11
28,0.4642857142857143,2019101975,37.3,131,1400,3,1144,0.0,4.0,ダ,1111,0.2,0.0,0,01174,30,0.3,0.1,0.25,202606030810,0.23333333333333334,0.13333333333333333,12
18,0.6666666666666666,2020110105,36.7,131,1200,13,1180,0.0,3.0,ダ,427,0.4,0.0,0,01180,30,0.26666666666666666,0.06666666666666667,0.2604166666666667,202606030810,0.23333333333333334,0.06666666666666667,13
20,0.45,2020101707,35.1,131,1200,4,5678,0.0,7.0,ダ,1130,0.0,0.0,0,05585,30,0.43333333333333335,0.2,0.0,202606030810,0.13333333333333333,0.03333333333333333,14
15,0.4,2021105608,35.7,131,1200,7,1171,0.0,9.0,ダ,1196,0.2,0.2,0,01092,30,0.26666666666666666,0.06666666666666667,0.2,202606030810,0.43333333333333335,0.13333333333333333,15
3,1.0,2023107153,34.3,195,1600,1,5473,0.0,8.0,芝,1176,1.0,0.6666666666666666,0,05585,30,0.43333333333333335,0.2,,202606030811,0.4666666666666667,0.23333333333333334,1
2,0.5,2023101449,35.4,7,1800,1,1180,0.0,2.0,芝,1151,0.5,0.5,0,01180,30,0.26666666666666666,0.06666666666666667,0.30501089324618735,202606030811,0.36666666666666664,0.2,2
3,0.6666666666666666,2023100724,34.5,23,2000,1,1170,7.0,6.0,芝,1141,0.6666666666666666,0.6666666666666666,0,01075,30,0.36666666666666664,0.1,0.2722772277227723,202606030811,0.16666666666666666,0.1,3
2,1.0,2023107089,34.5,195,2000,1,1126,6.0,7.0,芝,1157,1.0,1.0,1,01126,30,0.36666666666666664,0.2,0.4880952380952381,202606030811,0.4666666666666667,0.26666666666666666,4
6,0.6666666666666666,2023106400,34.9,195,2000,3,5203,5.0,4.0,芝,1203,0.8,0.4,1,05203,30,0.3,0.13333333333333333,0.5,202606030811,0.5,0.13333333333333333,5
3,1.0,2023107345,34.9,195,2000,2,5626,4.0,4.0,芝,1192,1.0,0.3333333333333333,0,01160,30,0.3,0.13333333333333333,0.3611111111111111,202606030811,0.5,0.13333333333333333,6
2,1.0,2023105818,35.9,7,2000,1,5386,2.0,4.0,芝,1176,1.0,0.5,0,00666,30,0.3,0.06666666666666667,0.16666666666666666,202606030811,0.4666666666666667,0.23333333333333334,7
3,1.0,2023100946,35.3,7,2000,1,1140,4.0,4.0,芝,1098,1.0,0.3333333333333333,0,01140,30,0.26666666666666666,0.13333333333333333,0.625,202606030811,0.13333333333333333,0.03333333333333333,8
2,1.0,2023103687,32.9,179,1800,3,1197,0.0,6.0,芝,1192,1.0,0.5,0,01197,30,0.2,0.06666666666666667,0.3230769230769231,202606030811,0.5,0.13333333333333333,9
3,0.3333333333333333,2023105560,35.9,7,2000,1,1174,6.0,5.0,芝,1147,0.3333333333333333,0.3333333333333333,0,01213,30,0.36666666666666664,0.13333333333333333,0.10526315789473684,202606030811,0.43333333333333335,0.23333333333333334,10
3,1.0,2023107377,32.9,179,1800,1,5339,0.0,4.0,芝,1126,1.0,0.6666666666666666,1,05339,30,0.6,0.2,0.611214953271028,202606030811,0.43333333333333335,0.26666666666666666,11
2,1.0,2023105456,32.9,7,2000,1,5386,0.0,2.0,芝,1192,1.0,0.5,1,05386,30,0.43333333333333335,0.16666666666666666,0.6129032258064516,202606030811,0.5,0.13333333333333333,12
2,0.5,2023106978,34.1,7,2000,1,1176,4.0,3.0,芝,1146,0.5,0.5,0,01171,30,0.3,0.06666666666666667,0.43037974683544306,202606030811,0.23333333333333334,0.1,13
4,1.0,2023106850,32.7,179,1800,2,5626,0.0,6.0,芝,1175,1.0,0.25,0,01174,30,0.3,0.1,0.38461538461538464,202606030811,0.4,0.1,14
3,0.6666666666666666,2023103604,35.4,195,1600,5,1092,0.0,4.0,芝,1038,0.6666666666666666,0.6666666666666666,0,01092,30,0.26666666666666666,0.06666666666666667,0.2669683257918552,202606030811,0.3333333333333333,0.06666666666666667,15
1,1.0,2023103480,34.6,15,1600,1,5585,0.0,6.0,芝,1098,1.0,1.0,0,01170,30,0.3,0.03333333333333333,0.5714285714285714,202606030811,0.13333333333333333,0.03333333333333333,16
3,1.0,2023105311,34.6,195,1600,3,1163,0.0,8.0,芝,1061,1.0,0.6666666666666666,1,01163,30,0.3333333333333333,0.13333333333333333,0.5,202606030811,0.3333333333333333,0.13333333333333333,17
2,1.0,2023107247,33.9,7,2000,1,5473,8.0,7.0,芝,1151,1.0,0.5,0,01088,30,0.36666666666666664,0.06666666666666667,0.4691358024691358,202606030811,0.36666666666666664,0.2,18
23,0.4782608695652174,2020109027,34.8,115,2200,5,1158,5.0,7.0,芝,1175,0.2,0.0,0,01092,30,0.26666666666666666,0.06666666666666667,0.30434782608695654,202606030812,0.4,0.1,1
14,0.5714285714285714,2021105072,36.1,43,2000,4,1200,0.0,2.0,芝,1055,0.6,0.2,0,05674,30,0.26666666666666666,0.03333333333333333,0.5,202606030812,0.3333333333333333,0.1,2
10,0.5,2022105801,34.3,67,1800,9,1032,0.0,4.0,芝,1145,0.6,0.4,0,01126,30,0.36666666666666664,0.2,0.1111111111111111,202606030812,0.16666666666666666,0.0,3
19,0.3157894736842105,2021106816,35.0,67,1800,15,1085,11.0,10.0,芝,1133,0.2,0.2,0,01085,30,0.1,0.0,0.034482758620689655,202606030812,0.16666666666666666,0.1,4
