race_id,date,course,race_num,race_name,condition,top1_score,base_inv,base_pay,base_pnl,s7only_recommended,s7only_inv,s7only_pay,v2_recommended,v2_bet_size,v2_inv,v2_pay,v2_pnl,v2_ev_top1,v2_p_calibrated,v2_strategy_7_pass,v2_reason
202609010702,20260314.0,阪神,2,レース,D,0.1599380887460698,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.29195666212224886,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010703,20260314.0,阪神,3,レース,A,0.1674913735178,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.34224396146245994,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010704,20260314.0,阪神,4,レース,D,0.1860397796196033,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.3552278457337223,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010705,20260314.0,阪神,5,レース,C,0.1742542610871586,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.346977982761011,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010706,20260314.0,阪神,6,レース,A,0.194749209091597,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.36132444636411787,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010707,20260314.0,阪神,7,レース,D,0.1630161503254485,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.2941113052278139,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010708,20260314.0,阪神,8,レース,A,0.2008423744472429,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.44058966211307005,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010709,20260314.0,阪神,9,レース,D,0.1391963459638832,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.24743744217471822,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010710,20260314.0,阪神,10,レース,A,0.1750338241879171,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.34752367693154196,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010711,20260314.0,阪神,11,レース,D,0.1664454231935292,700.0,0.0,-700.0,True,700,0.0,True,2100,2100,0.0,-2100.0,10.0,0.3415117962354704,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202609010712,20260314.0,阪神,12,レース,A,0.1669098857095986,700.0,270.0,-430.0,True,700,270.0,True,2100,2100,810.0,-1290.0,10.0,0.341836919996719,True,strategy_7_pass + ev_high (10.00>=3.0) → 3x
202606020601,20260315.0,中山,1,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020602,20260315.0,中山,2,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020603,20260315.0,中山,3,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020604,20260315.0,中山,4,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020605,20260315.0,中山,5,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020606,20260315.0,中山,6,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020607,20260315.0,中山,7,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020608,20260315.0,中山,8,レース,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020609,20260315.0,中山,9,レース,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020610,20260315.0,中山,10,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020611,20260315.0,中山,11,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020612,20260315.0,中山,12,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010201,20260315.0,中京,1,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010202,20260315.0,中京,2,レース,A,,700.0,1250.0,550.0,True,700,1250.0,True,700,700,1250.0,550.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010203,20260315.0,中京,3,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010204,20260315.0,中京,4,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010205,20260315.0,中京,5,レース,C,,700.0,1080.0,380.0,True,700,1080.0,True,700,700,1080.0,380.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010206,20260315.0,中京,6,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010207,20260315.0,中京,7,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010208,20260315.0,中京,8,レース,A,,700.0,1780.0,1080.0,True,700,1780.0,True,700,700,1780.0,1080.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010209,20260315.0,中京,9,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010210,20260315.0,中京,10,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010211,20260315.0,中京,11,レース,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010212,20260315.0,中京,12,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010801,20260315.0,阪神,1,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010802,20260315.0,阪神,2,レース,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010803,20260315.0,阪神,3,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010805,20260315.0,阪神,5,レース,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010806,20260315.0,阪神,6,レース,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010807,20260315.0,阪神,7,レース,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010808,20260315.0,阪神,8,レース,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010809,20260315.0,阪神,9,レース,E,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_E
202609010810,20260315.0,阪神,10,レース,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010811,20260315.0,阪神,11,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010812,20260315.0,阪神,12,レース,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020701,20260321.0,中山,1,中山1R,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020702,20260321.0,中山,2,中山2R,A,,700.0,860.0,160.0,True,700,860.0,True,700,700,860.0,160.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020703,20260321.0,中山,3,中山3R,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020704,20260321.0,中山,4,中山4R,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020705,20260321.0,中山,5,中山5R,A,,700.0,1200.0,500.0,True,700,1200.0,True,700,700,1200.0,500.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020706,20260321.0,中山,6,中山6R,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020707,20260321.0,中山,7,中山7R,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020709,20260321.0,中山,9,館山特別,C,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202606020710,20260321.0,中山,10,韓国馬事会杯,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020711,20260321.0,中山,11,フラワーC,C,,700.0,22810.0,22110.0,True,700,22810.0,True,700,700,22810.0,22110.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606020712,20260321.0,中山,12,4歳以上1勝クラス,D,,700.0,5830.0,5130.0,True,700,5830.0,True,700,700,5830.0,5130.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010301,20260321.0,中京,1,中京1R,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010302,20260321.0,中京,2,中京2R,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010303,20260321.0,中京,3,中京3R,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010304,20260321.0,中京,4,中京4R,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010305,20260321.0,中京,5,中京5R,C,,700.0,3320.0,2620.0,True,700,3320.0,True,700,700,3320.0,2620.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010306,20260321.0,中京,6,中京6R,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010307,20260321.0,中京,7,中京7R,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010308,20260321.0,中京,8,4歳以上1勝クラス,A,,700.0,1600.0,900.0,True,700,1600.0,True,700,700,1600.0,900.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010309,20260321.0,中京,9,岡崎特別,D,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202607010310,20260321.0,中京,10,豊明S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010311,20260321.0,中京,11,ファルコンS,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010312,20260321.0,中京,12,4歳以上1勝クラス,A,,700.0,1910.0,1210.0,True,700,1910.0,True,700,700,1910.0,1210.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010901,20260321.0,阪神,1,阪神1R,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010902,20260321.0,阪神,2,阪神2R,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010903,20260321.0,阪神,3,阪神3R,A,,700.0,1040.0,340.0,True,700,1040.0,True,700,700,1040.0,340.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010904,20260321.0,阪神,4,阪神4R,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010905,20260321.0,阪神,5,阪神5R,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010906,20260321.0,阪神,6,阪神6R,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010907,20260321.0,阪神,7,阪神7R,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010908,20260321.0,阪神,8,4歳以上2勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010909,20260321.0,阪神,9,淡路特別,A,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202609010910,20260321.0,阪神,10,淀屋橋S,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010911,20260321.0,阪神,11,若葉S,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609010912,20260321.0,阪神,12,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030101,20260328.0,中山,1,3歳未勝利,D,,700.0,870.0,170.0,True,700,870.0,True,700,700,870.0,170.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030102,20260328.0,中山,2,3歳未勝利,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030103,20260328.0,中山,3,3歳未勝利,D,,700.0,610.0,-90.0,True,700,610.0,True,700,700,610.0,-90.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030104,20260328.0,中山,4,3歳未勝利,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030105,20260328.0,中山,5,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030106,20260328.0,中山,6,3歳1勝クラス,A,,700.0,380.0,-320.0,True,700,380.0,True,700,700,380.0,-320.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030107,20260328.0,中山,7,4歳以上1勝クラス,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202606030109,20260328.0,中山,9,ブラッドストーンS,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030110,20260328.0,中山,10,伏竜S,B,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_B
202606030111,20260328.0,中山,11,日経賞,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030112,20260328.0,中山,12,4歳以上2勝クラス,X,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010501,20260328.0,中京,1,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010502,20260328.0,中京,2,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010503,20260328.0,中京,3,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010504,20260328.0,中京,4,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010505,20260328.0,中京,5,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010507,20260328.0,中京,7,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010508,20260328.0,中京,8,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010509,20260328.0,中京,9,ロイヤルバンコクスポーツクラブ賞,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010510,20260328.0,中京,10,ターフオーソリティーオブインディア賞,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010511,20260328.0,中京,11,マレーシアC,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010512,20260328.0,中京,12,フィリピンT,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020102,20260328.0,阪神,2,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020103,20260328.0,阪神,3,3歳未勝利,D,,700.0,440.0,-260.0,True,700,440.0,True,700,700,440.0,-260.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020104,20260328.0,阪神,4,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020105,20260328.0,阪神,5,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020106,20260328.0,阪神,6,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020107,20260328.0,阪神,7,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020109,20260328.0,阪神,9,君子蘭賞,E,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_E
202609020110,20260328.0,阪神,10,仲春特別,D,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202609020111,20260328.0,阪神,11,毎日杯,E,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_E
202609020112,20260328.0,阪神,12,4歳以上2勝クラス,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030201,20260329.0,中山,1,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030202,20260329.0,中山,2,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030203,20260329.0,中山,3,3歳未勝利,C,,700.0,620.0,-80.0,True,700,620.0,True,700,700,620.0,-80.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030204,20260329.0,中山,4,3歳未勝利,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030205,20260329.0,中山,5,3歳未勝利,A,,700.0,2700.0,2000.0,True,700,2700.0,True,700,700,2700.0,2000.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030206,20260329.0,中山,6,3歳1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030207,20260329.0,中山,7,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030208,20260329.0,中山,8,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030209,20260329.0,中山,9,ミモザ賞,E,,700.0,830.0,130.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_E
202606030210,20260329.0,中山,10,船橋S,D,,700.0,4010.0,3310.0,True,700,4010.0,True,700,700,4010.0,3310.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030211,20260329.0,中山,11,マーチS,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202606030212,20260329.0,中山,12,4歳以上2勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010601,20260329.0,中京,1,3歳未勝利,D,,700.0,890.0,190.0,True,700,890.0,True,700,700,890.0,190.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010602,20260329.0,中京,2,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010603,20260329.0,中京,3,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010604,20260329.0,中京,4,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010605,20260329.0,中京,5,3歳未勝利,C,,700.0,980.0,280.0,True,700,980.0,True,700,700,980.0,280.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010606,20260329.0,中京,6,4歳以上1勝クラス,A,,700.0,12440.0,11740.0,True,700,12440.0,True,700,700,12440.0,11740.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010607,20260329.0,中京,7,4歳以上1勝クラス,A,,700.0,1750.0,1050.0,True,700,1750.0,True,700,700,1750.0,1050.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010608,20260329.0,中京,8,大寒桜賞,E,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_E
202607010609,20260329.0,中京,9,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010610,20260329.0,中京,10,伊勢S,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010611,20260329.0,中京,11,高松宮記念,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202607010612,20260329.0,中京,12,鈴鹿特別,D,,700.0,4920.0,4220.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_06_tokubetsu
202609020201,20260329.0,阪神,1,3歳未勝利,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020202,20260329.0,阪神,2,3歳未勝利,A,,700.0,1590.0,890.0,True,700,1590.0,True,700,700,1590.0,890.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020203,20260329.0,阪神,3,3歳未勝利,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020205,20260329.0,阪神,5,3歳未勝利,A,,700.0,370.0,-330.0,True,700,370.0,True,700,700,370.0,-330.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020206,20260329.0,阪神,6,3歳1勝クラス,D,,700.0,1670.0,970.0,True,700,1670.0,True,700,700,1670.0,970.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020207,20260329.0,阪神,7,4歳以上1勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020208,20260329.0,阪神,8,四国新聞杯,E,,700.0,0.0,-700.0,False,0,0.0,False,0,0,0.0,0.0,0.0,0.0,False,strategy_7_cond_E
202609020209,20260329.0,阪神,9,4歳以上1勝クラス,C,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020210,20260329.0,阪神,10,御堂筋S,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020211,20260329.0,阪神,11,六甲S,A,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
202609020212,20260329.0,阪神,12,4歳以上2勝クラス,D,,700.0,0.0,-700.0,True,700,0.0,True,700,700,0.0,-700.0,0.0,0.0,True,strategy_7_pass + score_unavailable_fallback
