"06232601","パサパサに乾くが砂質軽めで、時計もやや速めで先行・内が断然有利。バラついたスタート。真ん中からボンジュールリーゼが持ったまま先手を奪い、２番手にウィンターダフネ、その外にモキハナが続く。３頭が少し速いペースで後続を離していたが、案外早いタイミングで後続も差を詰めてくる。１０００ｍ通過も６２秒６と結構速い中、向正面で外からイゾレエオリアとコロンビアテソーロの２頭が馬体を併せて捲って接近。対応するようにウィンターダフネが３コーナーでスパートし、先頭に立ってどんどん引き離す。直線に向いてウィンターダフネが独走しそうだったが、最後までコロンビアテソーロが猛然と追いかけてくる、しかし最後までウィンターダフネが１馬身差凌ぎ切って完封。走破タイムも優秀。コロンビアテソーロが２着、だいぶ離れた３着にペイシャアンジェロが浮上。","　"
"06232602","パサパサに乾くが砂質軽めで、時計もやや速めで先行・内が断然有利。若干バラついたスタート。芝地点では５頭ほどが並んでいたが、ダートに入って外のフェスティヴラジャが先手を奪う。ワイワイスマイル、メモリーグラスが２番手で続くが、先頭に競りかけはせずペースもやや遅め。４コーナーでジワジワと後続を引き離すフェスティヴラジャ、馬群を捌いて外から脚を伸ばすニットウバジル。坂上ではお互い競り合いになり、差した強みでニットウラジャがゴール寸前で差し切った。フェスティヴラジャが２着、離れた３着争いはクラウンブラヴォーが制している。","　"
"06232603","パサパサに乾くが砂質軽めで、時計もやや速めで先行・内が断然有利。バラついたスタート。内から押してロンリープラネットが強気に先手を奪い、アクションプランが２番手、その外にマイショウチャンが続く。決して先頭が競り合っているわけではないが、まずまずペース。若干先行集団はバラけ気味だったが、３コーナーで後続が徐々に差を詰めてくる。２番手アクションプランがいい手応えで４コーナー先頭に躍り出る。直線はその内からペンティメント、外からブライアンセンスが迫る。人気の３頭が熾烈な叩き合いを繰り広げ、最後ギリギリペンティメントが競り勝っていた。アクションプランは惜敗２着、ほぼ僅差でブライアンセンスが３着入線。なかなかの好時計。","　"
"06232604","障害コースの馬場状態は綻びもなく絶好。バラついたスタート。外から挽回してきたデザートスターが最初の右カーブで先頭に立ち、コスモスタックが２番手。最初のバンケット通貨で、エターナルボンドが外から進出し、先頭を追いかける。どの馬も消極的だったため、スタート出遅れていた３頭が展開をリードする形。縦長だった隊列も２周目になって先行集団が固まり、６番手辺りまでが射程圏。２周目単騎で逃げるデザートスターを後ろの５頭が追うが、最終障害後にコスモスタックとフロールシュタットが追いかける。直線に向いても粘るデザートスター、外から迫るフロールシュタット、その２頭の間から脚を伸ばしてきたモルタル３頭の叩き合い。最後は僅かにフロールシュタットが競り勝っていた。２着はモルタルが優勢、デザートスターは惜しくも３着。だいぶ序盤遅いペースに感じたが、決着時計はまずまず速い。","　"
"06232605","馬場の内側が若干掘れてきたが、まだ内外はイーブンの状況。時計は少々速い水準。バラついたスタート。シャンボールが最初先頭に出かかったが、内から押してパーリーブラックが強気に主張。序盤はしばらくリードを３馬身ほど引き離す場面もあり、隊列は縦長。向正面を過ぎて後続も単騎逃げを許すまいと３コーナー手前から接近、ハイファイヴが２番手から先頭に並び掛ける。４コーナーで後続も一気に馬群の外から迫り、直線入口で馬群が横に広がっての追い比べ。パーリーブラック、ハイファイヴともに直線の坂で粘れず、シャンボール、ホウオウバーナードに交わされる。その外からイケイケドンドンが迫り、ホウオウバーナードとの叩き合いとなったが、僅かにイケイケドンドンが差し届いていた。ホウオウバーナードは惜敗２着、最後に遅れて伸びてきたゴールドシーンが３着に入線。","　"
"06232606","パサパサに乾くが砂質軽めで、時計もやや速めで先行・内が断然有利。ややバラついたスタート。最内からドレミファニーが今回も先手を主張、ジワッとサンデュエルが２番手で並び、３番手にヴァナルガンド、その後ろにフェブランシェが続く。まずまずのペースで進み、隊列はやや縦長。道中のペースもそれほど遅くはないが、むしろ３コーナーで後続は差を詰めてきている。しかし４コーナーで先団４頭が一気に後続を離してスパート、直線に向いて３番手のヴァナルガンドが満を持して先頭に立つ。ピッタリマークしていたフェブランシェが先頭に迫り、ジワジワ伸びてゴール寸前でギリギリ差し届いていた。ヴァナルガンドは惜敗２着。３着は遅れて外から脚を伸ばしたミラーオブマインドが入線。","　"
"06232607","馬場の内側が若干掘れてきたが、まだ内外はイーブンの状況。時計は少々速い水準。少しバラついたスタート。８枠２頭が好スタートを決めたが、内からワックスフラワーがアッサリと先手を奪う。２番手にクリノリアルレディ、その外にクリノゴッホが続く。先行争いが全く起こらず、前半３Ｆは３５秒２と異様に遅いペース。馬群はほぼ一団のまま直線に向くが、逃げるワックスフラワーの粘り腰も良く、２番手クリノリアルレディもなかなか止まらない。馬群の外を回ってアンタノバラードが渋太く伸びてきたが、ワックスフラワーを交わし切れなかった。最後僅かにワックスフラワーが優勢。アンタノバラードは２着まで。クリノリアルレディは展開と減量を生かし、ブービー人気ながら３着に入線。","　"
"06232608","パサパサに乾くが砂質軽めで、時計もやや速めで先行・内が断然有利。バラついたスタート。真ん中からサッと抜け出したのがセイハロートゥユー。フクノエヴリー、グリューヴルムがすぐさま追いかけ、隊列はすぐに決まる。序盤はだいぶ落ち着いたペースで進んで、先頭のセイハロートゥユーも揉まれずに楽。向正面の前半からインペリアルラインが一気に捲って先頭を脅かし、すぐさまグリューヴルムが対応。セイハロートゥユーはペースが急変して結構苦しい手応え。４コーナーでグリューヴルムが楽に先頭に躍り出て、その後ろからイペリアルラインが追う。しかし直線、さらにもう一伸びしたグリューヴルムが力の差を見せつける完勝。最後に大外から脚を伸ばしたデリシュレーヌが猛然と迫ったが、何とかインペリアルラインは２着に踏ん張った。デリシュレーヌは３着まで。この条件にしては珍しく、外枠の馬が上位を独占。","　"
"06232609","馬場の内側が若干掘れてきたが、まだ内外はイーブンの状況。時計は少々速い水準。ややバラついたスタート。真ん中からロジレットが真っ先に抜け出し、楽に先手を奪う。２番手に外から浮上したコルベイユが続くが、特に先頭に絡んで行く様子はない。その内にサンカルパ。序盤から競り合いもなくかなりゆったりしたペースで進んで、１０００ｍ通過も６１秒７とだいぶ遅い。馬群もほとんど一団。道中の動きがないまま淡々と進んで、直線入口で馬群が横に広がるが、内で粘るロジレットが止まらない。その真後ろから渋太くサンカルパが伸びてきて、ゴール手前でロジレットを捉え切った。早めに好位に浮上していたハッピーオーサムが、３着争いを何とか制す。差し馬も脚を使って迫る様子はあったが、序盤前にいた馬が上位を独占してる。","　"
"06232610","馬場の内側が若干掘れてきたが、まだ内外はイーブンの状況。時計は少々速い水準。若干バラついたスタート。内からラインベックが出て行けそうだったが、出鞭をくれてノルカソルカが強気に先手を奪う。その後もしばらく緩めず、速いラップを刻んでどんどんリードを広げる。２番手ラインベックに５馬身リードして逃げ、ラインベックも後続と離れた２番手で追走。４コーナーで徐々に後続との差は詰まるものの、直線に向いてもノルカソルカは崩れず粘り通す。ジワジワと迫るラインベックとゾンニッヒ。坂上で外からゾンニッヒが差すかという勢いだったが、ラインベックがギリギリ凌いでいた。ゾンニッヒは惜敗２着、逃げたノルカソルカはほぼ差のない３着。後方の馬の出番はなし。","　"
