"04212601","前日からの雨で馬場が緩み、みな馬場の内側を避けて進む状況。直線向かい風で上がりも掛かる。バラついたスタート。外で好スタートを決めたエバースカーレットがサッとハナを切り２馬身リード。２番手コーヒーソフト以下はほとんど固まって一団。３コーナーカーブから徐々に後続がバラけ始めたように、先頭は早くからスパートしているが、直線アッサリ脚が止まってしまう。一旦先頭に出たコーヒーソフトの内をルヴァンノワールが交わし、外からグリュレーヴ、サトノディーバ、ブリングミージョイ人気勢３頭がジワジワ押し上げてくる。しかし最後までルヴァンノワールがリードを守り、何とか押し通した。２着は僅かにグリュレーヴが優勢、３着ブリングミージョイが入線。相当に上がりが掛かり、減量騎手の強みが最後活きた格好。","　"
"04212602","前日雨で湿って時計速い馬場、ほぼ前残り。バラついたスタート。芝地点では５頭ほどが横並びで進み、ダートに入って徐々に最内のケヴィンズクロスが先手を奪う。２番手にトニーヒアロとニューフィーが併走するが、ニューフィーは４コーナーで後退。結構先頭のペースは速い。直線に向いても馬群はバラけたままで、逃げるケヴィンズクロスがさらに良い粘り腰を見せる。最後まで他馬に迫られることなく、むしろ一番の脚で押し切った。強い内容だった。２番手で耐えていたトニーヒアロに、最後外からラスティネイルが迫ってくるが、トニーヒアロが２番手を確保。人気のカズオは２番手外で併走していたが、直線思ったよりも脚を使えずじまい。","　"
"04212603","前日雨で湿って時計速い馬場、ほぼ前残り。比較的横並びで揃ったスタート。真ん中からラブカプチーノがジワッとハナを切り、さっさと先頭に出る。押して横に並んできたのがトーホウエンジェルとウインジュノー。２コーナーでは遅かったペースも向正面で速くなり、隊列はずっと縦長。バッドゥラパンが馬群の外から捲って急接近も、先頭は対応してスパート。１列目が４頭並んで直線に向き、２番手のトーホウエンジェルが渋太く先頭。追いかけるのがウインジュノー、その内からテイエムユキマイが接近。しかし最後までトーホウエンジェルの脚色は衰えなかった。２着はわずかな差でウインジュノーが制している。","　"
"04212604","全面的にボロボロで、相当時計・上がりが掛かる馬場。ややバラついたスタート。最初の障害を３頭ほどが横並びで飛越し、マイネルバッカーノが最初の３コーナーで先頭に躍り出る。２番手にフジマサアクトレス、３番手以下は大きく離れた。後方で落馬もあり、だいぶ後続は渋滞していた様子。１コーナー手前でエタニティ―ワルツが２番手に浮上し、先頭に並びかける。向正面でムーンレイカーが捲り気味に進出し、３コーナーで先頭に躍り出る。オウケンブラックも早くから並びかけて、２頭が後続を一気に引き離す。直線最後まで２頭の一騎打ちが続き、最後は僅かにムーンレイカーが凌ぎ切った。２着オウケンブラック、離れた３着はアナンダライトが浮上。","　"
"04212605","前日雨で湿って時計速い馬場、ほぼ前残り。比較的横並びで揃ったスタート。好スタートを決めたアポロミラクルが行けそうだったが、外から押してヒルノアローザが今回も先手を奪う。２番手に掛かり気味にコスモノアゼットが浮上。クリスタルローレル、テイエムジャガーが先頭に並びかけるものの、ヒルノアローザが抵抗してやや速めのスパート。ヒルノアローザとコスモノアゼットが２頭並んでリードし直線に向く。コスモノアゼットがしっかりした足取りで抜け出し、真後ろからアポロミラクルが接近する。最後までコスモノアゼットが脚色を残して押し通した。２着がアポロミラクル、後続の脚は間に合わずヒルノアローザが３着に残した。","　"
"04212606","前日からの雨で馬場が緩み、みな馬場の内側を避けて進む状況。直線向かい風で上がりも掛かる。ややバラ着いたスタート。内からライムワード、外からフィジータイムが出ていくが、お互い出方を窺う様子。１コーナー手前でリーゼントジャンボが捲り加減に押し上げてきたので、ライムワードが凌ぐように先手を奪った。一旦向正面で展開が落ち着きかけたが、馬群の外をマテンロウスタイルが一気に捲って先頭を窺う。追っ付けて食らいつくリーゼントジャンボとライムワード。しかし直線はマテンロウスタイルが先頭に躍り出る。真後ろから接近していたマイネルレガシーとタイセイコマンドがいい脚で伸び、併せ馬で馬場の外側へ向かう。最後まで首の上げ下げを演じていたが、僅かにタイセイコマンドが競り勝った。２着がマイネルレガシー、離れた３着争いは４頭が横並びも、僅かにマテンロウスタイルが残していた。相当上がりが掛かる決着。","　"
"04212607","前日雨で湿って時計速い馬場、ほぼ前残り。出遅れ多数。しばらく５頭横並びで進んでいたが、真ん中サノノクヒオとテイエムメロディーの２頭が併走で先導する。３コーナーで外から迫ろうと動いたランランウイングは、カーブで外に膨れてしまう。ずっと速いペースで進んで馬群がバラけながら直線に向き、一気に横に広がるが、ラチ沿い先頭のサノノクヒオは最後までいい脚色。３馬身リードを詰めさせず、最後まで脚色良く耐えきった。２着争いは内から大外まで含めて大混戦だったが、内を突いて伸びたエアダンルースが２番手に浮上し、真ん中を上手く割って出たクイーンズテイストが３着。勝馬の強さだけが目立つ内容だった。","　"
"04212608","前日雨で湿って時計速い馬場、ほぼ前残り。若干バラついたスタート。外から押してナリノクリスティーが早くも主張、２番手にクリアショットが続く。序盤も特に遅めで入ったわけではないのに、向正面は先行勢がどんどん詰めてきて、馬群もあまりバラけず縮んでいる。ほとんど息が入らずに回り、３コーナー以降脱落馬がダラダラ下がる。直線に向いてクリアショットが先頭に躍り出るが、捲って進出していたコスモオリが並びかけ、ゴール寸前で捉え切った。僅かにクリアショットが２着、離れた３着に内を進んだレッドラトゥール。","　"
"04212609","前日からの雨で馬場が緩み、みな馬場の内側を避けて進む状況。直線向かい風で上がりも掛かる。バラついたスタート。外で好スタートを決めたミスビアンカがジワッとハナを切り、２番手にテーオーソクラテスが競り合わずに取り付く。先頭は競り合ってはおらず、馬群もほぼ一団で内を空けて進み、直線に向いてもすぐ馬群が横に広がるが、前行った組がなかなか止まらない。ミスビアンカの真後ろを進んでいたマサノアッレーグラとボマイェが渋太く伸びて、その後ろから詰めるマーベラスアゲンも迫るが、最後はマサノアッレーグラが競り勝った。２着にミスビアンカが残り、３着にボマイェが入線。外を回った各馬はあまり伸びていなかった。","　"
"04212610","前日からの雨で馬場が緩み、みな馬場の内側を避けて進む状況。直線向かい風で上がりも掛かる。バラついたスタート。６頭ほどが横並びで慎重だったところを、内からジワジワとロッソモラーレが抜けてきて、２馬身ほどリード。結構いいペースで進んでいて先行集団もバラけつつの追走。３コーナー過ぎで後続が詰めてくるが、直線入口でロッソモラーレは再度リードを広げる。大半の馬が馬場の外を狙う流れだが、先頭のロッソモラーレはふらふらしつつも止まらない。外から人気のウィスパリンホープとドリームインパクトがジワジワ伸びてきて、ウィスパリンホープがロッソモラーレにゴール寸前並びかけて、最後首が下がったところがゴール。ロッソモラーレは惜しくも２着、ドリームインパクトは一歩遅れての３着。","　"
