"06221201","稍重発表だがタフであまり時計の出ない馬場。逃げ馬がかなり主張して先手も、人気のセイウンにぴったりと来られて速い流れに。坂の上までは粘りを見せていたが、一杯になったところを外から台頭した差し馬が交わして決着。","　"
"06221202","稍重発表だがタフであまり時計の出ない馬場。人気のロードがダッシュ良く先手を奪い、そのまま単騎でマイペース。ペースは速くないように思えたが他の先行勢は勝負所で苦しくなり、結局危なげなく押し切る完勝だった。２着馬は初ダートだったが、内枠で砂を被りながらもそつの無い立ち回りで前進してみせた。","　"
"06221203","稍重発表だがタフであまり時計の出ない馬場。ばらけたスタートの中でダッシュを決めたプラタルスが先手も、後続にぴったりと来られて新馬戦にしては速い流れに。坂の上で脚が上がったところで好位から運んでいた２、３着馬が抜け出しにかかるが、外から脚を伸ばした勝ち馬の脚色が断然上。やや展開が向いた印象はあるものの、長く脚を使って最後は流す余裕まである完勝だった。","　"
"06221204","稍重発表だがタフであまり時計の出ない馬場。大外から先手を主張したトレイトセオリーが１～２角で後続を離すも、向正面でペースを落としたところで捲りが発生。それに併せて３角で先頭へ立ったのが勝ち馬で、終始スムースに運んで全く危なげのない勝ちっぷり。２着馬は内枠で動き辛いところはあったが、勝負所からしっかりと脚を使って２着は安泰。","　"
"06221205","稍重、除雪の影響もそれほどなく良好な馬場。一団の隊列のまま１角へ入り、前半は緩い流れ。向正面で捲り気味に動いた馬が出て、そこからペースアップ。ロングスパート戦の形に持ち込んだ逃げ馬が渋太く粘るも、最後はその後ろで上手く運んでいた２頭が抜け出して決着。","　"
"06221206","稍重、除雪の影響もそれほどなく良好な馬場。逃げ馬が後続を離して運び、縦長の隊列。新馬戦にしてはペースは流れた方で、追走するだけで精一杯の馬も多数。勝ち馬は番手からスムースに運び、直線の入口で先頭へ立って悠々と押し切る完勝。上手く立ち回ったフィニッシュムーヴが２着に浮上も、目立つ脚を使えなかった。３着馬は遅れて伸びてはいるが、追い出されてからの反応が遅くて届かず。","　"
"06221207","稍重発表だがタフであまり時計の出ない馬場。前が積極的に飛ばして速めの流れ。差し馬勢は４角で外へ出して追い上げを図るが、先行していた上位と差を詰めるどころか広げられた。勝ち馬は番手から手応え良く運び、最後は詰め寄られたが何とか押し切った。","　"
"06221208","開催日前に降雪あり、走路脇に雪が多く残って非常に冷え込み路盤も緩んでいる状況。若干バラついたスタート。最初の水壕障害をハルクンノテソーロとノーザンクリスの２頭が併走で前に出る。１周目の４コーナーでタマノジュメイラが先頭を脅かし、その後スタンド前でニシノベイオウルフとフリーフリッカーの２頭が並んで進出し、２周目から先頭が入れ替わる。ニシノベイオウルフがリードして向正面に進出、バンケットを上り切ってフリーフリッカーが先頭に替わってスパート。最終障害後に落馬渋滞が起こって、フリーフリッカーが独走状態になる。最後まで後続を寄せ付けず直線は圧倒した。離れた２着は、馬群の外を回って難を逃れていたマイネルヴァッサーが２着、フィードバックがさらに離れた３着に入線。勝馬以外は追い込み馬ばかり。","　"
"06221209","稍重発表だがタフであまり時計の出ない馬場。積極的に主張する馬がおらず、１角からペースダウンして緩い流れ。圧倒的支持を得たホウオウがガッチリと番手をキープしたことで後続も仕掛けづらく、隊列が変わらないまま３角でペースアップ。付いていった他馬との手応えほ差は明確で、直線はあっという間に突き放す圧勝だった。大混戦の２着争いは最内をぴったり回ってキタワカミヤが浮上した。","　"
"06221210","稍重発表だがタフであまり時計の出ない馬場。前に行った２頭が競り合い、後続を離してハイペースで飛ばして行く。逃げていたメイショウが直線の入口で後続を降りきって押し切りそうな体勢だったが、さすがに最後は脚が上がって差し馬が浮上。上位の２頭には流れは向いたが、決め手は鋭く立ち回りも上手かった。","　"
"06221211","稍重、除雪の影響もそれほどなく良好な馬場。積極的に主張する馬はおらず、２、３着馬がじわりと前へ。そのまま淡々としたペースで流れて直線へ。前で運んでいた２頭がそのまま押し切りそうな形だったが、外から勝ち馬が一頭だけ目立つ脚色で伸びて差し切った。","　"
"06221212","稍重、除雪の影響もそれほどなく良好な馬場。積極的に主張する馬はおらず、ゆったりとしたペースで淡々と流れて行く。先行勢が楽な展開になって直線の決め手比べになり、外から勢い良く伸びてきた２、３着馬を先に抜け出した勝ち馬が僅かに凌いで決着。","　"
"07221201","ダートは乾いた状態。フルゲートで牝馬限定の３歳未勝利戦で人気は４頭に。ジワリと１角でハナに立ったレタラが上がりの掛る展開を押し切る。前に付けた馬での決着で、初ダートで人気を集めたヒロシゲパールが中団で砂被ってフワフワして直線は脚上がる。","　"
"07221202","ダートは乾いた状態。多頭数での３歳未勝利戦で上位人気は拮抗。二の脚でジョーヌヴェールが先手主張も４角手前まで。ハナ併走の外のオラヴェリタスが４角先頭で押し切る。道中は中団後ろだったゲオルギウスが長く脚を使って直線追い上げ穴をあける。人気のパーティーベルは芝でモタ付き一旦中団前まで取り付くも直線は伸びず。３着のヒノデテイオーもエンジンの掛かりが遅い。","　"
"07221203","ダートは乾いた状態。多頭数での３歳未勝利戦で人気は卍巴に。促し先手を主張したスマートビクターがマイペースで逃げて直線入口でリードを広げて直線押し切る。道中後方だったジルバーンが直線内にモタれながらも渋太く伸びて２着に。人気のテーオークレールは中団で外回って伸び一息。ナリタグローリアスは馬群の内も大トビで直線はエンジンの掛かりが遅い。","　"
"07221204","ダートは乾いた状態。多頭数での３歳新馬戦でマスキエッタが稍抜けた人気。レースでは二の脚で２番手に付けるも勝ったカネトシブルームの目標にされて直線は競り負けも３着には７馬身差。上位２頭以下はやや力不足。","　"
"07221205","この週最初の芝のレース。良馬場で内も悪くないので先行馬が有利に。多頭数での３歳未勝利戦。上位人気が予想されたシュティルが馬場入場後に除外になってアーティットが一本被りの人気に。レースでは内から先手を主張したホウオウフウジンを見ながらで直線抜け出して着差以上の内容。","　"
"07221206","芝は良馬場で状態は悪くなく内の先行馬が有利。フルゲートでの２歳未勝利戦で人気は上位４頭に。逃げ馬見ながら進めたショショローザが早め抜け出しで押し切る。外から好位に取り付いたマヒナライズが追い縋るも直線は切れ負け。道中やや掛り加減のバーニングヒートが直線は馬場中央を伸び３着は確保。人気上位馬での決着。","　"
"07221207","ダートは乾いた状態。２歳の１勝クラスで新馬戦圧勝のジュタロウが抜けた人気に。内から先手を取ったオステリアを２番手で追い掛けたデシエルトが終始掛りなからも４角先頭で人気のジュタロウの追撃を抑える。道中後方でモタ付いたデシエルトが直線追い上げて３着に。","　"
"07221208","ダートは乾いた状態。多頭数での牝馬限定の１勝クラス。リアンクールが抜けた人気に。１０００Ｍ通過が６３．８秒とスローの流れで大きな集団で流れる。人気のリアンクールは中団から４角外を回して進出して抜け出し図るも道中同じ位置にいたメリディアンが４角リアンクールの内に入って先に抜け出し渋太く粘る。障害から交流競走を挟んで出走のクリノニキータが３角から長く脚使い食い下がった。","　"
"07221209","芝は良馬場で状態は悪くなく内の先行馬が有利。４歳上の２勝クラスの特別戦でプレシオーソが稍抜けた人気に。中ほどから仕掛けて先手を主張したテーオーマルクスが行き切って埒沿いをロスなく回って直線も脚色鈍らずに押し切る。道中内をロスなく回ったメイショウドウドウが渋太く伸び２着。プレシオーソは次々と前に入られ位置取り悪くなり直線も馬場中央に出すロスが響く。","　"
"07221210","芝は良馬場で状態は悪くなく内の先行馬が有利。落ち着いた頭数での４歳上の３勝クラス。前走このコースで逃げ切り勝ちのオーロラフラッシュが先手を取って淡々と逃げゴール前まで粘る。勝ったシュヴァリエローズは道中内埒贈位をロスなく回り直線馬場中央を伸びゴール前で逃げ馬を交わす。人気のサンテローズは中団で外回って直線の伸びはジリジリ。","　"
"07221211","ダートは乾いた状態。フルゲートでの４歳上のオープン特別。人気は非常に割れる。海外帰りのピンシャンが二の脚で先手を取って後続を引き付けて逃げて直線も押し切る。人気のスリーグランドは後方からの競馬で差し届かず。中団前で促しつつだったヴァニラアイスが渋太く食い下がり２着を確保。終いの脚が目立ったのはレッドヴェイロン。","　"
"07221212","ダートは乾いた状態。フルゲートでの４歳上の１勝クラス。人気は２頭に。人気の１頭のデアリングウーマンが先手もジョーレイラニが追いかけて速いペースに。直線は好位で前を見ながら進んだロコポルティとエヴァジョーネの追い比べでロコポルティが半馬身先着。ハナ併走のジョーレイラニが後方に沈んでいることを思えばデアリングウーマンの３着は健闘。人気の１頭のシゲルリジはスタート一息で一旦中団取り付くも直線は全く反応がなかった。","　"
