"06222601","パサパサに乾いて砂煙もうもうと上がり、相当時計・上がり掛かる馬場。一歩目は比較的揃ったスタート。内からパワポケビーが主張し、外のネイリッカを制して先頭に立つ。ネイリッカも競りかけたわけではないが、パワポケビーは結構飛ばして逃げて隊列は縦長。向正面では半数以上の馬が追い通し。馬群の外をトゥザヒロインが早くも捲って接近したのに対応してネイリッカが満を持して先頭。しかしそのスパートを早めに追いかけるトゥザヒロイン。２頭が並んで後続を引き離し直線で一騎打ちとなるが、差した強みでトゥザヒロインが最後競り勝った。ネイリッカはここでも惜しい２着、１秒離れた３着は後方を追走していたブレンドクエストが伸びて３着を制している。","　"
"06222602","パサパサに乾いて砂煙もうもうと上がり、相当時計・上がり掛かる馬場。バラバラのスタート。内から押してマサノカヴァリエが先手を奪い、２番手にキリシマタウンとガーデンアイルが続く。お互い引っ張っていて先行集団は７頭で固まり、だいぶペースが遅い。前行く３頭ともに良い手応えのまま４コーナーを回り、直線ジワジワと外のガーデンアイルが伸びる。最後まで危なげなく押し切った。最後ゴール手前で外を回って猛然と伸びたペイシャワキアが、マサノカヴァリエを交わして２着に浮上。","　"
"06222603","パサパサに乾いて砂煙もうもうと上がり、相当時計・上がり掛かる馬場。比較的横並びで揃ったスタート。しばらく６頭ほどが並んで進んでいたが、内からドリームビリーバーが外のテリオスヒロを制して先手を奪う。お互いに２コーナー辺りは引っ張って進んでいて、ペースを大きく落とし一気に馬群が縮む。向正面でチュウワエースとチャレンジャーが馬体を併せ捲って進出し、ドリームビリーバーも慌てて対抗。４コーナーで一度はドリームビリーバーが振り切ったかに見えたが、渋太く食い下がるチュウワエースに、最後坂上で外を回って猛然と伸びてきたのがスピードソルジャー。１頭違う脚色で一気に追い抜いた。２着は盛り返したチュウワエース、３着は外から伸びたセイウンガレオンが入線。大分上りが掛かる決着だった。","　"
"06222604","障害コースの馬場状態は絶好。横並びで揃ったスタート。最初の障害を越えてレオアルティメットが徐々に先頭。アースブレイブとルレーヴドゥリリが追うも、他後続３頭とそれほど差はない。一旦リードを広げたレオアルティメットをスタンド前で５頭が楽に追いつき、２周目はほぼ一団で進む。一旦好位に進出していたクリノラピッドも２周目は苦しくなり、内で溜めていたバルンストックが２度目のバンケットを超えて逃げるレオアルティメットに絡む。先頭の２頭が４コーナーで一気に他を引き離し、直線一騎打ちムード。バルンストックも最後追い縋ったが、レオアルティメットが最後まで凌ぎ切った。バルンストックは惜敗２着。大分離れた３番手争いは、こちらもほとんど脚色一緒でルレーヴドゥリリが浮上。","　"
"06222605","馬場の内が結構掘れていて差しは届く状況だが、時計は標準並み。ややバラついたスタート。内からセキテイオー楽に行けそうだったが、外からかなり押っ付けてサルサロッサが先頭に出る。ハナを奪うとすぐペースを落とし、２番手セキテイオー以下も落ち着いて追走。向正面で後方からデザートスターが一気に押し上げ先頭の横まで迫るが、３コーナーで動き出したセキテイオーに追い縋れない。直線に向いてセキテイオーが抜け出す構えも、その外から３番手内にいたタシットが満を持して追い出し、一気に抜け出した。馬群の外を回って一気に追い上げたヴィブラツィオーネだけが唯一後方から伸びてきて、態勢十分に２番手を確保。伸びあぐねていたロジマンボも最後に詰めてはきたが、逃げ粘るセキテイオーをぎりぎり交わせず４着まで。持久力勝負。","　"
"06222606","パサパサに乾いて砂煙もうもうと上がり、相当時計・上がり掛かる馬場。出遅れ多数。人気のジョイスはスタート直後に躓いて落馬寸前、慎重になって後方から。外で押して行き脚を利かせたセンタースリールがハナを切り、２番手にギャラクシーナイト、その外にオリが続く。そこまでペースを落とさず、向正面でまずまず速い流れで進んでいて、好位も中団の組もなかなか押し上げられない。行きっぷり良く飛ばすセンタースリールにピッタリ追い縋るギャラクシーナイトが直線で満を持して先頭、一気に５馬身リード。馬群の外を回ってジョイスが満を持して猛然と追い上げてきたが、ギャラクシーナイトも脚が残っていて余裕十分の押し切りを決めた。ジョイスは２着まで。前には追い縋れなかったが、離れた３番手のオリが何とか３着に入線。","　"
"06222607","馬場の内が結構掘れていて差しは届く状況だが、時計は標準並み。比較的横並びで揃ったスタート、最初のテン争いも半数以上の馬がしばらく並んでいた。内のスクリーンショットが徐々に優勢となり、２番手にセッカチケーンが続く。まずまず速いペースでテン争いをしていたので、なかなか落ち着かず。直線に向いて２番手セッカチケーンが満を持して先頭に躍り出る。坂を上り切って外を回ったシゲルファンノユメが猛然と伸びて、ゴール手前で伸び勝った。スクルトゥーラ。ブランデーロック、ウェストファリアが外から迫るも、何とかセッカチケーンが僅差の２着争いを残した。３着にはスクルトゥーラが入線。","　"
"06222608","パサパサに乾いて砂煙もうもうと上がり、相当時計・上がり掛かる馬場。若干バラついたスタート。ナスノコウランとテーオーシリウスの２頭が並んで前に出て、僅かにナスノコウランが先頭に出る。序盤のペースはかなり遅いのに隊列は縦長。ナスノコウランが１周目で３馬身リードして逃げるが、向正面でテーオーシリウスとニシノソワレ、ヤマノマタカ３頭が並んで先頭に迫る。４頭が雁行してのスパート勝負になっていたが、その後ろで待っていたジジが４コーナーで外に持ち出し、直線満を持して伸びてきた。最後尾にいて４角浮上してきたエクセレントランが渋太く伸びたが、最後までジジが優勢。エクセレントランは２着まで。３着はヤマノマタカが入線。","　"
"06222609","馬場の内が結構掘れていて差しは届く状況だが、時計は標準並み。比較的横並びで揃ったスタート。内で好スタートを決めたラヴィンフォールが先手を奪い、１コーナーからどんどん飛ばして逃げる。２番手にはルースとアイリッシュムーンが併走、隊列も縦長。３コーナーで２番手２頭が先頭に追い付くが、同時に外からブルームスベリーが捲り気味に接近。直線入口で先頭のルースと並ぶ。坂上になって差し馬勢が一斉にブルームスベリーに迫り、サンタグラシアがゴール前の僅差の叩き合いを制した。外から脚を伸ばしたアオイゴールドが２着、内のアインゲーブングが３着。追い込み馬のスタミナが引き出された形。","　"
"06222610","馬場の内が結構掘れていて差しは届く状況だが、時計は標準並み。ややバラついたスタート。内からベレヌスが競り合うことなくハナを切れて、２番手にボンセルヴィーソが続く。ワーケアも早くから前付けしたが、果敢に前に追い上げる様子はなく落ち着いて進み、先頭のベレヌスは遅めのペースで単独３馬身リード。４コーナーでボンセルヴィーソとワーケアがあっさり前に追い付き、後続の集団もほとんど差なく続いての追い比べ。直線で馬群が外に広がるが、差し馬の勢いが甘く、ボンセルヴィーソが渋太く抜け出す。内を進んでいたミッキーブリランテが２番手に浮上、馬群の中を捌いてスマートリアンが渋太く追い詰め最後に３着浮上。やや時計掛かる決着。","　"
