"02201401","馬場状態は引き続き良好でフラット、逃げ差しイーブン。比較的揃ったスタート。真ん中アチェロイスが速そうだったが、その内からホウオウエンジェルとキラビヤカが追っ付けて絡んでいき、この２頭がお互い先手を主張。アチェロイスは一旦引いたが３コーナーから１列目に並びかけて行く。そこにヴォーグロックユーも加わってお互い引かない流れも、直線は先頭がバッタリ止まって外から一気にラキが追い込み、直線入口でアッサリ先頭に変わり引き離すばかり。さらに外からダノンカオスが２番手に浮上。アチェロイスは大崩れせず前で耐えたが３着我慢する所まで。追い込み馬２頭の決着。","　"
"02201402","乾いた良馬場でフラット。少々時計掛かる水準。ややバラついたスタート。内からアルファジップが優勢も、その内からユキネエが突っ張って主張する。外３番手にキタノギャラクシー、ニーケススマイルが並んで４頭雁行。直線に向いても粘るユキネエとアルファジップ、最後に外からロードミニオンとデルマラピスラズリが猛追。最後ゴール前で交わしていたのは、大外のデルマラピスラズリだった。僅かにアルファジップが２着に残した。１分を超える時計での決着。","　"
"02201403","乾いた良馬場でフラット。少々時計掛かる水準。バラついたスタート。序盤４頭ほど横並びのテン争いで、一旦トゥゲザーアゲインが抜け出しかけたが、大外のラスティングラヴが１コーナーで先頭に出る。２コーナー過ぎても好位勢はわっせわっせと動いていて、集団で結構速いペースで進む。先頭で粘るラスティングラヴに、モズピンポンとデルマルビーが競り掛けるも、直線で再度ラスティングラヴが引き離す。ゴール前は２馬身リードで何とかしのぎ切った。２着争いは差し馬もやってきて４頭が横並びも、最後僅かにマイネルエンカントが優勢。さすがに最後１Ｆはガクッと落ちている。","　"
"02201404","馬場状態は引き続き良好でフラット、逃げ差しイーブン。バラついたスタート。真っ先にネオアンビシャスが先頭に出るも、スタンド前で妙に外へ張って後続をかなり邪魔する。内を掬って出たのがアドマイヤメティス。２コーナーで一旦ペースは緩む。向正面で追っ付けてジレーネがハナを奪うように捲って出て、先頭が入れ替わる。ジレーネが２馬身強のリードで直線に向き、一杯に粘り込む態勢だったが、外から唯一伸びてきたサンテローズが一気の脚で差し勝った。ジレーネは２着は十分の態勢、最初逃げていたアドマイヤメティスが３着に踏ん張った。事実上ロングスパート合戦だった。","　"
"02201405","馬場状態は引き続き良好でフラット、逃げ差しイーブン。スタート一歩目は揃うがすぐにバラける。内からピュアエール、ペプチドハオー、リンカーンテソーロの３頭が横並びで出る。かなりペースは速くなって、序盤から飛ばしているが、３頭はずっと横並び。直線に向いて外から楽々接近してきたブルースピリットがアッサリ抜け出して独走態勢。その後ろからボルゲリ、ロジネイアが続くも、先頭には及ばなかった。前行く組が速すぎて、ほぼ先行勢総崩れの展開。しかし上位馬は確かな末脚を見せた。","　"
"02201406","馬場状態は引き続き良好でフラット、逃げ差しイーブン。バラついたスタート。内からレーベンレジェンダがサッとハナを奪い、２番手にアンストッパブルが続く。少し掛かり気味にビットクラッシャーが２番手に並びかける。そこまで大きくペースダウンする場面もなく、隊列は縦長。３コーナーから徐々にビーマイオーシャンが仕掛けて先頭に躍り出て、一気にスパート。直線は３馬身リードを広げてグングン引き離す格好。完全に好位勢の脚は止まっていて、１秒以上の差をつける圧勝となった。離れた２着争いは、外から押し上げたタイミングハートとガニュメデスの争いで、僅かにタイミングハートが凌いでいた。２着争いも２分４０秒を切るなかなかの好タイム。勝ち馬は優秀。","　"
"02201407","乾いた良馬場でフラット。少々時計掛かる水準。ほぼ揃ったスタート。好発はアポロニケだったが、押してベルクワイアがアッサリ先頭を奪う。外から迫るのがネオファルコンとスマートラビリンス。２番手が来てからリードを確保しようと、少し突っ張り気味に進む。隊列も縦長。結構押っ付ける追走の馬が多く、好位勢も早くから脱落している。手応え良く進むベルクワイアを、他の馬が追い縋れないままで、直線はベルクワイアがリードを広げて逃げ込み態勢。最後に外から伸びたメイショウカスガが渋太く伸びたが、先頭には追い付けない。さらに離れた３着にワンダーマンボが浮上。","　"
"02201408","馬場状態は引き続き良好でフラット、逃げ差しイーブン。比較的横並びのスタート。内からシャイニールミナスがアッサリ先頭を奪えそうだったが、外から追っ付けてジュランドが並びかける。２頭でやや速いペースで先頭する。隊列は縦長。あまり隊列が変わらないままに直線に向き、シャイニールミナスは１馬身リード。外から迫るレイナブローニュとラストプライドワン。しかし粘るシャイニールミナスが最後まで耐えきった。上位馬はみな前走別路線。","　"
"02201409","乾いた良馬場でフラット。少々時計掛かる水準。少しバラついたスタート。内から好スタートを決めたヴェルが、持ったまま早くも３馬身リード。ベリッシモファルコが２番手に浮上も、先頭はどんどん引き離して逃げる流れ。１勝クラスにしてはオーバーペースに思えるほどで、離れた３番手以下は少し固まっての一団。先頭とのリードはなかなか詰まらないまま、直線入口でも４馬身ほど。しかし直線に向いて逃げ馬の脚色が鈍り、ピクシーメイデンが真っ先に捉える。そのまま押し通せるかの流れだったが、大外から一気の伸びで来たのがエバンタイユドール。一完歩ずつ差を詰めて、ゴール手前で差し勝った。全馬バタバタになるレース展開。","　"
"02201410","馬場状態は引き続き良好でフラット、逃げ差しイーブン。比較的揃ったスタート。内から押してコスモレリアとマイネルデステリョの２頭が主張。枠の差でコスモレリアがハナを制して、緩めずに飛ばして逃げる。だいぶ１コーナーでリードを広げた逃げで、５馬身ほど遅れてマイネルデステリョ、さらに４馬身離れてレッドアクトレスとレゴリス、さらにその後ろも離れる縦長の隊列。向正面で１０００ｍを通過してから後続が徐々に追い上げてきて、４コーナー途中では随分差も縮まる。２番手のマイネルデステリョが４コーナーで先頭に立つが、その内を掬ってレーガノミクスが迫る。最後ゴール前で僅かに態勢有利となった。離れた３番手にレッドアクトレス。おおよそ前に行った組の方が上位を占めている。","　"
