race_id,course,R,rank,horse_num,horse_name,V15_score,odds,in_finish
202608030710,京都,10,6,14,タイセイアディクト,0.4855683577646681,26.3,*
202608030710,京都,10,7,12,ヒロノラメール,0.4614815888674526,9.3,
202608030710,京都,10,8,2,メイショウソウタ,0.3544273969146742,22.6,
202608030710,京都,10,9,3,ストップヤーニング,0.3502293369428457,6.9,
202608030710,京都,10,10,8,メイショウシナノ,0.3300473323721818,32.4,
202608030710,京都,10,11,15,メイプルタピット,0.3246993068773396,30.5,
202608030710,京都,10,12,9,ショウサンジョージ,0.2761868876484573,22.2,
202608030710,京都,10,13,6,シャルクハフト,0.2472324179051483,49.5,
202608030710,京都,10,14,5,ゴールドダイアー,0.2245578524783577,48.9,
202608030710,京都,10,15,11,フランスゴデイナ,0.142780521436153,48.6,
202608030711,京都,11,1,13,ヤンキーバローズ,0.5971700308146437,7.0,
202608030711,京都,11,2,16,アスクワンタイム,0.5083342885237844,16.1,
202608030711,京都,11,3,15,ソウテン,0.4863587178634416,40.3,
202608030711,京都,11,4,9,ティニア,0.4571185121102715,42.8,
202608030711,京都,11,5,12,フリッカージャブ,0.4368167662908473,2.4,*
202608030711,京都,11,6,6,アンクルクロス,0.3899006051507815,8.0,*
202608030711,京都,11,7,3,ディアナザール,0.3863844695156413,6.0,*
202608030711,京都,11,8,1,デイトナモード,0.3801284617267556,62.9,
202608030711,京都,11,9,11,イツモニコニコ,0.3521595007415385,39.3,
202608030711,京都,11,10,14,アブキールベイ,0.3274377304012662,9.8,
202608030711,京都,11,11,10,イフェイオン,0.3103520362116296,41.1,
202608030711,京都,11,12,8,フロムダスク,0.2978518875478314,23.9,
202608030711,京都,11,13,4,ガロンヌ,0.28172023331035,22.1,
202608030711,京都,11,14,5,マイネルレノン,0.2036202632138236,65.1,
202608030711,京都,11,15,2,モリノドリーム,0.1969872820204724,58.1,
202608030711,京都,11,16,7,オタルエバー,0.1352158677969827,69.2,
202608030712,京都,12,1,10,ライトニングゼウス,0.7024845750545786,3.4,*
202608030712,京都,12,2,2,ドンパッショーネ,0.6367607118910845,6.0,
202608030712,京都,12,3,13,フェデラー,0.4769969089722136,7.2,*
202608030712,京都,12,4,14,インディゴアスール,0.3987939533260948,6.5,
202608030712,京都,12,5,8,ピコニ,0.3852509716353159,19.4,
202608030712,京都,12,6,15,メイショウドライブ,0.360453338553457,11.4,*
202608030712,京都,12,7,9,フェンダー,0.2956572833410371,9.0,
202608030712,京都,12,8,1,ズバットマサムネ,0.2822896688302949,21.3,
202608030712,京都,12,9,11,テラステラ,0.236293082022573,17.5,
202608030712,京都,12,10,3,オコタンペ,0.2199004946294857,24.8,
202608030712,京都,12,11,6,ショウナンラリー,0.2118348688679937,26.3,
202608030712,京都,12,12,4,ゴイゴイスー,0.1812817315039313,44.6,
202608030712,京都,12,13,7,アストラカ,0.168865671320475,35.2,
202608030712,京都,12,14,12,ラヴァグロウ,0.1424759802475465,82.8,
202608030712,京都,12,15,5,ハピアーザンエバー,0.1379797947951568,96.1,
