race_id,horse_id,pf_frames_count,pf_bbox_count_avg,pf_bbox_size_avg,pf_bbox_aspect_avg,pf_motion_amount,pf_motion_std,pf_horse_confidence_avg,pf_detection_rate,pf_person_count_avg
202603010112,2022106229,26,1.0,141873.34375,1.296225666999817,9.629621864580422,10.351332324687306,0.9297249546417823,1.0,4.423076923076923
202604010302,2023101087,72,1.0,118507.25,1.3754370212554932,3.516143140699063,8.630264611389752,0.9014338461889161,1.0,1.0694444444444444
202604010302,2023102662,73,1.0136986301369864,167345.984375,1.5630509853363037,3.310172242114594,11.609488487685152,0.9181416099135941,1.0,1.9589041095890412
202604010302,2023105838,73,1.0,155388.046875,1.7344249486923218,3.9103089660430594,12.595880484625416,0.8950041557011539,1.0,1.0547945205479452
202604010303,2023101100,72,2.013888888888889,84945.890625,1.0721511840820312,382.97472122357703,66.49662790291511,0.8240933153136023,1.0,3.138888888888889
202604010303,2023102383,72,1.1805555555555556,120493.703125,1.2726389169692993,113.53482720684471,193.3733808484878,0.9113794214585248,1.0,1.8611111111111112
202604010303,2023104665,72,0.16666666666666666,86023.8984375,1.0435905456542969,103.98866551706175,175.3201345558945,0.876037081082662,0.1527777777777778,4.75
